Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
0.687298 33.2715 6.1565	0.178402 35.6372 8.36638	0.133029 39.2208 8.97648	0.211804 42.8544 9.06649	0.33332 46.4805 8.83498	0.736396 55.9229 6.93438	1.13505 60.8103 5.96364	1.73243 52.5093 6.56418	5.81481 56.1401 8.2074	16.9577 55.4628 10.3791	25.5766 56.1446 10.3765	-0.562628 52.6108 6.58174	-4.34137 56.885 6.61877	-15.5932 57.0781 8.26155	-24.1845 57.7489 8.96041	4.1047 32.4277 6.61838	3.77364 17.5574 5.48693	3.47847 3.2704 9.26485	-2.58952 32.1563 5.36737	-3.73786 17.3073 4.52795	-4.51923 3.24757 9.02142	
0.455703 33.3764 5.93441	0.00553235 35.6943 8.20677	-0.0658132 39.2678 8.87184	-0.00601895 42.9007 8.99601	0.139232 46.5264 8.77275	0.631989 55.9649 6.87421	1.06522 60.8591 5.95359	1.602 52.5432 6.51027	5.72388 56.0971 8.22165	16.8577 55.3653 10.4222	25.4755 56.0602 10.4172	-0.692199 52.6637 6.51379	-4.49651 56.9141 6.61232	-15.7433 57.0434 8.2954	-24.3341 57.687 9.02593	3.85234 32.4393 6.36865	3.71613 17.551 5.45457	3.50138 3.26968 9.2595	-2.84757 32.3611 5.12108	-3.68296 17.4707 4.81574	-4.50366 3.34505 9.09027	
0.305104 33.3821 5.907	-0.11809 35.714 8.17023	-0.194462 39.2875 8.8342	-0.149462 42.9207 8.95626	-0.00532848 46.5465 8.73163	0.507002 55.9826 6.82658	0.984689 60.877 5.92909	1.47205 52.559 6.46734	5.623 56.0607 8.21556	16.7425 55.2645 10.4655	25.3589 55.9762 10.4627	-0.82195 52.6833 6.46611	-4.63964 56.9214 6.57649	-15.8774 57.0137 8.3209	-24.4654 57.6361 9.10078	3.70053 32.4318 6.32165	3.65406 17.5465 5.35122	3.50931 3.28843 9.24548	-3.00854 32.3776 5.12296	-3.63396 17.4826 4.60831	-4.53263 3.41446 9.05318	
0.171906 33.4463 5.9261	-0.177599 35.8052 8.17385	-0.231185 39.3823 8.82073	-0.193395 43.0159 8.93439	-0.0813489 46.6414 8.68885	0.364213 56.0722 6.74118	0.897305 60.9724 5.90906	1.3499 52.6533 6.39349	5.52548 56.129 8.13485	16.6108 55.1836 10.4932	25.2306 55.8529 10.5166	-0.944835 52.763 6.39954	-4.76736 56.9973 6.48457	-15.9928 57.0215 8.30868	-24.5786 57.5562 9.17332	3.56281 32.4574 6.28353	3.5575 17.5729 5.29891	3.5102 3.32417 9.2294	-3.16876 32.476 5.21724	-3.76414 17.5819 4.64616	-4.50599 3.43639 8.86897	
0.0725059 33.5193 5.8873	-0.212151 35.8879 8.13401	-0.241558 39.4662 8.77591	-0.20491 43.0999 8.88497	-0.119139 46.7255 8.63138	0.246847 56.1592 6.68086	0.813622 61.064 5.89956	1.25101 52.7467 6.32304	5.42939 56.232 8.0383	16.4843 55.157 10.482	25.1115 55.7155 10.581	-1.04422 52.8417 6.35153	-4.86425 57.0787 6.41095	-16.0804 57.0607 8.29184	-24.6612 57.4957 9.25563	3.46616 32.5151 6.16773	3.47324 17.62 5.36119	3.48569 3.35034 9.21557	-3.28868 32.5628 5.26158	-3.97838 17.6713 4.73132	-4.56445 3.48014 8.82367	
-0.0301918 33.5855 5.81021	-0.287487 35.9578 8.05631	-0.30067 39.5358 8.70029	-0.253822 43.1693 8.81279	-0.171377 46.7958 8.57057	0.161421 56.2384 6.65789	0.740603 61.1439 5.89021	1.16819 52.8293 6.27644	5.34365 56.3231 7.98144	16.3888 55.1835 10.4401	25.0222 55.601 10.6404	-1.12686 52.9201 6.32553	-4.94609 57.1578 6.38579	-16.1559 57.1121 8.30333	-24.7317 57.4779 9.3389	3.36689 32.5824 6.05024	3.39426 17.6748 5.52225	3.45858 3.36078 9.20773	-3.39867 32.6274 5.22777	-4.13961 17.731 4.9701	-4.58915 3.47244 8.83908	
-0.170085 33.6549 5.72161	-0.421125 36.035 7.96019	-0.417812 39.6125 8.60708	-0.347343 43.2452 8.73012	-0.247694 46.8729 8.51251	0.101373 56.3269 6.65978	0.674882 61.2319 5.88514	1.09741 52.9177 6.25162	5.27619 56.4008 7.9704	16.3266 55.2307 10.3906	24.9633 55.5081 10.6743	-1.19714 53.0142 6.31169	-5.02739 57.2417 6.38458	-16.2316 57.158 8.33361	-24.8039 57.4771 9.41202	3.2243 32.6435 5.96496	3.31596 17.729 5.71185	3.45026 3.36808 9.2082	-3.54109 32.7039 5.14207	-4.25697 17.8055 5.34109	-4.60595 3.4531 8.85762	
-0.288685 33.7127 5.62871	-0.551626 36.1046 7.85326	-0.539491 39.683 8.49497	-0.445957 43.3149 8.62704	-0.325791 46.9434 8.43477	0.0558103 56.409 6.64902	0.614894 61.3178 5.88778	1.03989 52.9994 6.21648	5.22303 56.4632 7.96337	16.2785 55.2623 10.3452	24.9157 55.4345 10.6898	-1.2543 53.1034 6.27775	-5.09761 57.3182 6.39152	-16.2958 57.1811 8.37163	-24.8658 57.4661 9.47805	3.10287 32.6988 5.89951	3.2671 17.7828 5.86217	3.44626 3.3851 9.20179	-3.65692 32.7625 5.03203	-4.26123 17.872 5.68282	-4.6135 3.44431 8.87606	
-0.384187 33.7577 5.53912	-0.664712 36.1654 7.74436	-0.651511 39.7449 8.3798	-0.545407 43.3761 8.52387	-0.407131 47.0048 8.35061	0.0172664 56.4792 6.62161	0.557769 61.3952 5.89409	0.987532 53.068 6.1703	5.18172 56.5116 7.93067	16.2327 55.2617 10.3082	24.8686 55.3825 10.7027	-1.30629 53.1814 6.22881	-5.15406 57.3902 6.39814	-16.3442 57.1799 8.41713	-24.9129 57.4441 9.53819	3.00682 32.7503 5.83942	3.24531 17.8361 5.99777	3.45093 3.40599 9.19282	-3.74723 32.7987 4.92746	-4.22787 17.9251 5.95802	-4.60529 3.44115 8.88218	
-0.464887 33.7932 5.46082	-0.755843 36.217 7.64697	-0.746056 39.797 8.27982	-0.640761 43.4278 8.43335	-0.490987 47.0567 8.27163	-0.0229712 56.5361 6.58217	0.512802 61.4586 5.89649	0.933207 53.1226 6.11831	5.14671 56.5423 7.87899	16.186 55.2368 10.281	24.8202 55.3605 10.711	-1.36018 53.2457 6.17385	-5.20064 57.4588 6.39619	-16.3804 57.1798 8.46344	-24.9479 57.4349 9.59631	2.92628 32.7923 5.78025	3.23539 17.8822 6.11508	3.45948 3.42498 9.18362	-3.82467 32.8255 4.84488	-4.21813 17.9719 6.16083	-4.59819 3.44808 8.87966	
-0.533088 33.8142 5.39781	-0.823335 36.2514 7.56914	-0.817104 39.8315 8.20145	-0.718909 43.4623 8.36033	-0.564102 47.0912 8.20565	-0.0648112 56.5736 6.54235	0.474719 61.5009 5.89497	0.880704 53.1584 6.0697	5.1151 56.5534 7.82823	16.1428 55.2071 10.2606	24.776 55.3573 10.7017	-1.41231 53.2887 6.1243	-5.24783 57.5043 6.38091	-16.4169 57.1949 8.50116	-24.9815 57.4495 9.6557	2.85714 32.8126 5.72508	3.22384 17.9078 6.20219	3.4745 3.43211 9.18053	-3.89329 32.8454 4.78595	-4.24424 18.0123 6.32649	-4.60188 3.4565 8.87179	
-0.591189 33.8227 5.34271	-0.871314 36.2683 7.5059	-0.861725 39.848 8.14074	-0.764794 43.4785 8.3051	-0.610511 47.1076 8.15389	-0.109032 56.5918 6.50146	0.440291 61.5219 5.88382	0.833354 53.1766 6.02244	5.08292 56.5542 7.77775	16.1028 55.1846 10.2325	24.7358 55.3543 10.6716	-1.45946 53.3082 6.08221	-5.29327 57.5244 6.35399	-16.4523 57.2198 8.52701	-25.012 57.475 9.71689	2.79605 32.8111 5.67015	3.20585 17.9118 6.26755	3.48725 3.42372 9.18237	-3.95515 32.8628 4.73744	-4.2868 18.0482 6.4499	-4.62624 3.47054 8.86972	
-0.630193 33.8157 5.29601	-0.90018 36.2651 7.45626	-0.88335 39.8445 8.09201	-0.782961 43.4748 8.25975	-0.633491 47.1041 8.10812	-0.152207 56.589 6.45336	0.408238 61.5209 5.86121	0.793548 53.1751 5.97112	5.05204 56.543 7.72352	16.0669 55.1634 10.1951	24.6996 55.3391 10.6362	-1.49922 53.3033 6.03919	-5.33489 57.5174 6.31828	-16.4826 57.2289 8.55091	-25.0364 57.4986 9.77949	2.75494 32.7957 5.61906	3.19184 17.9014 6.31644	3.49801 3.40559 9.18965	-3.99769 32.8638 4.69784	-4.31763 18.0656 6.54877	-4.64135 3.47127 8.86812	
