Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
0.73412 0.0241334 -0.0675005 0.675225	0.708683 0.0365852 -0.0501167 0.702794	0.694331 0.0417611 -0.0424603 0.717187	0.700439 0.00520307 -0.0156045 0.713523	0.705519 -0.00270275 -0.00578606 0.708662	0.759262 -0.046014 -0.00915322 0.649092	0.847025 -0.0785108 0.0335959 0.524648	0.655053 0.103121 0.320754 0.676305	0.904514 -0.176808 -0.0358944 0.3864	0.919076 0.0686046 -0.136768 0.363163	0.812707 0.168793 0.0319398 0.556772	0.645153 -0.201986 -0.219467 0.703429	0.86016 0.144965 0.0592464 0.485386	0.871955 -0.0241805 0.15203 0.464754	0.812594 -0.0442977 0.0963474 0.573102	0.736358 0.0311411 0.030426 0.67519	0.657284 0.0275903 0.0336791 0.752384	0.74448 0.0275295 0.0190151 0.666806	0.733644 0.0708677 -0.0272783 0.675277	0.62608 0.0741148 -0.0165331 0.776052	0.699905 0.126685 -0.0654261 0.699859	
0.730076 0.0387199 -0.0570133 0.679882	0.709627 0.042073 -0.0486318 0.701637	0.69612 0.044318 -0.0433841 0.715242	0.698504 0.00422318 -0.019854 0.715318	0.70275 -0.00312463 -0.00985844 0.711362	0.762014 -0.0412723 -0.00966319 0.646172	0.851371 -0.0771989 0.0336234 0.517762	0.655109 0.0956384 0.31765 0.678811	0.905803 -0.18036 -0.0381426 0.381492	0.920847 0.0710653 -0.139791 0.357001	0.818016 0.172038 0.0357558 0.547699	0.648728 -0.189724 -0.219428 0.703568	0.86245 0.151602 0.0613203 0.478996	0.875327 -0.0246026 0.156221 0.456939	0.818671 -0.0464104 0.0934638 0.564702	0.732871 0.0436583 0.0111576 0.678873	0.658983 0.0422755 0.0155988 0.750806	0.744964 0.026771 0.0167976 0.666356	0.738581 0.0696097 -0.0296283 0.669907	0.621748 0.0734566 -0.0180965 0.779555	0.697992 0.124462 -0.0669244 0.702023	
0.724773 0.0434682 -0.0404731 0.686423	0.707633 0.0432073 -0.036223 0.704327	0.695109 0.0409435 -0.0345791 0.716904	0.698539 -0.00440669 -0.0235819 0.715169	0.703146 -0.0110555 -0.0161999 0.710775	0.765227 -0.0351971 -0.00922122 0.642731	0.850591 -0.0754104 0.03456 0.519243	0.656086 0.0944458 0.314892 0.679319	0.90584 -0.184605 -0.0414629 0.37902	0.921793 0.0701618 -0.143537 0.353232	0.823913 0.172344 0.0347508 0.538756	0.653357 -0.184527 -0.219837 0.700532	0.862186 0.160995 0.0639224 0.476057	0.876799 -0.0225216 0.161885 0.452227	0.824754 -0.0457959 0.0974623 0.555143	0.734421 0.0389991 0.0145373 0.677416	0.662314 0.0373331 0.0183985 0.748069	0.73583 0.0240004 0.0127051 0.676622	0.740615 0.0637481 -0.024546 0.668449	0.620671 0.0669156 -0.0137341 0.78109	0.696687 0.120684 -0.0683657 0.703838	
0.723868 0.0356646 -0.027733 0.688458	0.705986 0.0372412 -0.0221093 0.7069	0.692578 0.0325719 -0.0223687 0.72026	0.700322 -0.0135036 -0.023324 0.713319	0.706132 -0.0199631 -0.0191557 0.70754	0.76698 -0.0342464 -0.00996194 0.64068	0.846435 -0.072681 0.0362339 0.526262	0.658941 0.096907 0.312258 0.677422	0.905095 -0.185953 -0.0451594 0.379717	0.921452 0.0685691 -0.147248 0.352906	0.827819 0.171389 0.0277116 0.533455	0.655849 -0.186405 -0.219564 0.697787	0.860633 0.167757 0.0654152 0.476328	0.87663 -0.0187832 0.16505 0.451582	0.827957 -0.0415297 0.108116 0.548702	0.736065 0.0234035 0.0334756 0.675678	0.66566 0.0199794 0.0356253 0.745136	0.727957 0.0195918 0.0102698 0.685266	0.736734 0.0551354 -0.0135545 0.673795	0.624253 0.0565646 -0.00490719 0.779156	0.696966 0.117702 -0.0696459 0.703942	
0.726035 0.0228672 -0.0200195 0.686986	0.706115 0.0273011 -0.0124616 0.707461	0.691901 0.0225921 -0.0131232 0.72152	0.701197 -0.0176376 -0.0201139 0.712465	0.707647 -0.023116 -0.0183394 0.70595	0.767958 -0.0383456 -0.0114777 0.639248	0.844551 -0.0708823 0.0374577 0.52944	0.662011 0.0981884 0.310417 0.675086	0.904301 -0.184161 -0.0483748 0.382078	0.920322 0.0684368 -0.150355 0.354567	0.82606 0.170863 0.0176768 0.536766	0.655995 -0.189684 -0.216987 0.697572	0.859444 0.169005 0.0657084 0.477992	0.875774 -0.0150523 0.164521 0.453571	0.82561 -0.0357263 0.11805 0.550597	0.736276 0.00942433 0.0501524 0.674754	0.668277 0.00457835 0.0508244 0.74216	0.724043 0.0139348 0.00810523 0.689567	0.729466 0.0465461 -0.00291787 0.682425	0.630304 0.0465123 0.00341397 0.774946	0.698099 0.117161 -0.0703942 0.702834	
0.729103 0.0124329 -0.0163457 0.684096	0.707556 0.018001 -0.0087308 0.706374	0.693673 0.0151752 -0.00838621 0.720081	0.701181 -0.0173099 -0.0146407 0.712622	0.707192 -0.0218319 -0.0136146 0.706554	0.76749 -0.0445997 -0.0124733 0.639386	0.845709 -0.0722179 0.0370613 0.527435	0.662678 0.0996509 0.309103 0.67482	0.902597 -0.18111 -0.0511029 0.387178	0.917975 0.0693132 -0.153741 0.359001	0.818668 0.17194 0.0091626 0.547846	0.653899 -0.192976 -0.213254 0.699786	0.857207 0.165349 0.06621 0.483189	0.872936 -0.0113158 0.162502 0.459835	0.818394 -0.0294994 0.122701 0.560629	0.735291 0.000370884 0.0592654 0.675156	0.670013 -0.00508665 0.0590479 0.739979	0.724469 0.0093126 0.00527559 0.689224	0.723168 0.0392537 0.0045127 0.689541	0.635411 0.0384311 0.00917989 0.771163	0.699072 0.117601 -0.0697961 0.701853	
0.731702 0.00720813 -0.017397 0.681364	0.709166 0.0130707 -0.00994547 0.70485	0.696477 0.0127372 -0.00779177 0.717424	0.701132 -0.0147338 -0.00905007 0.712822	0.706228 -0.0190971 -0.00707677 0.707692	0.76597 -0.0496458 -0.0119306 0.640846	0.847604 -0.0767854 0.0340755 0.523937	0.66039 0.102683 0.309324 0.676506	0.900298 -0.178621 -0.0535221 0.393311	0.915175 0.0699687 -0.157281 0.364446	0.81109 0.17486 0.00413924 0.558158	0.649503 -0.196601 -0.210669 0.703643	0.854865 0.159782 0.0673314 0.489021	0.86964 -0.00710372 0.159852 0.467036	0.808294 -0.0231923 0.122806 0.575362	0.733772 -0.00588381 0.064386 0.676312	0.670811 -0.0115785 0.0636091 0.738805	0.726749 0.00529222 0.00295729 0.686877	0.719254 0.0367203 0.00561934 0.693753	0.638403 0.0358771 0.00963257 0.768805	0.69963 0.118488 -0.0688879 0.701237	
0.733356 0.00795971 -0.0215871 0.679456	0.709998 0.0138587 -0.0136305 0.703935	0.697927 0.0152475 -0.00991868 0.715938	0.700941 -0.0113698 -0.00569445 0.713106	0.705502 -0.0159373 -0.00208213 0.708526	0.766053 -0.0521779 -0.00948686 0.640586	0.849076 -0.0823986 0.0309521 0.520886	0.657383 0.104762 0.312034 0.677869	0.897579 -0.176963 -0.0552604 0.399977	0.912145 0.0703931 -0.160568 0.370478	0.8059 0.177208 0.00174077 0.564907	0.644947 -0.199007 -0.210134 0.707307	0.85415 0.155781 0.0684565 0.491399	0.868234 -0.00337691 0.157344 0.470534	0.800134 -0.0154313 0.118731 0.58775	0.73136 -0.0105928 0.0672798 0.678582	0.671437 -0.0162371 0.0661448 0.737925	0.728872 0.00302426 0.00210213 0.684641	0.717619 0.0383778 0.00161576 0.695375	0.639591 0.0379882 0.00568835 0.767755	0.699955 0.119556 -0.0683191 0.700786	
0.734006 0.0129957 -0.0272113 0.678473	0.710008 0.0190425 -0.0180078 0.703706	0.697692 0.021142 -0.0133299 0.715961	0.700679 -0.00854119 -0.00466441 0.71341	0.705264 -0.0137843 0.000585565 0.70881	0.767512 -0.0527201 -0.00656052 0.638829	0.850114 -0.0866718 0.0294969 0.518578	0.65571 0.104592 0.31553 0.677898	0.895895 -0.175878 -0.0562522 0.404073	0.910183 0.0716133 -0.16288 0.374044	0.804762 0.179017 -0.000881855 0.565959	0.643084 -0.199325 -0.21094 0.708673	0.855849 0.154401 0.0693 0.488754	0.869665 -0.000350798 0.155162 0.468623	0.798948 -0.0105716 0.113914 0.590419	0.728412 -0.0137579 0.068717 0.681545	0.672249 -0.0191476 0.0674142 0.737001	0.730107 0.00278926 0.00239612 0.683323	0.717658 0.0416721 -0.00380074 0.695137	0.639537 0.0418399 0.000659358 0.767621	0.700069 0.120523 -0.0685119 0.700488	
0.734559 0.0187851 -0.0324163 0.67751	0.710329 0.0249279 -0.0222742 0.703076	0.697739 0.027017 -0.0173419 0.715632	0.701086 -0.00582662 -0.00568755 0.713031	0.705716 -0.0116649 0.000608682 0.708399	0.768012 -0.05179 -0.00492204 0.638319	0.850928 -0.0881149 0.0307201 0.516928	0.655501 0.103964 0.31711 0.677459	0.895845 -0.174883 -0.0567272 0.40455	0.909756 0.0739248 -0.164028 0.37413	0.805635 0.1813 -0.00398203 0.563974	0.64493 -0.199409 -0.21068 0.707047	0.859237 0.155288 0.0699268 0.482397	0.873157 0.000601134 0.154286 0.462377	0.805132 -0.0100645 0.110486 0.582627	0.725838 -0.013687 0.0673771 0.684422	0.672873 -0.0186648 0.0661712 0.736556	0.730152 0.00386252 0.00314716 0.683266	0.717882 0.0433129 -0.00656473 0.694785	0.639506 0.0437664 -0.00189758 0.767537	0.700007 0.120963 -0.0690435 0.700422	
