Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
-2.5095 36.3102 11.6103	-2.09691 38.8711 13.6275	-1.94909 42.4543 14.2813	-1.91472 46.0942 14.4793	-1.8621 49.7386 14.411	-1.75331 59.301 13.0012	-1.33936 64.2956 12.9185	-0.5829 56.2474 12.3603	4.0615 59.666 14.0472	15.8647 55.2777 14.9524	24.6591 55.5246 12.1732	-3.00226 56.2765 12.3708	-7.94173 59.6977 12.3649	-19.9476 55.823 12.8548	-28.7366 54.9083 10.2013	0.972873 35.0674 11.0548	2.38044 18.9846 9.65492	3.77444 2.94363 11.8393	-6.13136 35.4673 12.0001	-5.22899 19.3486 10.5982	-3.69619 3.51894 13.9302	
-2.3646 36.42 11.6079	-2.03659 39.0141 13.598	-1.91976 42.5962 14.2641	-1.89132 46.235 14.4816	-1.81223 49.8785 14.3936	-1.65027 59.4288 12.9093	-1.2704 64.4267 12.8647	-0.502574 56.363 12.286	4.18353 59.7071 14.0065	15.9505 55.2146 14.8715	24.7231 55.5012 12.028	-2.92162 56.4076 12.3088	-7.919 59.7419 12.4153	-19.8688 55.6988 12.9135	-28.6337 54.779 10.1828	1.15822 35.2992 11.0478	2.3838 19.1904 9.78361	3.74936 3.13284 11.862	-5.95159 35.4498 12.0233	-5.14949 19.3474 10.3915	-3.65419 3.55289 13.9024	
-2.27481 36.5428 11.6357	-2.06144 39.1746 13.5915	-2.02489 42.7618 14.2393	-2.02966 46.4014 14.445	-1.88659 50.043 14.3574	-1.52842 59.5899 12.8859	-1.19885 64.5915 12.8862	-0.441325 56.5024 12.2613	4.26845 59.8176 13.973	15.9896 55.1984 14.7914	24.745 55.4563 11.8926	-2.85902 56.5957 12.2784	-7.87763 59.8952 12.4511	-19.7451 55.6219 12.9947	-28.4785 54.6354 10.1876	1.28993 35.5226 11.154	2.49217 19.4169 9.82854	3.79576 3.33794 11.7767	-5.83743 35.4692 12.0034	-5.04556 19.3737 10.2995	-3.62402 3.58883 13.8837	
-2.2586 36.6293 11.6205	-2.11938 39.2695 13.5717	-2.14325 42.8601 14.2011	-2.17655 46.5011 14.3776	-1.98724 50.1409 14.3093	-1.45655 59.6927 12.9235	-1.12989 64.6944 12.9504	-0.41584 56.5927 12.2817	4.30813 59.9021 13.9654	16.0086 55.2194 14.7163	24.7481 55.4264 11.766	-2.8317 56.7265 12.2788	-7.84336 60.0368 12.4462	-19.6498 55.6045 13.0423	-28.367 54.533 10.2159	1.32514 35.6305 11.2472	2.63621 19.5372 9.87501	3.89069 3.44113 11.7111	-5.82356 35.5339 11.8879	-4.94319 19.4214 10.403	-3.61048 3.60568 13.8838	
-2.234 36.6693 11.5833	-2.12977 39.2988 13.5511	-2.1697 42.8896 14.1784	-2.20619 46.5311 14.3446	-2.01175 50.1708 14.2862	-1.44173 59.7265 12.9441	-1.07422 64.7253 12.9894	-0.407538 56.6259 12.295	4.32721 59.9253 13.968	16.0369 55.2535 14.6401	24.7596 55.432 11.6389	-2.82289 56.7677 12.2788	-7.83325 60.082 12.3993	-19.6281 55.6213 13.0131	-28.3508 54.4876 10.2284	1.35083 35.6429 11.3082	2.75368 19.557 9.94082	3.96788 3.4466 11.6757	-5.81391 35.602 11.7424	-4.85343 19.4639 10.6312	-3.61213 3.5954 13.8989	
-2.16791 36.6776 11.5489	-2.07544 39.2899 13.54	-2.09845 42.8787 14.1795	-2.12504 46.5195 14.3618	-1.96026 50.1607 14.3031	-1.46486 59.7187 12.9476	-1.04311 64.7132 12.9911	-0.40127 56.6259 12.3088	4.33978 59.9261 13.9622	16.0707 55.2989 14.5681	24.7723 55.4545 11.5047	-2.81763 56.7472 12.2807	-7.83216 60.0569 12.3337	-19.6562 55.6702 12.9179	-28.3929 54.4736 10.2043	1.41091 35.6161 11.3357	2.83134 19.5275 10.0182	3.99473 3.40543 11.6774	-5.76104 35.6465 11.6289	-4.77804 19.4911 10.8345	-3.62535 3.57838 13.9145	
-2.08881 36.6676 11.5156	-1.98362 39.2643 13.5264	-1.97852 42.8504 14.1812	-1.99629 46.4897 14.3915	-1.87345 50.1326 14.3317	-1.49597 59.6919 12.9481	-1.03876 64.6834 12.9729	-0.388605 56.6113 12.3249	4.34343 59.9409 13.9449	16.0906 55.3488 14.5021	24.7701 55.4727 11.3755	-2.80616 56.7008 12.2836	-7.81689 60.0167 12.2655	-19.6829 55.7363 12.7851	-28.4368 54.4727 10.1587	1.48125 35.5747 11.3147	2.88346 19.4789 10.0683	3.99214 3.34901 11.6893	-5.69166 35.6691 11.5679	-4.73504 19.5039 10.9627	-3.63883 3.56493 13.925	
-2.00421 36.6572 11.4802	-1.87247 39.2433 13.5031	-1.84843 42.8278 14.1664	-1.86616 46.4661 14.3919	-1.77795 50.11 14.3295	-1.50701 59.6698 12.9242	-1.04628 64.6609 12.9533	-0.36267 56.6007 12.3111	4.34395 59.9701 13.9227	16.1012 55.4013 14.4575	24.7604 55.4884 11.2737	-2.78098 56.6622 12.2636	-7.78297 59.9907 12.2007	-19.677 55.7815 12.6571	-28.4463 54.4694 10.107	1.55913 35.5486 11.2483	2.9209 19.441 10.114	3.97482 3.30438 11.7034	-5.61127 35.6754 11.5532	-4.70878 19.5045 11.0201	-3.64272 3.55348 13.928	
-1.93521 36.6569 11.4444	-1.77214 39.238 13.4714	-1.74339 42.8222 14.1357	-1.77034 46.4606 14.3601	-1.70209 50.1048 14.2947	-1.49529 59.6651 12.8818	-1.04993 64.6575 12.9345	-0.329631 56.6034 12.2719	4.35105 59.998 13.9062	16.1152 55.4454 14.4282	24.7574 55.5239 11.1983	-2.74827 56.6484 12.2227	-7.74467 59.9852 12.1553	-19.6465 55.7933 12.5632	-28.4286 54.4572 10.0702	1.62387 35.5478 11.1561	2.94221 19.4276 10.1587	3.95638 3.28462 11.7094	-5.54108 35.6759 11.5694	-4.69065 19.5026 11.0259	-3.6332 3.54957 13.9261	
-1.89411 36.6678 11.4061	-1.70313 39.2444 13.4364	-1.67312 42.8278 14.1053	-1.7058 46.466 14.332	-1.64644 50.1104 14.2704	-1.47282 59.673 12.8686	-1.04536 64.6668 12.9282	-0.2997 56.6155 12.2516	4.37054 60.0161 13.9031	16.1421 55.4807 14.4064	24.7712 55.5893 11.1424	-2.7186 56.6533 12.2095	-7.71591 59.9888 12.148	-19.6087 55.7679 12.5224	-28.3957 54.4418 10.0416	1.66157 35.5643 11.0601	2.94295 19.4341 10.1841	3.94314 3.28768 11.7081	-5.49628 35.6815 11.5847	-4.67371 19.5073 11.0262	-3.62147 3.55317 13.9223	
