Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
1.7923 33.3573 6.0142	1.19421 35.6453 8.28278	1.04179 39.1871 9.08851	1.03775 42.8085 9.40902	1.12273 46.441 9.28801	1.47313 55.9376 7.66799	1.68357 60.9048 7.1475	2.52366 52.5476 7.2369	6.83174 55.8896 8.91607	17.8985 54.0122 10.7438	26.5349 53.8272 10.3857	0.228266 52.6222 7.17791	-3.99694 56.4557 7.15588	-15.2437 55.1968 8.28029	-23.8864 54.9889 8.17784	5.22668 32.5952 6.49176	4.56343 17.7012 5.99614	3.49268 3.28093 9.06022	-1.44362 32.175 5.15689	-2.37917 17.2877 5.07495	-3.32066 2.96728 8.61316	
1.6324 33.4359 5.9287	1.08084 35.7047 8.22807	0.920533 39.2399 9.0612	0.905839 42.8598 9.39722	1.00104 46.492 9.27364	1.3911 55.9836 7.6337	1.63315 60.9504 7.12263	2.42852 52.5886 7.21097	6.77266 55.8706 8.91536	17.8179 53.9032 10.7786	26.4539 53.7036 10.4206	0.133503 52.6722 7.14939	-4.11376 56.4813 7.13056	-15.3544 55.1775 8.26539	-23.9968 54.9676 8.14941	5.06052 32.6254 6.37026	4.47814 17.7241 6.01138	3.48889 3.29448 9.05872	-1.62472 32.3042 5.08352	-2.35495 17.4057 5.2189	-3.3253 3.07539 8.70856	
1.4782 33.5522 5.937	1.01332 35.8348 8.2419	0.878238 39.3702 9.07853	0.862422 42.9899 9.4168	0.936588 46.6219 9.276	1.27935 56.1061 7.58333	1.56268 61.073 7.09548	2.32985 52.7133 7.175	6.71654 55.9337 8.88817	17.7206 53.8059 10.8175	26.355 53.5452 10.4594	0.0342813 52.7868 7.1217	-4.23765 56.568 7.08594	-15.4656 55.1754 8.24044	-24.1067 54.917 8.11925	4.89446 32.6674 6.32459	4.36063 17.763 6.02659	3.49047 3.31928 9.04346	-1.81601 32.4911 5.14567	-2.41628 17.5862 5.13698	-3.34152 3.26331 8.66908	
1.35641 33.6763 5.9689	0.985176 35.9862 8.26354	0.890036 39.5264 9.08538	0.876419 43.1471 9.41228	0.912336 46.7791 9.25567	1.15761 56.2609 7.53293	1.4813 61.2295 7.08951	2.23637 52.8766 7.12778	6.64377 56.071 8.83631	17.6004 53.7619 10.8263	26.2308 53.3603 10.5047	-0.0600778 52.929 7.08915	-4.33956 56.7013 7.02724	-15.5543 55.2203 8.20035	-24.1926 54.875 8.10149	4.76278 32.7291 6.29048	4.23906 17.8227 6.09022	3.47247 3.35468 9.01713	-1.97381 32.6723 5.25783	-2.62336 17.7697 5.18284	-3.37008 3.41138 8.6121	
1.25871 33.7756 5.9781	0.950106 36.108 8.25918	0.889691 39.6533 9.06218	0.882952 43.2759 9.36822	0.892165 46.9079 9.2082	1.05866 56.3947 7.50362	1.40373 61.3652 7.0997	2.15924 53.0191 7.08489	6.56341 56.2168 8.79551	17.4863 53.77 10.8064	26.1091 53.1955 10.5481	-0.137716 53.055 7.06039	-4.41578 56.8288 6.99212	-15.624 55.2964 8.16163	-24.259 54.8719 8.08972	4.6614 32.7992 6.24684	4.16159 17.8906 6.22755	3.45889 3.38967 9.00385	-2.09288 32.7971 5.33525	-2.84133 17.8989 5.37896	-3.43028 3.48582 8.60289	
1.16201 33.8404 5.9772	0.874777 36.1922 8.24119	0.837855 39.7415 9.02708	0.849884 43.3656 9.31582	0.856571 46.9978 9.16141	0.991385 56.4917 7.49363	1.33503 61.4642 7.11409	2.09898 53.1206 7.05703	6.49487 56.3243 8.77781	17.4037 53.8013 10.7707	26.0168 53.0782 10.5704	-0.198137 53.1506 7.04216	-4.47901 56.9215 6.9854	-15.6878 55.3764 8.13168	-24.3205 54.9032 8.07539	4.56475 32.8596 6.22875	4.11877 17.9507 6.43249	3.46399 3.40976 9.00375	-2.19611 32.8631 5.36732	-2.98641 17.9708 5.69824	-3.47294 3.49136 8.62875	
1.05261 33.8692 5.9799	0.757103 36.2399 8.22299	0.732041 39.7927 8.99349	0.76972 43.4173 9.27257	0.795206 47.05 9.12949	0.950695 56.5501 7.50005	1.27751 61.5243 7.12709	2.05007 53.1783 7.04885	6.44602 56.3747 8.7829	17.3542 53.8184 10.7364	25.9595 53.001 10.5629	-0.246991 53.2137 7.03609	-4.53889 56.9722 6.98977	-15.7511 55.4327 8.11072	-24.3828 54.9423 8.05938	4.4561 32.8952 6.24748	4.08873 17.9872 6.61036	3.48019 3.41532 9.012	-2.3028 32.8822 5.37089	-3.03822 18.0009 6.09392	-3.49408 3.45238 8.66523	
0.955012 33.8876 5.9728	0.638326 36.2683 8.20237	0.609679 39.8228 8.96521	0.661286 43.4472 9.24393	0.711087 47.0799 9.10887	0.92175 56.5821 7.49773	1.22649 61.5583 7.132	2.00436 53.2053 7.04321	6.41081 56.3842 8.7829	17.3185 53.8105 10.7164	25.92 52.9542 10.5443	-0.292434 53.253 7.0242	-4.59426 57.0001 6.9792	-15.8065 55.4573 8.09527	-24.438 54.9625 8.05319	4.35884 32.9231 6.26869	4.05919 18.017 6.75339	3.49636 3.42101 9.01606	-2.39375 32.8896 5.34524	-3.01145 18.0262 6.44574	-3.47035 3.42258 8.68252	
0.876011 33.8857 5.9601	0.538161 36.2702 8.18244	0.498157 39.8252 8.94243	0.549564 43.4495 9.2236	0.618545 47.0819 9.08936	0.892123 56.5827 7.47931	1.17934 61.5612 7.13167	1.95556 53.1994 7.02803	6.37938 56.3569 8.76248	17.2815 53.7663 10.7048	25.8845 52.9259 10.5285	-0.34083 53.2611 7.00184	-4.64325 57.0075 6.96244	-15.852 55.4481 8.08966	-24.4842 54.9644 8.0565	4.27942 32.9284 6.28317	4.02469 18.0245 6.85273	3.50355 3.41273 9.02123	-2.46605 32.8799 5.30976	-2.98361 18.035 6.67977	-3.44017 3.398 8.68677	
0.817708 33.8723 5.9534	0.46359 36.2555 8.17462	0.412525 39.8099 8.9366	0.456495 43.4341 9.22075	0.535984 47.066 9.07894	0.856404 56.5623 7.451	1.13472 61.543 7.12959	1.90453 53.1731 7.00767	6.34685 56.3123 8.72808	17.2398 53.7015 10.6947	25.8481 52.919 10.5118	-0.391507 53.2456 6.97824	-4.68675 57.0003 6.9453	-15.8905 55.4224 8.09662	-24.5241 54.9644 8.06676	4.22007 32.9185 6.29711	3.98086 18.0164 6.91925	3.49323 3.39461 9.02706	-2.5192 32.8633 5.28197	-2.97817 18.0342 6.83211	-3.42305 3.37683 8.6876	
0.774507 33.8549 5.9585	0.411598 36.2319 8.18491	0.356505 39.7856 8.95029	0.39538 43.4098 9.23347	0.476474 47.0412 9.08005	0.811712 56.5321 7.42364	1.0954 61.514 7.12601	1.85397 53.1399 6.98983	6.31167 56.2654 8.69521	17.1963 53.6367 10.6835	25.8095 52.9131 10.484	-0.441953 53.2161 6.96145	-4.73076 56.9782 6.92681	-15.9314 55.3978 8.10432	-24.567 54.9781 8.06967	4.17499 32.8989 6.31429	3.93895 17.9971 6.94599	3.47449 3.37217 9.03715	-2.55982 32.849 5.2697	-2.99164 18.032 6.93837	-3.41992 3.36121 8.68855	
0.742505 33.839 5.9819	0.37816 36.2098 8.21474	0.326596 39.7637 8.97914	0.365802 43.3886 9.25352	0.439729 47.0195 9.08563	0.757365 56.5046 7.39319	1.06282 61.4866 7.1179	1.80486 53.1126 6.97107	6.27237 56.2309 8.66402	17.1529 53.5944 10.6645	25.7683 52.9041 10.4442	-0.49122 53.1848 6.94478	-4.77711 56.9501 6.89787	-15.9771 55.3844 8.1015	-24.614 54.9951 8.06008	4.14069 32.8766 6.34254	3.89858 17.9753 6.98201	3.46321 3.34632 9.05114	-2.59178 32.8404 5.28239	-3.01144 18.0313 7.0228	-3.42667 3.35044 8.68987	
0.711905 33.8326 6.02429	0.3526 36.202 8.25942	0.308068 39.7573 9.01746	0.348417 43.3833 9.27741	0.411368 47.0136 9.09314	0.700919 56.4922 7.35942	1.03402 61.4731 7.09849	1.7589 53.1016 6.95255	6.2307 56.2196 8.63465	17.1108 53.5807 10.6345	25.7254 52.8863 10.3976	-0.537382 53.1667 6.92499	-4.82525 56.9295 6.86296	-16.0259 55.3839 8.08568	-24.663 54.9993 8.04198	4.10744 32.8611 6.38552	3.8719 17.959 7.00843	3.46101 3.3269 9.06042	-2.6246 32.8433 5.3222	-3.03631 18.0362 7.08188	-3.44366 3.34858 8.68998	
0.673308 33.8365 6.07799	0.321516 36.2108 8.30907	0.282348 39.7685 9.05663	0.322403 43.3955 9.30121	0.377363 47.0251 9.10046	0.648341 56.4966 7.32553	1.00683 61.4762 7.07366	1.71433 53.1065 6.93496	6.18508 56.2305 8.60878	17.0662 53.5865 10.5965	25.678 52.8632 10.3452	-0.58204 53.1664 6.90406	-4.87384 56.9243 6.82107	-16.0733 55.3836 8.06126	-24.7097 54.9844 8.02125	4.06732 32.8589 6.43689	3.85468 17.9558 7.04484	3.46553 3.31862 9.06472	-2.66604 32.8526 5.38187	-3.06286 18.0412 7.10858	-3.45727 3.35034 8.69019	
0.621512 33.8493 6.13409	0.278019 36.2314 8.35818	0.24121 39.7916 9.09335	0.281042 43.4196 9.32411	0.335339 47.0484 9.1096	0.606169 56.5133 7.29983	0.981947 61.4916 7.04864	1.67295 53.1219 6.92257	6.1407 56.2553 8.58682	17.0226 53.6026 10.5581	25.6311 52.845 10.2919	-0.623415 53.1814 6.8898	-4.91815 56.9355 6.7876	-16.1141 55.3789 8.03978	-24.7495 54.957 8.00651	4.01545 32.8694 6.48733	3.8376 17.9658 7.09506	3.4742 3.3214 9.06673	-2.72066 32.8665 5.45	-3.09559 18.0471 7.11117	-3.46865 3.35544 8.6906	
0.564215 33.8645 6.18408	0.227827 36.2522 8.40323	0.190275 39.8147 9.12716	0.230134 43.4434 9.34729	0.289384 47.0715 9.12323	0.572744 56.5312 7.28855	0.957975 61.5085 7.02905	1.63445 53.1374 6.91956	6.09982 56.2819 8.56917	16.9829 53.6206 10.5222	25.5885 52.8375 10.2385	-0.661848 53.2001 6.88795	-4.95631 56.954 6.76839	-16.149 55.373 8.01859	-24.7831 54.9247 7.99343	3.95973 32.8866 6.52778	3.81573 17.9838 7.16105	3.48227 3.33044 9.0709	-2.78004 32.8789 5.51444	-3.12659 18.0502 7.09803	-3.46919 3.35939 8.69172	
0.513414 33.8746 6.22449	0.182711 36.2631 8.44363	0.143119 39.8272 9.15941	0.183097 43.4564 9.37128	0.248071 47.0841 9.14157	0.542567 56.5406 7.29223	0.931529 61.5167 7.01792	1.59807 53.1446 6.92602	6.06385 56.299 8.55538	16.9488 53.6326 10.491	25.5524 52.8354 10.1856	-0.698178 53.2108 6.89921	-4.98901 56.9683 6.76435	-16.1817 55.3699 7.99217	-24.8143 54.892 7.97474	3.91131 32.9007 6.55585	3.78811 18.0002 7.24539	3.48796 3.33616 9.07688	-2.83223 32.8848 5.56801	-3.15043 18.0474 7.0733	-3.46053 3.35875 8.69361	
0.473611 33.8781 6.25639	0.148235 36.2638 8.47934	0.107615 39.8288 9.19089	0.147782 43.4582 9.39701	0.21575 47.0857 9.16395	0.513245 56.5402 7.30504	0.900599 61.5154 7.01119	1.56422 53.1428 6.93838	6.03411 56.3025 8.54619	16.9243 53.6414 10.4599	25.5267 52.8405 10.1338	-0.732047 53.2113 6.91921	-5.01708 56.9751 6.77536	-16.2131 55.3717 7.96553	-24.844 54.8636 7.95133	3.87352 32.907 6.57508	3.76005 18.0095 7.32713	3.48937 3.3353 9.08029	-2.87332 32.8859 5.61019	-3.16656 18.0421 7.05563	-3.44888 3.35481 8.69377	
0.448007 33.8751 6.28129	0.126878 36.2565 8.50944	0.0854969 39.8215 9.22103	0.123851 43.4511 9.42534	0.190337 47.0783 9.18956	0.480396 56.531 7.32014	0.871467 61.5046 7.00524	1.53012 53.1333 6.95289	6.00633 56.2938 8.54139	16.9045 53.6451 10.4264	25.5067 52.8505 10.0801	-0.7662 53.2017 6.94233	-5.04511 56.9722 6.79208	-16.2458 55.372 7.94252	-24.8753 54.8417 7.92347	3.84933 32.9056 6.58944	3.73681 18.0112 7.40155	3.48971 3.3283 9.08414	-2.89996 32.882 5.6419	-3.17542 18.033 7.03727	-3.43778 3.34757 8.69483	
0.430505 33.8704 6.30299	0.111634 36.2473 8.53623	0.0694946 39.8122 9.24834	0.104829 43.4419 9.45027	0.166932 47.0691 9.21141	0.444723 56.5202 7.33188	0.844094 61.492 6.99993	1.4955 53.1228 6.96455	5.97857 56.2796 8.54098	16.8853 53.6451 10.3964	25.4882 52.8682 10.0281	-0.800888 53.1896 6.96132	-5.07513 56.9652 6.80642	-16.2793 55.368 7.92614	-24.9081 54.8259 7.896	3.83239 32.9009 6.60508	3.71762 18.0095 7.469	3.48856 3.31943 9.09047	-2.91805 32.8779 5.66572	-3.18323 18.0253 7.02351	-3.43496 3.34172 8.69954	
0.414504 33.8675 6.32319	0.0955456 36.2411 8.55993	0.0513857 39.8059 9.2724	0.0825973 43.4358 9.4725	0.139594 47.0628 9.23026	0.405323 56.5121 7.34023	0.812893 61.4823 6.99356	1.45837 53.1153 6.9744	5.9465 56.2685 8.54357	16.8604 53.6444 10.371	25.4643 52.8928 9.97407	-0.838078 53.1801 6.97564	-5.11088 56.9572 6.81706	-16.3162 55.358 7.92312	-24.9451 54.8204 7.87211	3.81627 32.8973 6.62427	3.70172 18.0078 7.52252	3.48739 3.31254 9.09743	-2.93405 32.8763 5.68402	-3.19412 18.0204 7.00784	-3.4406 3.33939 8.70633	
0.399204 33.8682 6.34219	0.0766914 36.2396 8.58079	0.028905 39.8046 9.29206	0.0559997 43.4347 9.48865	0.10895 47.0615 9.24222	0.365991 56.5088 7.34089	0.78324 61.4776 6.98776	1.42176 53.1124 6.97868	5.9115 56.2644 8.54554	16.8311 53.6478 10.3495	25.4357 52.9212 9.92256	-0.874743 53.1753 6.98073	-5.14942 56.9502 6.82136	-16.3539 55.3453 7.92764	-24.9834 54.8214 7.85099	3.80085 32.8987 6.64673	3.69154 18.0104 7.56493	3.49096 3.31134 9.10639	-2.94824 32.8766 5.69775	-3.20479 18.018 6.99058	-3.44733 3.33955 8.71185	
0.386104 33.8711 6.35909	0.0576133 36.2415 8.59794	0.0050272 39.8063 9.30923	0.028316 43.4365 9.50568	0.0783012 47.063 9.25502	0.329985 56.5075 7.33909	0.758505 61.4749 6.97772	1.38812 53.1113 6.98261	5.87684 56.2674 8.54429	16.8022 53.6606 10.328	25.4064 52.948 9.87194	-0.908419 53.1727 6.98359	-5.18596 56.9441 6.81913	-16.3887 55.3352 7.93712	-25.019 54.8283 7.83518	3.78772 32.9035 6.67015	3.68826 18.0153 7.59064	3.49922 3.31394 9.11118	-2.95943 32.8777 5.70749	-3.21159 18.0166 6.97211	-3.44976 3.34021 8.71134	
0.373804 33.8738 6.37149	0.0387942 36.2434 8.61021	-0.0187374 39.8076 9.32417	0.00132044 43.4375 9.52517	0.0491452 47.0638 9.27056	0.297037 56.505 7.33783	0.73054 61.4713 6.96829	1.35729 53.1087 6.98823	5.84225 56.2747 8.54062	16.7745 53.6831 10.3039	25.3777 52.9736 9.82356	-0.939284 53.1688 6.98745	-5.22038 56.9359 6.81554	-16.4222 55.3296 7.94581	-25.053 54.8347 7.82592	3.7752 32.908 6.69025	3.68698 18.0191 7.60187	3.50705 3.31647 9.11093	-2.96965 32.8788 5.7118	-3.21656 18.0162 6.95998	-3.45076 3.34098 8.70969	
0.360105 33.874 6.379	0.0189275 36.2423 8.61817	-0.0429032 39.8056 9.33609	-0.0254285 43.4352 9.54373	0.0205214 47.0614 9.28759	0.264409 56.5005 7.34397	0.698801 61.4657 6.96124	1.32674 53.1043 6.99899	5.8068 56.2832 8.53909	16.7462 53.7087 10.2827	25.3482 53.0017 9.77672	-0.969864 53.1632 6.99673	-5.25241 56.9283 6.81658	-16.4541 55.326 7.95394	-25.0851 54.8377 7.82388	3.76113 32.9093 6.7052	3.68381 18.0198 7.60622	3.51122 3.3164 9.10908	-2.98141 32.8781 5.71096	-3.22076 18.0153 6.95897	-3.45008 3.34058 8.71343	
0.344806 33.8741 6.3813	-0.00225082 36.2405 8.62156	-0.0674151 39.8033 9.34203	-0.0517334 43.4326 9.55366	-0.007591 47.0589 9.29828	0.231543 56.4978 7.35313	0.665282 61.4622 6.95979	1.29563 53.1021 7.00875	5.77088 56.2913 8.5415	16.7168 53.7327 10.2679	25.3179 53.0368 9.73343	-1.00101 53.1598 7.00639	-5.28401 56.9242 6.82415	-16.4857 55.323 7.96337	-25.1168 54.839 7.82867	3.7456 32.9109 6.71393	3.67617 18.0213 7.615	3.51041 3.31675 9.10756	-2.99481 32.877 5.70545	-3.22708 18.0151 6.96431	-3.45186 3.34029 8.71869	
