Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
0.769286 -0.0621345 0.0883696 0.629706	0.709155 -0.0777394 0.0685613 0.697392	0.685225 -0.0828553 0.0598542 0.721124	0.683303 -0.0291902 0.00426795 0.729539	0.688213 -0.0196475 -0.0131572 0.725123	0.725127 -0.0191163 -0.0401974 0.687175	0.780622 -0.00206551 -0.135891 0.610048	0.727371 0.169181 0.308297 0.589289	0.904776 -0.0832358 0.0424078 0.415517	0.908502 0.0130866 -0.00185172 0.417672	0.834074 0.128686 0.291273 0.450467	0.695415 -0.273879 -0.252482 0.614525	0.922283 0.0622024 -0.0482425 0.378415	0.923992 0.0267061 -0.0336615 0.37999	0.864287 -0.0767487 -0.258768 0.42445	0.749699 -0.0269013 0.0263349 0.660707	0.584357 -0.0320754 0.0197073 0.810623	0.681378 0.0375354 0.0473184 0.729435	0.716768 -0.0554062 0.0141905 0.694962	0.608839 -0.0568751 0.00603649 0.791229	0.723932 0.0242214 -0.00366503 0.689436	
0.771216 -0.0702637 0.0729109 0.628469	0.709754 -0.0758078 0.0631803 0.697503	0.68459 -0.0784546 0.0567023 0.722472	0.680432 -0.026387 0.00470031 0.732321	0.685141 -0.0177727 -0.0129542 0.728078	0.727897 -0.0254217 -0.0408537 0.683996	0.786195 -0.0048319 -0.136416 0.602715	0.727491 0.161719 0.306752 0.592037	0.905723 -0.0891575 0.0449293 0.411943	0.910001 0.0135199 -0.00179864 0.414382	0.832867 0.130163 0.298068 0.447823	0.696671 -0.274644 -0.248345 0.614447	0.92327 0.0634598 -0.0497404 0.375595	0.925108 0.0250937 -0.0341121 0.377336	0.86468 -0.0795103 -0.264022 0.41988	0.754759 -0.0221314 0.02709 0.655069	0.577523 -0.0279336 0.0210565 0.815625	0.679317 0.0389272 0.0470006 0.731303	0.725592 -0.0661025 0.0356955 0.684012	0.59584 -0.0712952 0.023679 0.799582	0.711316 0.0215784 -0.011374 0.702449	
0.770228 -0.0710505 0.05294 0.631584	0.708631 -0.0695628 0.0513929 0.700258	0.68369 -0.0682844 0.0480139 0.724983	0.6766 -0.0170958 0.00517498 0.736134	0.681288 -0.00993943 -0.0116405 0.731855	0.730827 -0.0327953 -0.041721 0.680497	0.790909 -0.00821711 -0.137565 0.596214	0.722613 0.158217 0.305432 0.599591	0.903329 -0.0972349 0.047664 0.415054	0.908506 0.00868318 -0.00102268 0.41778	0.834109 0.129674 0.298007 0.445689	0.690104 -0.276194 -0.245878 0.622107	0.920566 0.0650449 -0.0500336 0.381869	0.922431 0.0281677 -0.0347177 0.383565	0.864538 -0.0802062 -0.26687 0.418235	0.758314 -0.0133824 0.0193542 0.651464	0.573956 -0.0177473 0.0154501 0.818548	0.677109 0.0411587 0.0469065 0.733232	0.737572 -0.0527474 0.0225971 0.672826	0.591185 -0.0561564 0.0118058 0.804492	0.696934 0.0298377 -0.0128479 0.716399	
0.771024 -0.0632676 0.0372817 0.632557	0.709007 -0.0594824 0.0390657 0.701601	0.683675 -0.0553841 0.0380166 0.726688	0.674523 -0.00786437 0.00452489 0.738198	0.679406 -0.00231824 -0.010742 0.73368	0.732639 -0.0377801 -0.0429967 0.678206	0.794514 -0.011235 -0.13856 0.591119	0.718517 0.159109 0.305384 0.604283	0.899717 -0.103427 0.0491281 0.421187	0.905642 6.60476e-05 0.000674761 0.424042	0.833633 0.123781 0.291354 0.452601	0.682103 -0.278399 -0.245543 0.63003	0.916706 0.0652624 -0.0489813 0.391143	0.918429 0.0331136 -0.0352509 0.392618	0.863462 -0.0781691 -0.262573 0.423531	0.756055 -0.00420791 0.00763014 0.654451	0.574802 -0.00593245 0.00638211 0.818246	0.675851 0.0440095 0.0489119 0.734096	0.743957 -0.0253361 -0.012832 0.667624	0.591506 -0.0221721 -0.0177475 0.805801	0.689848 0.040432 -0.013021 0.722707	
0.772448 -0.0538364 0.0292765 0.632115	0.710348 -0.0508627 0.0300501 0.701367	0.684283 -0.0463863 0.0295332 0.72714	0.674528 -0.00257462 0.00176658 0.738242	0.679559 0.00241992 -0.0117487 0.733523	0.732937 -0.0386549 -0.0441627 0.67776	0.797298 -0.0126961 -0.138064 0.587446	0.717146 0.160381 0.306322 0.605101	0.896642 -0.106159 0.048797 0.427062	0.902857 -0.00923616 0.00264354 0.429833	0.828263 0.113788 0.285471 0.468549	0.678973 -0.279628 -0.245529 0.632866	0.913886 0.064353 -0.0468168 0.398094	0.915421 0.0365138 -0.0346812 0.399334	0.858894 -0.071341 -0.254122 0.4389	0.749561 0.00402795 -0.00282374 0.661917	0.579369 0.00456464 -0.00183362 0.815051	0.676142 0.0458692 0.0506989 0.733592	0.741188 0.00438038 -0.0511203 0.669334	0.595754 0.0143069 -0.0492726 0.801527	0.690388 0.0457053 -0.0124149 0.721887	
0.772848 -0.0486523 0.0273487 0.632132	0.71116 -0.0468131 0.0260608 0.700986	0.685009 -0.0435245 0.0249265 0.726806	0.676131 -0.00230944 -0.00139641 0.736776	0.681022 0.00303004 -0.0136384 0.732129	0.731971 -0.0369818 -0.0443125 0.678886	0.798852 -0.0130296 -0.136073 0.58579	0.718817 0.160292 0.306286 0.603157	0.89511 -0.106909 0.0473907 0.430235	0.901324 -0.0163358 0.00387682 0.43282	0.821546 0.10423 0.28589 0.482146	0.681019 -0.279674 -0.243949 0.631256	0.913344 0.064008 -0.0443138 0.399678	0.914803 0.0377951 -0.0328364 0.400784	0.857025 -0.0653237 -0.246906 0.447525	0.74194 0.00791452 -0.00542055 0.670398	0.586074 0.0088698 -0.00365364 0.810201	0.676817 0.0460866 0.0513305 0.732912	0.732471 0.021896 -0.071428 0.676687	0.603339 0.0340085 -0.0665193 0.793978	0.693528 0.0480979 -0.00880768 0.718768	
0.771876 -0.0467545 0.0291725 0.63338	0.710789 -0.0457451 0.0263051 0.701423	0.685609 -0.044018 0.0242202 0.726234	0.678104 -0.00498164 -0.00321412 0.734942	0.682854 0.000581103 -0.0151033 0.730398	0.731462 -0.0349815 -0.043483 0.679595	0.799044 -0.0130676 -0.134155 0.58597	0.721506 0.159206 0.305374 0.60069	0.896677 -0.107695 0.0467073 0.426837	0.902898 -0.0200661 0.00501576 0.429356	0.820989 0.0984861 0.290171 0.481745	0.684337 -0.278409 -0.242724 0.628694	0.914721 0.0651422 -0.0417919 0.396605	0.916251 0.0379661 -0.030003 0.397671	0.860002 -0.0629391 -0.243971 0.44375	0.735043 0.00570965 0.000738443 0.677996	0.593465 0.00546678 0.00180554 0.804839	0.676811 0.0448114 0.0508415 0.733031	0.723139 0.0223836 -0.0681888 0.686964	0.612598 0.0323029 -0.0640879 0.787129	0.696118 0.0490877 -0.0053533 0.716228	
0.769748 -0.0456791 0.0318943 0.635912	0.709928 -0.0454877 0.0282913 0.702234	0.686207 -0.0448521 0.0255368 0.725573	0.679663 -0.00762716 -0.00409768 0.733473	0.684473 -0.00215676 -0.0165362 0.728848	0.731961 -0.0331708 -0.0427736 0.679193	0.798193 -0.0128547 -0.132291 0.587557	0.723087 0.158014 0.30424 0.599679	0.90112 -0.109432 0.0474523 0.416841	0.907499 -0.0209162 0.00652156 0.419482	0.82826 0.0956916 0.294425 0.467057	0.686365 -0.276798 -0.242906 0.627122	0.917152 0.0674393 -0.0394473 0.390805	0.918868 0.0373655 -0.0266269 0.391887	0.86759 -0.0659797 -0.241821 0.429484	0.729635 4.84713e-05 0.010871 0.68375	0.599961 -0.00183807 0.0107146 0.799956	0.675628 0.0431659 0.0497974 0.734291	0.715753 0.0132585 -0.0530209 0.696212	0.620693 0.0199398 -0.0508862 0.782147	0.697153 0.0478322 -0.00463401 0.71531	
0.767263 -0.0440381 0.0336475 0.638934	0.709305 -0.0446975 0.0298976 0.702848	0.686692 -0.0444171 0.0269269 0.725091	0.680723 -0.00825373 -0.00468135 0.73248	0.685807 -0.00290059 -0.0181197 0.727553	0.732845 -0.0323185 -0.0430465 0.678263	0.796868 -0.0128476 -0.131216 0.589592	0.724026 0.15717 0.303433 0.599176	0.905389 -0.111258 0.0488408 0.406826	0.911982 -0.0198832 0.00778858 0.409673	0.837257 0.0957429 0.296346 0.449459	0.687436 -0.275881 -0.244186 0.625854	0.918796 0.0695448 -0.0371287 0.38678	0.920703 0.0364476 -0.0231909 0.387866	0.871948 -0.0688213 -0.23827 0.422136	0.724569 -0.00731932 0.0220887 0.688809	0.605893 -0.0107367 0.0206447 0.795206	0.674288 0.0414885 0.0485169 0.735704	0.709822 0.00181705 -0.0361987 0.703448	0.6273 0.00582629 -0.0357729 0.777933	0.697092 0.0449148 -0.00608718 0.715548	
0.765054 -0.0425054 0.0342455 0.641649	0.709272 -0.0436697 0.0305596 0.702917	0.687503 -0.0432771 0.0275847 0.724366	0.681649 -0.00700413 -0.00509623 0.731628	0.686941 -0.00161445 -0.0193828 0.726453	0.733738 -0.0327554 -0.0442156 0.6772	0.795728 -0.0133882 -0.131193 0.591123	0.724738 0.156659 0.303096 0.59862	0.907037 -0.112281 0.0496175 0.402759	0.91377 -0.0186336 0.00803564 0.405724	0.842025 0.0983511 0.297676 0.438987	0.687137 -0.275793 -0.245353 0.625765	0.918276 0.0702761 -0.0351381 0.388067	0.920274 0.0355651 -0.0204652 0.389117	0.873004 -0.070749 -0.232165 0.423034	0.719041 -0.0136263 0.0307702 0.694152	0.611593 -0.017915 0.0284874 0.790457	0.674168 0.039979 0.0475795 0.735959	0.703733 -0.00612512 -0.0250611 0.709996	0.633618 -0.00373368 -0.0255271 0.773216	0.697214 0.0405965 -0.00818583 0.715666	
