Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
0.705743 0.00290773 -0.0290511 0.707866	0.707345 0.0250296 0.00509698 0.706407	0.703828 0.0276187 0.00805486 0.709787	0.701904 0.0283437 0.041663 0.710486	0.700889 0.0261506 0.050054 0.711032	0.682973 -0.00920182 0.0473898 0.728846	0.690403 -0.00490643 0.0384162 0.722388	0.712941 0.0775491 0.103492 0.689195	0.85788 -0.0603409 0.0365432 0.508984	0.848275 0.141527 -0.0832465 0.503458	0.844452 0.196098 0.0303448 0.497519	0.721536 -0.0804059 -0.0247834 0.687245	0.835847 0.124339 -0.0587832 0.531454	0.840422 -0.0882737 0.0757598 0.529301	0.773509 -0.193505 0.0620594 0.600324	0.740043 0.0385702 0.0562606 0.669091	0.604027 0.0275387 0.0624063 0.79404	0.678292 0.0314613 -0.0207537 0.733825	0.691754 0.032534 0.023 0.721033	0.683486 0.0322696 0.0233696 0.728875	0.71756 0.050869 0.0268562 0.694117	
0.702827 -0.000980274 -0.0238184 0.710961	0.709744 0.0180468 0.00430786 0.704216	0.708195 0.0208622 0.00729287 0.705671	0.703716 0.0283674 0.0400393 0.708785	0.702071 0.027209 0.0482019 0.709953	0.68602 -0.00618892 0.0461288 0.726093	0.693622 -0.00215824 0.0380102 0.719332	0.717073 0.0741015 0.0986213 0.685995	0.860462 -0.0595008 0.0344815 0.504853	0.850474 0.143629 -0.0846877 0.498892	0.847057 0.198437 0.0317548 0.492046	0.725395 -0.072447 -0.0235279 0.684105	0.838052 0.126249 -0.0612642 0.527235	0.842788 -0.0893172 0.0737653 0.525632	0.775756 -0.195378 0.0589921 0.597119	0.719472 0.0516423 0.0369473 0.691613	0.619367 0.0461733 0.0435897 0.78253	0.6948 0.0404408 -0.0200367 0.717786	0.688701 0.028292 0.0266912 0.724002	0.683009 0.0280821 0.026912 0.729374	0.717511 0.0501272 0.0270964 0.694212	
0.701159 -0.00265029 -0.0130791 0.71288	0.712402 0.0114095 0.0074584 0.701639	0.712372 0.0135058 0.00968893 0.701605	0.704667 0.0250571 0.0379822 0.708077	0.702311 0.0250372 0.045295 0.709987	0.688568 -0.0022794 0.0451766 0.72376	0.69809 0.00104929 0.0375106 0.715026	0.71982 0.0700415 0.0942346 0.684158	0.863273 -0.0603421 0.031672 0.500116	0.852984 0.145943 -0.0877406 0.493377	0.848469 0.201407 0.0348611 0.488181	0.727734 -0.0634935 -0.0225287 0.682543	0.839904 0.130429 -0.06334 0.523008	0.845094 -0.0909154 0.0738849 0.521623	0.775796 -0.196809 0.0509812 0.597333	0.703565 0.0602987 0.0232015 0.707688	0.631473 0.0577591 0.0289507 0.772701	0.701347 0.0472044 -0.0147148 0.711103	0.685796 0.0213959 0.0327576 0.726741	0.682356 0.0212409 0.0328583 0.729973	0.716801 0.0494824 0.0275197 0.694975	
0.69879 -0.00372498 0.00150476 0.715316	0.712504 0.00711402 0.0160128 0.701449	0.713956 0.0071408 0.0161597 0.699968	0.70607 0.017904 0.0356339 0.707018	0.703601 0.0187307 0.041179 0.709154	0.690723 0.00190801 0.0442286 0.721763	0.701253 0.00425758 0.0368968 0.711944	0.719073 0.0664016 0.0921603 0.685588	0.86521 -0.06354 0.0275805 0.496602	0.855011 0.146905 -0.0929461 0.488605	0.850436 0.206205 0.0345112 0.482749	0.728126 -0.0560743 -0.0238865 0.682728	0.840261 0.137839 -0.0639585 0.520454	0.846605 -0.0910888 0.0770632 0.518675	0.778253 -0.200046 0.0475474 0.593332	0.692455 0.0656037 0.0152989 0.718309	0.643535 0.0644508 0.0195955 0.762447	0.69527 0.0416068 -0.0143778 0.717399	0.684593 0.0151503 0.038327 0.727759	0.680568 0.0149386 0.03841 0.731525	0.715191 0.046925 0.0255226 0.696885	
0.694093 -0.00530121 0.0156265 0.719696	0.710183 0.00383143 0.0257834 0.703534	0.712797 0.00181784 0.0237391 0.700966	0.707976 0.0106418 0.0340027 0.705337	0.706149 0.0120819 0.0372313 0.706981	0.693155 0.00456264 0.0423701 0.719528	0.701341 0.00746882 0.0360009 0.711877	0.71966 0.0654862 0.0906786 0.685258	0.865575 -0.0672899 0.0231093 0.4957	0.855786 0.14621 -0.098691 0.486326	0.85336 0.207744 0.0293388 0.47724	0.730044 -0.0541892 -0.0268325 0.68072	0.83848 0.145466 -0.0637032 0.521281	0.846453 -0.087895 0.0803702 0.518972	0.781394 -0.197401 0.0486156 0.589994	0.685476 0.0728481 0.00473298 0.724426	0.651251 0.0725514 0.0080959 0.755343	0.690225 0.0418123 -0.00989066 0.722318	0.685395 0.00785344 0.0451651 0.726727	0.678408 0.00742077 0.0452382 0.733254	0.71371 0.0436704 0.0223326 0.698722	
0.689097 -0.00859885 0.0248981 0.72419	0.707785 0.000500493 0.0338219 0.705617	0.711159 -0.00253165 0.0306061 0.70236	0.708981 0.00509098 0.033862 0.704396	0.707887 0.00689006 0.0350531 0.705422	0.695715 0.00449077 0.0400592 0.717186	0.701221 0.00967101 0.0340746 0.712064	0.722222 0.0662719 0.089195 0.682677	0.865155 -0.0688284 0.0191533 0.496389	0.855806 0.144316 -0.102526 0.486064	0.856458 0.204651 0.0195814 0.473512	0.732182 -0.0557198 -0.0291889 0.678199	0.838309 0.148292 -0.0636364 0.520766	0.847406 -0.0815862 0.0781263 0.51879	0.784882 -0.19023 0.0597129 0.586692	0.682522 0.0782703 -0.00310481 0.726656	0.654934 0.0783317 -0.000182248 0.751616	0.68699 0.0415393 -0.00541561 0.725458	0.688131 0.00681866 0.0454551 0.724129	0.67531 0.00601942 0.0455679 0.736101	0.7118 0.04118 0.0201477 0.700884	
0.685492 -0.0115121 0.0300585 0.727368	0.706065 -0.0023966 0.0385877 0.707091	0.71031 -0.00552072 0.0351552 0.702988	0.708804 0.00199983 0.0348978 0.704539	0.708094 0.00380173 0.0349363 0.705243	0.698081 0.00191779 0.0375873 0.715029	0.702954 0.010434 0.0305185 0.710504	0.722948 0.0665915 0.0879298 0.682041	0.864818 -0.067975 0.0159722 0.497207	0.855608 0.143057 -0.104671 0.486327	0.857884 0.198641 0.00923327 0.473805	0.732213 -0.0591826 -0.0297886 0.677845	0.83886 0.146579 -0.0648575 0.520214	0.848222 -0.0754347 0.0719364 0.519283	0.787402 -0.177349 0.0706702 0.586132	0.68292 0.0697099 0.0058499 0.727136	0.658162 0.0694747 0.00818336 0.74962	0.686169 0.0344623 -0.00580897 0.726602	0.691433 0.00643378 0.0446406 0.721032	0.672216 0.00525666 0.0447944 0.73898	0.710929 0.0399395 0.0201913 0.701838	
0.684805 -0.0132191 0.0316057 0.727921	0.705497 -0.00387083 0.0406984 0.707533	0.709872 -0.00647866 0.0377012 0.703291	0.707639 0.00120011 0.037025 0.705602	0.707137 0.00269459 0.0366305 0.706122	0.700083 -0.00259652 0.0354161 0.713178	0.706379 0.00957601 0.0257623 0.7073	0.721001 0.0656407 0.0866864 0.684349	0.863631 -0.0661125 0.0136474 0.499585	0.854302 0.142816 -0.106494 0.488293	0.856726 0.19364 0.0027602 0.478034	0.730008 -0.0623084 -0.029492 0.679954	0.839151 0.141619 -0.0664649 0.520914	0.84811 -0.0702864 0.064412 0.521172	0.788478 -0.164001 0.0769501 0.587779	0.684725 0.0587931 0.0178722 0.726206	0.659622 0.0581511 0.0198622 0.749081	0.685156 0.0301296 -0.00833863 0.727725	0.693601 0.00663309 0.0428214 0.719055	0.670127 0.00525309 0.0430125 0.740981	0.710065 0.0396574 0.0209011 0.702708	
0.686107 -0.0144277 0.0311428 0.72669	0.705735 -0.00480828 0.0411212 0.707265	0.709937 -0.00679451 0.0387065 0.703168	0.706199 0.00154222 0.0390683 0.706933	0.705635 0.00283696 0.0387927 0.707507	0.701785 -0.00768055 0.033511 0.711559	0.711293 0.00800762 0.0210658 0.702534	0.718091 0.0644992 0.0864097 0.687545	0.861062 -0.0646234 0.0122474 0.504228	0.851447 0.14367 -0.108981 0.492463	0.853577 0.192782 0.00155429 0.483982	0.726905 -0.0660348 -0.0290421 0.682938	0.838366 0.135819 -0.0682188 0.52349	0.846656 -0.0669172 0.0578999 0.524732	0.785275 -0.154292 0.0752896 0.594869	0.686975 0.0479642 0.0294574 0.724498	0.659111 0.046817 0.0312486 0.749936	0.68597 0.0268303 -0.0112042 0.727049	0.694232 0.00617152 0.041842 0.718508	0.669205 0.00473422 0.0420289 0.741873	0.710102 0.0396474 0.0215378 0.702652	
0.6889 -0.0152535 0.0295229 0.724094	0.70664 -0.00510169 0.0407268 0.706382	0.710351 -0.0065224 0.0388723 0.702743	0.704979 0.00207223 0.0409611 0.708042	0.704173 0.00309943 0.041019 0.708836	0.702747 -0.0124021 0.0326631 0.710581	0.716554 0.00560873 0.017107 0.697299	0.716069 0.0634274 0.0857166 0.689837	0.858216 -0.0639791 0.0118658 0.509147	0.848268 0.145154 -0.111433 0.496945	0.849789 0.196408 0.0027386 0.489158	0.723805 -0.0698025 -0.028826 0.685859	0.837619 0.130821 -0.0695862 0.525774	0.845186 -0.0661893 0.0537387 0.527629	0.778928 -0.150878 0.0654658 0.605162	0.688328 0.0436057 0.0335613 0.72331	0.657336 0.0421574 0.0353634 0.751586	0.687815 0.0247874 -0.0134094 0.725339	0.693322 0.00512317 0.0419421 0.719388	0.669344 0.00374418 0.0420876 0.74175	0.710694 0.0396619 0.021483 0.702054	
