Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
0.737797 -0.0257996 -0.0176264 0.674299	0.727234 -0.00408362 0.00612441 0.686351	0.725987 -0.00235449 0.00647839 0.687674	0.730359 0.00227026 0.0239978 0.682638	0.730627 -0.00160176 0.0252237 0.682309	0.705875 -0.0197045 0.0313634 0.707367	0.693635 -0.0279833 0.051658 0.717926	0.728103 0.0610542 0.103283 0.674886	0.80956 0.0966931 -0.0336128 0.578043	0.813243 0.0580784 -0.00608122 0.578987	0.815384 0.177827 0.127387 0.536002	0.728589 -0.113728 -0.0323999 0.674666	0.761833 0.0939229 -0.123519 0.628914	0.766981 -0.0308311 -0.0199227 0.640619	0.768378 -0.130615 -0.155059 0.607036	0.755815 0.123053 -0.0419143 0.641751	0.578697 0.12953 -0.0109943 0.805116	0.617193 0.142107 -0.0786632 0.769864	0.694397 0.0859026 -0.0598978 0.711931	0.648816 0.0894586 -0.0544442 0.753705	0.727823 0.0707858 -0.0600619 0.679452	
0.734913 -0.0323628 -0.0196778 0.677103	0.728043 -0.00898219 0.00403654 0.68546	0.727261 -0.00696128 0.0045109 0.686311	0.731717 0.00283693 0.0224843 0.681232	0.731823 0.000477042 0.0241671 0.681066	0.70842 -0.0166301 0.0307003 0.704927	0.698004 -0.0254738 0.0508043 0.713835	0.731019 0.0608089 0.100147 0.672223	0.81194 0.100179 -0.0348083 0.574025	0.815926 0.0595585 -0.0061351 0.575047	0.817114 0.18013 0.129884 0.531986	0.731687 -0.10888 -0.0333993 0.67206	0.763195 0.0966237 -0.125769 0.626402	0.768763 -0.0283861 -0.0225514 0.638505	0.769327 -0.127591 -0.157007 0.605975	0.735434 0.125013 -0.0476739 0.664255	0.590627 0.131942 -0.0221889 0.795775	0.663914 0.132581 -0.0640145 0.733173	0.691658 0.0855289 -0.061349 0.714514	0.648604 0.0889766 -0.0562322 0.753813	0.728002 0.0692865 -0.0596271 0.679453	
0.73301 -0.0363736 -0.0165511 0.679043	0.728453 -0.0151778 0.00366199 0.684918	0.728018 -0.0130822 0.00431112 0.68542	0.732127 0.00069744 0.0212273 0.680837	0.732238 0.000188728 0.0233561 0.680648	0.711163 -0.0146823 0.0304174 0.702216	0.702154 -0.0234207 0.0502026 0.709867	0.732547 0.0593124 0.0971436 0.671133	0.814263 0.102772 -0.0370143 0.570126	0.818444 0.0611235 -0.0078982 0.571272	0.818742 0.182581 0.133333 0.527776	0.73469 -0.102449 -0.032876 0.669816	0.765339 0.100191 -0.127678 0.622829	0.771448 -0.0255052 -0.0247742 0.635298	0.770978 -0.124653 -0.160496 0.603569	0.71817 0.126211 -0.0506246 0.682452	0.606552 0.132421 -0.0309301 0.783328	0.689726 0.126091 -0.0567066 0.710748	0.688869 0.0839748 -0.0617031 0.717356	0.64891 0.0872006 -0.0570533 0.753695	0.727251 0.0669246 -0.0594604 0.680508	
0.732693 -0.0365106 -0.00734353 0.679539	0.729064 -0.0211131 0.0063549 0.68409	0.728696 -0.0194446 0.00701724 0.684525	0.73154 -0.00516778 0.020451 0.681472	0.731688 -0.0041382 0.0228373 0.681244	0.713305 -0.0135546 0.0306333 0.700052	0.706025 -0.0210746 0.0496845 0.706127	0.73157 0.056857 0.09408 0.672846	0.815509 0.103146 -0.0394953 0.568108	0.819589 0.0629802 -0.0115535 0.569362	0.819954 0.188945 0.13279 0.523776	0.736328 -0.0950583 -0.0311941 0.669188	0.768038 0.105367 -0.128924 0.61838	0.774929 -0.0216697 -0.0260478 0.631139	0.774296 -0.12178 -0.164509 0.598809	0.704584 0.121855 -0.0442126 0.697681	0.623461 0.125983 -0.0305235 0.771034	0.697819 0.121996 -0.0603122 0.703227	0.686419 0.0814312 -0.0610534 0.720049	0.64952 0.0843849 -0.0569013 0.753502	0.726641 0.0672252 -0.0557252 0.681445	
0.732505 -0.0356457 0.00518789 0.679808	0.729373 -0.0253799 0.0128524 0.683524	0.728945 -0.0248476 0.0128246 0.684	0.730472 -0.0129375 0.020627 0.682509	0.73084 -0.0107763 0.0227198 0.682085	0.715107 -0.0117587 0.0317363 0.698195	0.708775 -0.017925 0.0486892 0.703524	0.728881 0.0552784 0.0926976 0.67608	0.815347 0.101817 -0.0422341 0.568383	0.819124 0.0647565 -0.0164287 0.569713	0.821746 0.192791 0.128557 0.520613	0.735798 -0.0889408 -0.0306321 0.670636	0.770204 0.111903 -0.129018 0.614506	0.778126 -0.01601 -0.0264245 0.627348	0.777455 -0.117441 -0.166707 0.594963	0.696016 0.117824 -0.0389316 0.707223	0.636438 0.12059 -0.0292592 0.761281	0.695301 0.119488 -0.0654729 0.705685	0.684298 0.0773403 -0.0596938 0.722628	0.65014 0.0800186 -0.0560525 0.753507	0.72508 0.0661222 -0.0575268 0.683065	
0.730746 -0.0339105 0.0185051 0.681556	0.7289 -0.0275874 0.0211431 0.683737	0.72849 -0.0286807 0.0199247 0.684166	0.729206 -0.0213218 0.0213153 0.68363	0.729811 -0.0185689 0.0227889 0.683016	0.716557 -0.0112694 0.0324385 0.696682	0.71135 -0.0155434 0.0468793 0.701101	0.726034 0.0548393 0.0921353 0.679248	0.813507 0.0994889 -0.0448724 0.571223	0.816825 0.0669939 -0.0220751 0.572557	0.823321 0.193555 0.118879 0.520142	0.734539 -0.0848861 -0.0306538 0.672538	0.770701 0.118473 -0.127993 0.612864	0.779711 -0.00819959 -0.0268146 0.625512	0.780973 -0.108582 -0.164569 0.592628	0.690408 0.117436 -0.0388472 0.712766	0.645298 0.119602 -0.0315564 0.75385	0.688885 0.120629 -0.0675966 0.71156	0.683751 0.072813 -0.0580016 0.723753	0.650348 0.0753596 -0.0546521 0.753911	0.723534 0.0651998 -0.058702 0.684691	
0.727136 -0.0333319 0.0291853 0.685063	0.727486 -0.02878 0.0288704 0.68491	0.727125 -0.0313474 0.0265139 0.685276	0.727946 -0.0284476 0.0220677 0.684689	0.72883 -0.0254836 0.0227403 0.683843	0.717422 -0.0115745 0.0325006 0.695784	0.714509 -0.0142203 0.0442481 0.698081	0.724916 0.055029 0.0916453 0.680492	0.81031 0.0973936 -0.0468051 0.575953	0.813166 0.0696327 -0.0270863 0.577216	0.823808 0.193 0.107487 0.522052	0.733857 -0.0832741 -0.0308413 0.673474	0.76928 0.123655 -0.126319 0.613972	0.779153 0.00170357 -0.0286478 0.626177	0.782317 -0.0955824 -0.159382 0.594509	0.686651 0.116852 -0.0384473 0.716504	0.652209 0.118531 -0.0329116 0.747991	0.684565 0.123517 -0.0682459 0.715162	0.684497 0.0686392 -0.056246 0.723594	0.65011 0.0711804 -0.0529934 0.75464	0.722489 0.0644587 -0.0599455 0.685755	
0.723085 -0.034008 0.0359312 0.688985	0.725562 -0.0297928 0.0344414 0.686649	0.725114 -0.0332702 0.0313508 0.68711	0.726861 -0.0328917 0.0230016 0.685611	0.728017 -0.0298626 0.0230051 0.684522	0.71792 -0.01284 0.0319059 0.695276	0.718661 -0.0140023 0.0411338 0.694001	0.725486 0.0549911 0.0905697 0.680031	0.80677 0.0964151 -0.0479014 0.580975	0.809281 0.0723641 -0.0305913 0.582144	0.822639 0.193772 0.0990647 0.525265	0.733858 -0.0834884 -0.0303634 0.673468	0.766211 0.126777 -0.12507 0.617418	0.776529 0.0124498 -0.0326945 0.62911	0.780586 -0.0804365 -0.153573 0.600525	0.683536 0.116336 -0.0385861 0.719552	0.657671 0.117627 -0.0344493 0.743267	0.683278 0.125079 -0.0686809 0.716079	0.685524 0.0657013 -0.0555147 0.722951	0.649793 0.0683068 -0.0522755 0.755229	0.722156 0.0641902 -0.0604833 0.686085	
0.719654 -0.0356495 0.0385689 0.692343	0.72403 -0.0308937 0.0372433 0.68807	0.723491 -0.0345334 0.0339872 0.688631	0.725787 -0.0341583 0.0244471 0.686636	0.726935 -0.0311805 0.02416 0.685572	0.718274 -0.015159 0.0306966 0.694917	0.723131 -0.0145693 0.0376439 0.68953	0.726211 0.0540821 0.0890248 0.679535	0.803932 0.096756 -0.0486063 0.584782	0.806269 0.0748211 -0.0326589 0.585889	0.820369 0.196959 0.0968427 0.528037	0.734022 -0.0849276 -0.0290006 0.67317	0.762257 0.1281 -0.124477 0.622141	0.772598 0.0231854 -0.0386624 0.633292	0.775559 -0.0658297 -0.151922 0.609176	0.681288 0.112923 -0.0360027 0.722357	0.662494 0.113811 -0.0330882 0.739631	0.684488 0.124332 -0.0696053 0.714963	0.685946 0.0644233 -0.0565588 0.722585	0.649834 0.0671089 -0.0533446 0.755226	0.722329 0.0634868 -0.0608797 0.685932	
0.717497 -0.0370696 0.0381601 0.694527	0.723232 -0.0321672 0.0374408 0.688839	0.722673 -0.0352105 0.0346474 0.689423	0.72461 -0.0329285 0.0263614 0.687867	0.725435 -0.0301298 0.026203 0.687132	0.718983 -0.0179056 0.0292531 0.694181	0.726917 -0.0152728 0.0344043 0.685693	0.725618 0.0522298 0.0873144 0.680534	0.801997 0.0981545 -0.0490715 0.587162	0.804321 0.076816 -0.0334571 0.588258	0.817948 0.202249 0.100002 0.529204	0.733927 -0.0871732 -0.0269501 0.673072	0.758849 0.12849 -0.124387 0.626231	0.768935 0.0331943 -0.0456026 0.636835	0.770656 -0.0537196 -0.156465 0.615405	0.680203 0.106115 -0.0306321 0.724655	0.666142 0.106684 -0.0285857 0.737602	0.686499 0.121179 -0.0714022 0.713398	0.685652 0.0638084 -0.0582395 0.722784	0.650378 0.0665151 -0.055128 0.754682	0.722889 0.063123 -0.0612066 0.685347	
0.717053 -0.0381305 0.0353731 0.695075	0.72292 -0.0333654 0.035502 0.689212	0.722532 -0.0353151 0.0335758 0.689618	0.723301 -0.029925 0.0284264 0.689299	0.723669 -0.0272889 0.0287229 0.689009	0.719895 -0.0203836 0.0281441 0.693213	0.729611 -0.0157243 0.0315386 0.682954	0.723696 0.0501369 0.0863364 0.682859	0.801535 0.0996541 -0.0493775 0.587513	0.803878 0.0785525 -0.0339186 0.588608	0.815983 0.208144 0.105096 0.528964	0.732808 -0.0895694 -0.0254859 0.674032	0.758291 0.128213 -0.124405 0.62696	0.76792 0.0417535 -0.0528012 0.636999	0.767144 -0.0453796 -0.165346 0.618136	0.679693 0.0987734 -0.0251658 0.72638	0.668427 0.0991493 -0.0236418 0.736761	0.689097 0.116381 -0.0750665 0.711312	0.684525 0.0639329 -0.0606007 0.723648	0.651463 0.0665803 -0.0576796 0.753549	0.723667 0.0632134 -0.0617574 0.684468	
0.71828 -0.0383172 0.0313304 0.693991	0.722615 -0.03411 0.0321927 0.689658	0.722477 -0.0348496 0.0312376 0.689809	0.721874 -0.0263212 0.0302632 0.690862	0.721998 -0.0237511 0.0311823 0.690784	0.721054 -0.0229886 0.0276546 0.691945	0.731232 -0.0167457 0.0286832 0.68132	0.720848 0.0486039 0.0867957 0.685917	0.801735 0.100327 -0.0495153 0.587115	0.803989 0.0802845 -0.0348459 0.588168	0.81494 0.213168 0.108694 0.527842	0.729669 -0.0907084 -0.0248399 0.677303	0.759776 0.127827 -0.124842 0.625152	0.768981 0.0476257 -0.058744 0.634783	0.767206 -0.038557 -0.174617 0.615968	0.678785 0.0942014 -0.0225894 0.72792	0.669423 0.0944825 -0.0213832 0.736538	0.691611 0.111328 -0.0794371 0.709204	0.682762 0.0643966 -0.0630499 0.725061	0.652888 0.0668932 -0.0603946 0.752074	0.724242 0.063194 -0.0625101 0.683793	
0.720976 -0.0372646 0.0277556 0.691401	0.722303 -0.0336226 0.0291683 0.690143	0.722313 -0.0334631 0.0289504 0.690149	0.72026 -0.0235827 0.0313991 0.692592	0.720433 -0.0211868 0.0327311 0.692428	0.722017 -0.0247957 0.0279762 0.690865	0.732285 -0.0173928 0.0270039 0.68024	0.717559 0.0481159 0.0884049 0.689187	0.801732 0.100213 -0.049612 0.58713	0.803829 0.0817117 -0.0360692 0.588117	0.814912 0.215823 0.107894 0.52697	0.72606 -0.0914566 -0.0249574 0.681065	0.762581 0.127942 -0.125364 0.621599	0.771529 0.0513973 -0.0628655 0.630991	0.770233 -0.0341616 -0.180636 0.610692	0.677157 0.0940456 -0.0245777 0.72939	0.669616 0.0942935 -0.0236087 0.736319	0.693308 0.107928 -0.0830797 0.707653	0.680985 0.0650955 -0.0656422 0.726438	0.654204 0.0674323 -0.0632393 0.750647	0.724695 0.063363 -0.0627787 0.683272	
0.723957 -0.0355572 0.0258731 0.688442	0.721795 -0.0322518 0.0275253 0.690806	0.721718 -0.031684 0.0276705 0.690907	0.71864 -0.022561 0.0319514 0.694282	0.719177 -0.0204725 0.033399 0.693722	0.722544 -0.0254578 0.0288946 0.690252	0.73324 -0.0179605 0.0260092 0.679235	0.714593 0.0483108 0.0899875 0.692044	0.800537 0.0996019 -0.0495799 0.588864	0.802424 0.0830412 -0.0374031 0.589763	0.814926 0.216206 0.104049 0.527564	0.723265 -0.0915978 -0.0252229 0.684003	0.765051 0.128459 -0.125348 0.618452	0.773882 0.053954 -0.0650185 0.627669	0.77203 -0.0298906 -0.184389 0.607517	0.674941 0.0976161 -0.0303225 0.730757	0.669609 0.097834 -0.0296119 0.735646	0.693824 0.106773 -0.0851014 0.707082	0.679166 0.0650599 -0.0673043 0.727991	0.655695 0.0671654 -0.0652033 0.749201	0.724888 0.0633352 -0.0631517 0.683035	
0.72545 -0.0341451 0.0258674 0.68694	0.721259 -0.0310293 0.0273932 0.691428	0.721049 -0.0305323 0.0275265 0.691664	0.717365 -0.0230417 0.0320153 0.69558	0.718179 -0.0211182 0.0334406 0.694734	0.722471 -0.02506 0.0299112 0.690299	0.734251 -0.0182465 0.0255077 0.678154	0.712426 0.048967 0.0905336 0.694158	0.797577 0.0988282 -0.049502 0.593004	0.79926 0.0841412 -0.0385862 0.593814	0.813167 0.215599 0.100102 0.531278	0.72219 -0.0917072 -0.0249287 0.685134	0.765773 0.129719 -0.124802 0.617405	0.774684 0.0556803 -0.0650149 0.626528	0.773957 -0.0273603 -0.183714 0.605385	0.67291 0.103405 -0.0383643 0.731456	0.669448 0.103585 -0.0378756 0.734626	0.693628 0.107022 -0.085867 0.707144	0.677802 0.0633787 -0.067122 0.729426	0.657227 0.0652232 -0.0653312 0.748017	0.724898 0.0629971 -0.0636577 0.68301	
0.724857 -0.0333879 0.026942 0.687563	0.721137 -0.0303192 0.0280311 0.691561	0.720886 -0.0301216 0.0279607 0.691834	0.716569 -0.0241223 0.0316677 0.696379	0.717258 -0.0222153 0.0330261 0.69567	0.721693 -0.0242406 0.0305128 0.691115	0.735407 -0.018227 0.0256124 0.676896	0.711518 0.0495151 0.0899539 0.695125	0.794356 0.0982197 -0.0497592 0.59739	0.795926 0.0845599 -0.0394899 0.598157	0.810658 0.215933 0.0974388 0.535455	0.722117 -0.0912971 -0.0240066 0.6853	0.764502 0.131135 -0.123476 0.618946	0.773585 0.0567942 -0.0632082 0.627969	0.774035 -0.0266296 -0.181655 0.605939	0.671616 0.10864 -0.045737 0.731462	0.669181 0.108792 -0.0453755 0.733691	0.69302 0.108093 -0.0857006 0.707598	0.677041 0.0614551 -0.0667066 0.730335	0.658396 0.0631188 -0.0651346 0.747187	0.724822 0.0628852 -0.0637752 0.683089	
0.72306 -0.033015 0.0280125 0.689427	0.721359 -0.030049 0.0285566 0.691319	0.72114 -0.0302224 0.0282157 0.691554	0.716309 -0.025144 0.031019 0.69664	0.716582 -0.0231897 0.0324051 0.696364	0.720641 -0.0231219 0.0307682 0.69224	0.736234 -0.0179226 0.0260631 0.675987	0.711595 0.0498221 0.0886795 0.695188	0.792404 0.0978973 -0.050681 0.599953	0.793976 0.0842028 -0.0403159 0.600739	0.809135 0.217066 0.0966613 0.537438	0.722444 -0.0906483 -0.0232807 0.685066	0.76194 0.1325 -0.121558 0.622185	0.771254 0.0572446 -0.0600421 0.631099	0.773501 -0.0274145 -0.179089 0.607348	0.671288 0.111088 -0.0500463 0.731114	0.668873 0.111252 -0.0496796 0.733324	0.692334 0.108882 -0.0852611 0.708201	0.676458 0.0597501 -0.0663662 0.731047	0.659273 0.0612775 -0.0649586 0.746582	0.724633 0.0627466 -0.0641239 0.68327	
0.721141 -0.0328198 0.0284696 0.691425	0.721481 -0.0299633 0.028611 0.691193	0.721259 -0.0303761 0.0280833 0.691429	0.716498 -0.0254523 0.0300998 0.696474	0.716413 -0.0235127 0.0314496 0.696571	0.719353 -0.0218 0.0304865 0.693633	0.736535 -0.0173339 0.0265521 0.675655	0.712466 0.049981 0.087187 0.694473	0.792565 0.0976571 -0.0519563 0.59967	0.794172 0.0835947 -0.0413198 0.600496	0.808939 0.217635 0.0972556 0.537395	0.723368 -0.0901473 -0.0229191 0.684169	0.75985 0.133823 -0.11978 0.624798	0.76947 0.0565411 -0.0561845 0.63369	0.773696 -0.0297174 -0.175996 0.607895	0.672105 0.109437 -0.049926 0.730621	0.668549 0.109678 -0.0493941 0.733875	0.691943 0.10923 -0.0852536 0.70853	0.675851 0.0586808 -0.0666714 0.731667	0.659986 0.0600987 -0.0653961 0.746009	0.724543 0.063058 -0.0639008 0.683357	
