Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
-2.0901 31.5905 6.9082	-1.9715 33.7523 8.6523	-1.98921 36.7538 9.36242	-2.01148 39.8073 9.79713	-2.12916 42.8825 10.0033	-2.36736 51.0352 9.39786	-2.3827 55.2101 8.65205	-1.21768 48.6592 8.69027	3.81999 49.8435 9.04295	12.8764 50.9322 7.50547	20.6846 51.6195 6.89898	-3.30373 48.5922 8.60872	-8.34568 49.6786 8.05763	-17.1505 49.792 10.8913	-24.9911 50.3645 10.8211	0.947095 30.4991 6.85393	2.36655 15.7852 4.26059	5.18439 2.3371 8.52895	-5.23737 30.8823 6.7995	-4.65014 15.8891 7.11268	-3.72641 1.67717 9.15676	
-2.0259 31.5533 6.803	-1.88988 33.7277 8.53014	-1.8803 36.7274 9.24769	-1.87548 39.7793 9.69398	-1.98889 42.8538 9.91245	-2.24327 51.0081 9.33535	-2.27779 55.188 8.61841	-1.09282 48.6364 8.61472	3.95179 49.796 8.95013	12.994 50.9311 7.36339	20.7994 51.6397 6.74616	-3.1791 48.5662 8.54219	-8.23155 49.6255 8.0366	-17.0164 49.7187 10.9322	-24.8576 50.2883 10.9198	0.997641 30.4237 6.77469	2.43778 15.5815 5.07903	5.082 1.97249 8.92781	-5.18114 30.8836 6.68235	-4.62047 15.8922 7.11141	-3.73995 1.67904 9.16588	
-1.9542 31.5544 6.7181	-1.83137 33.7385 8.4339	-1.79896 36.737 9.15584	-1.76985 39.7877 9.60957	-1.86865 42.8625 9.8317	-2.11121 51.0178 9.26451	-2.15894 55.2029 8.57947	-0.964913 48.6452 8.54011	4.0877 49.7723 8.8654	13.1172 50.9301 7.2238	20.9193 51.6458 6.57312	-3.05135 48.5782 8.46921	-8.11827 49.5875 8.00789	-16.8812 49.6401 10.9702	-24.7232 50.197 11.0159	1.06751 30.4196 6.72605	2.56157 15.5165 5.77464	5.00659 1.72644 9.07116	-5.10926 30.8893 6.57031	-4.57695 15.9009 7.12282	-3.75108 1.68412 9.17486	
-1.87271 31.6132 6.6489	-1.80015 33.8017 8.36202	-1.76169 36.7986 9.0904	-1.72152 39.848 9.55133	-1.79209 42.9239 9.76833	-1.97402 51.08 9.18846	-2.03146 55.2689 8.52867	-0.840826 48.6983 8.47332	4.22083 49.7865 8.79045	13.2454 50.9276 7.11048	21.0428 51.6358 6.39777	-2.92729 48.6459 8.39174	-8.01047 49.5886 7.97011	-16.7478 49.5664 11.0074	-24.5916 50.0889 11.1098	1.16233 30.5157 6.7002	2.77911 15.5989 6.36141	5.02668 1.65546 9.10734	-5.01704 30.9091 6.4594	-4.51499 15.9243 7.12571	-3.74882 1.70284 9.16886	
-1.76001 31.6982 6.5983	-1.75689 33.89 8.30867	-1.73769 36.8862 9.04058	-1.70515 39.9353 9.50499	-1.74363 43.0124 9.71323	-1.83941 51.1686 9.11514	-1.91539 55.3605 8.4765	-0.723604 48.7742 8.41499	4.34256 49.8424 8.72821	13.368 50.9341 7.0205	21.1597 51.621 6.22882	-2.80968 48.7424 8.31491	-7.90489 49.6344 7.92996	-16.6155 49.5067 11.0405	-24.4624 49.9632 11.2059	1.29324 30.6565 6.70352	2.98106 15.7438 6.75395	5.0869 1.70017 9.06763	-4.88724 30.9364 6.35611	-4.4358 15.9551 7.12917	-3.74943 1.72923 9.1698	
-1.63861 31.7903 6.5843	-1.70958 33.9915 8.28109	-1.72564 36.9887 9.00906	-1.71281 40.0383 9.47041	-1.71878 43.1163 9.66902	-1.71536 51.2715 9.05076	-1.79876 55.4659 8.42946	-0.619399 48.863 8.36829	4.44835 49.9253 8.67582	13.4782 50.9484 6.94909	21.2618 51.6101 6.06244	-2.70451 48.8546 8.24583	-7.80702 49.7153 7.88718	-16.4945 49.4773 11.0554	-24.344 49.8415 11.3035	1.43306 30.8122 6.7477	3.14049 15.9044 7.0342	5.14899 1.79758 9.02796	-4.74501 30.963 6.29368	-4.3536 15.9823 7.1096	-3.7415 1.7549 9.16328	
-1.52991 31.8609 6.6018	-1.65888 34.0788 8.27326	-1.71033 37.0786 8.98874	-1.71882 40.1299 9.43866	-1.69776 43.2084 9.62813	-1.60501 51.3618 8.99214	-1.68696 55.5578 8.38134	-0.52742 48.9406 8.32526	4.54105 50.0014 8.62599	13.5753 50.9627 6.88656	21.3493 51.6072 5.90825	-2.61127 48.9532 8.18322	-7.71647 49.8027 7.83621	-16.3886 49.4776 11.0386	-24.2375 49.7388 11.4063	1.55328 30.9311 6.82078	3.27396 16.0287 7.26671	5.20753 1.87834 9.00977	-4.61895 30.9837 6.27479	-4.28377 16.0009 7.07779	-3.72943 1.77504 9.158	
-1.43252 31.8985 6.6284	-1.59652 34.1346 8.27231	-1.67254 37.1378 8.9709	-1.69631 40.1916 9.40349	-1.66033 43.2704 9.58491	-1.5138 51.4218 8.93405	-1.58432 55.619 8.32955	-0.446776 48.9929 8.27866	4.62377 50.0457 8.57236	13.6596 50.9699 6.8211	21.4244 51.6107 5.76945	-2.52956 49.0179 8.1233	-7.63469 49.8656 7.77116	-16.2982 49.4972 10.9922	-24.1408 49.6686 11.5145	1.65521 30.9955 6.89112	3.37617 16.0976 7.46876	5.24004 1.91475 9.01207	-4.51101 30.9934 6.27875	-4.2276 16.008 7.05137	-3.7206 1.78377 9.15498	
-1.33642 31.9049 6.6479	-1.51213 34.1566 8.26914	-1.59822 37.1626 8.95448	-1.62921 40.2183 9.37308	-1.59398 43.2977 9.54539	-1.44147 51.447 8.87046	-1.4902 55.6451 8.27085	-0.373285 49.0156 8.22611	4.70116 50.0506 8.51555	13.7345 50.9638 6.74584	21.4916 51.6115 5.64253	-2.4555 49.0411 8.06344	-7.55896 49.8903 7.69119	-16.219 49.5165 10.921	-24.0489 49.6199 11.6216	1.75034 31.007 6.93812	3.46251 16.1131 7.63137	5.25401 1.90457 9.01687	-4.41204 30.994 6.28825	-4.17926 16.007 7.0485	-3.71835 1.78172 9.15524	
-1.23702 31.8907 6.6543	-1.40836 34.1526 8.26178	-1.4908 37.1602 8.94054	-1.52201 40.2168 9.35214	-1.50012 43.2969 9.51342	-1.38047 51.4437 8.80199	-1.40346 55.6433 8.2118	-0.301212 49.0138 8.1702	4.77841 50.0234 8.45874	13.8059 50.9467 6.66441	21.5573 51.6087 5.53077	-2.38327 49.0299 8.00431	-7.48391 49.8818 7.60082	-16.1425 49.519 10.8357	-23.9543 49.5743 11.7195	1.84668 30.9855 6.95421	3.52939 16.0926 7.73653	5.2458 1.86601 9.0278	-4.3148 30.9866 6.29582	-4.12907 15.9998 7.07051	-3.71632 1.77034 9.15918	
