Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
-2.6661 35.0596 7.2222	-2.50941 37.6027 9.0443	-2.58591 41.006 9.74329	-2.67563 44.4608 10.1077	-2.81598 47.9317 10.2064	-3.17634 57.0786 9.14928	-3.27298 61.7539 8.16752	-1.8534 54.3468 8.4802	3.8268 55.4613 8.96976	14.1684 55.2539 10.6716	22.1011 57.4307 7.10555	-4.18808 54.2429 8.37731	-9.92601 55.1341 8.20825	-20.0466 54.7169 10.9079	-28.5889 56.3687 8.7441	0.744552 33.8639 7.14779	3.10148 18.3628 5.02118	5.39929 2.45429 9.55537	-6.18501 34.2319 7.23001	-5.08328 18.4759 8.17514	-3.91984 1.84184 9.11091	
-2.6198 35.0038 7.1267	-2.44876 37.5656 8.9212	-2.51306 40.9677 9.62669	-2.59026 44.4199 10.0174	-2.72627 47.8904 10.1364	-3.08313 57.0426 9.12537	-3.18581 61.7238 8.17234	-1.76507 54.3131 8.43783	3.91974 55.41 8.91343	14.2686 55.1921 10.5691	22.1964 57.3841 7.00144	-4.10023 54.2116 8.34352	-9.83943 55.1001 8.20665	-19.9495 54.6986 10.9477	-28.5083 56.3612 8.85825	0.779686 33.7752 7.08434	2.99286 18.1402 6.07995	5.4773 1.98381 9.50339	-6.14641 34.2095 7.12443	-5.06161 18.455 8.11357	-3.91593 1.82278 9.10186	
-2.53411 35.0399 7.017	-2.40518 37.6111 8.80153	-2.45354 41.0085 9.53082	-2.51629 44.4567 9.95759	-2.6432 47.9271 10.0873	-2.98151 57.0812 9.08658	-3.09427 61.7663 8.15429	-1.67235 54.3492 8.39185	4.02576 55.3795 8.85727	14.3799 55.1322 10.4756	22.2935 57.3378 6.88492	-4.00804 54.2534 8.30537	-9.75665 55.0838 8.2025	-19.8551 54.6801 10.9858	-28.4263 56.3542 8.95761	0.877254 33.8439 7.01327	2.9163 18.155 6.76221	5.41708 1.90124 9.67429	-6.05275 34.2117 6.98397	-5.01292 18.4604 8.0676	-3.91359 1.82789 9.10294	
-2.44311 35.139 6.91991	-2.40094 37.7174 8.69821	-2.45232 41.1096 9.45108	-2.50901 44.5536 9.91142	-2.60675 48.0247 10.0459	-2.86499 57.181 9.04174	-2.99631 61.8678 8.12013	-1.57976 54.4374 8.34806	4.13081 55.3938 8.81853	14.4901 55.0714 10.3897	22.384 57.2763 6.75537	-3.91621 54.3621 8.26158	-9.67448 55.1274 8.20544	-19.7568 54.6611 11.0368	-28.3361 56.3285 9.03746	0.995331 34.0243 6.9689	2.94258 18.3226 7.13474	5.34396 2.00524 9.76076	-5.9403 34.2274 6.83881	-4.95114 18.4792 8.01109	-3.90273 1.84715 9.1049	
-2.34181 35.2596 6.8696	-2.3979 37.8512 8.62814	-2.48621 41.2428 9.38022	-2.55945 44.6854 9.84908	-2.61709 48.157 9.99394	-2.74874 57.3189 9.01583	-2.89424 62.0065 8.10104	-1.4974 54.5604 8.31935	4.21932 55.4749 8.79826	14.5814 55.0317 10.3212	22.4557 57.1967 6.62114	-3.83426 54.5165 8.22298	-9.59684 55.2507 8.20837	-19.6559 54.6731 11.1013	-28.2472 56.2869 9.10943	1.12402 34.2383 6.98289	3.05223 18.5411 7.47256	5.31695 2.14973 9.73423	-5.8115 34.2536 6.73911	-4.87065 18.5026 7.91486	-3.87494 1.87341 9.09702	
-2.24321 35.3577 6.8744	-2.36901 37.9685 8.6006	-2.50327 41.3638 9.32923	-2.6042 44.808 9.78051	-2.6318 48.2794 9.93901	-2.65124 57.4476 9.01387	-2.79337 62.1372 8.10819	-1.42815 54.6788 8.30829	4.29067 55.5826 8.78236	14.6535 55.0354 10.2659	22.5163 57.1358 6.50465	-3.76478 54.6627 8.19852	-9.52558 55.411 8.20002	-19.5642 54.736 11.1427	-28.1781 56.276 9.19057	1.23784 34.3986 7.04819	3.14164 18.7046 7.70867	5.3094 2.26521 9.70028	-5.69277 34.2897 6.70781	-4.79393 18.53 7.79657	-3.85213 1.90552 9.08461	
-2.15101 35.4103 6.91529	-2.30787 38.041 8.60842	-2.47399 41.441 9.30806	-2.5981 44.8877 9.73349	-2.61454 48.359 9.89709	-2.57736 57.5307 9.00781	-2.6996 62.2247 8.1228	-1.36769 54.7575 8.29598	4.35167 55.6629 8.76063	14.7167 55.0716 10.2112	22.578 57.1193 6.41784	-3.70394 54.7555 8.17739	-9.46037 55.5365 8.17194	-19.4911 54.8368 11.1354	-28.1344 56.3284 9.27763	1.3334 34.4729 7.13424	3.21645 18.7784 7.83947	5.32948 2.31622 9.69781	-5.59288 34.3211 6.72843	-4.73495 18.5499 7.67393	-3.84862 1.93175 9.07857	
-2.06101 35.4264 6.96819	-2.22654 38.0712 8.63845	-2.40339 41.4751 9.31589	-2.53805 44.9238 9.72144	-2.55853 48.3954 9.87787	-2.52067 57.5666 8.9836	-2.61472 62.2661 8.12452	-1.30987 54.7932 8.27493	4.41072 55.6931 8.73486	14.7801 55.1178 10.1605	22.6406 57.143 6.35338	-3.64596 54.7909 8.15318	-9.3993 55.594 8.12697	-19.435 54.9525 11.0868	-28.1071 56.4306 9.35706	1.42144 34.4889 7.21603	3.30587 18.7949 7.92933	5.38375 2.31891 9.70234	-5.50235 34.3376 6.76951	-4.68918 18.5567 7.58513	-3.85911 1.94331 9.07675	
-1.96582 35.4178 7.00439	-2.13075 38.0652 8.67061	-2.30441 41.4707 9.34028	-2.43891 44.9205 9.737	-2.47211 48.3927 9.87646	-2.47168 57.56 8.94152	-2.5353 62.2647 8.10837	-1.24956 54.7884 8.24515	4.47214 55.6805 8.70654	14.8459 55.1571 10.1202	22.7009 57.1823 6.30179	-3.58562 54.7761 8.12343	-9.33584 55.5999 8.06931	-19.384 55.0668 11.0085	-28.0821 56.5468 9.41669	1.51371 34.4728 7.26461	3.39619 18.777 7.94224	5.44218 2.29585 9.70422	-5.40893 34.3364 6.79614	-4.64631 18.5498 7.54594	-3.87196 1.93715 9.07559	
-1.86712 35.395 7.0082	-2.02746 38.0343 8.68765	-2.19612 41.4391 9.36228	-2.32806 44.8888 9.7608	-2.37638 48.3615 9.88212	-2.42244 57.5232 8.89524	-2.45939 62.231 8.07836	-1.18568 54.754 8.2153	4.53557 55.6476 8.67925	14.9117 55.1818 10.0962	22.7567 57.2197 6.26417	-3.52157 54.729 8.09229	-9.26699 55.5826 8.00221	-19.3291 55.1598 10.9112	-28.0494 56.6496 9.45517	1.60915 34.4385 7.27006	3.47515 18.7377 7.87177	5.47981 2.25961 9.70882	-5.31298 34.3248 6.78797	-4.60189 18.5363 7.54962	-3.88148 1.92118 9.07857	
-1.77952 35.3719 6.98001	-1.93623 37.9952 8.6846	-2.09994 41.398 9.37057	-2.22872 44.8472 9.77452	-2.28824 48.3201 9.88271	-2.367 57.4771 8.85429	-2.38241 62.1859 8.04291	-1.11843 54.7095 8.18933	4.601 55.6138 8.65508	14.9769 55.1907 10.0867	22.8111 57.2549 6.24656	-3.45396 54.6751 8.06182	-9.19388 55.5605 7.93564	-19.2677 55.2207 10.815	-28.0022 56.7289 9.46718	1.69439 34.4055 7.23668	3.53332 18.6992 7.77668	5.49532 2.22733 9.71238	-5.22738 34.3112 6.7455	-4.55896 18.5256 7.59972	-3.88143 1.90461 9.08389	
-1.70012 35.356 6.93561	-1.85496 37.9619 8.66696	-2.01256 41.3625 9.36503	-2.13762 44.8111 9.7748	-2.20416 48.2841 9.87677	-2.3028 57.4381 8.82417	-2.30244 62.1466 8.01058	-1.04633 54.6718 8.16889	4.6707 55.5888 8.63929	15.0447 55.1915 10.0918	22.8684 57.2931 6.25057	-3.38152 54.6315 8.03697	-9.1174 55.539 7.8862	-19.1992 55.2486 10.743	-27.9365 56.7875 9.44929	1.77291 34.3841 7.18308	3.56759 18.672 7.7021	5.48858 2.20392 9.71033	-5.14883 34.3007 6.68953	-4.5169 18.5219 7.68493	-3.86999 1.89246 9.08617	
-1.62602 35.3502 6.89391	-1.77804 37.9441 8.64345	-1.92856 41.3436 9.3485	-2.04967 44.7921 9.76008	-2.12059 48.265 9.863	-2.23115 57.4188 8.80984	-2.2218 62.1261 7.98929	-0.969768 54.6543 8.15639	4.74524 55.5789 8.63638	15.1169 55.1962 10.1096	22.9308 57.3378 6.27048	-3.30472 54.6106 8.02131	-9.03908 55.5261 7.86172	-19.1268 55.2498 10.6991	-27.8558 56.8296 9.39861	1.84725 34.3762 7.12965	3.58574 18.6582 7.66112	5.46692 2.18968 9.70316	-5.07522 34.297 6.64553	-4.47966 18.5254 7.76841	-3.85937 1.88819 9.08757	
-1.55452 35.3533 6.86971	-1.69976 37.9468 8.62034	-1.84399 41.3459 9.32886	-1.96299 44.794 9.74422	-2.03597 48.2667 9.85218	-2.15179 57.4216 8.8095	-2.14052 62.1281 7.98411	-0.888958 54.6586 8.1527	4.82523 55.5819 8.64476	15.1952 55.2117 10.1327	23.0002 57.3896 6.29572	-3.2239 54.6137 8.01791	-8.95916 55.5239 7.85989	-19.0523 55.2334 10.6761	-27.7645 56.8549 9.31558	1.91953 34.379 7.09219	3.59691 18.6554 7.65574	5.44025 2.18237 9.69541	-5.00471 34.3004 6.63407	-4.44601 18.5333 7.83647	-3.8552 1.88983 9.08783	
-1.48682 35.3643 6.8581	-1.62134 37.9681 8.59429	-1.7604 41.3671 9.30386	-1.87821 44.8145 9.72589	-1.9505 48.2869 9.84333	-2.06633 57.4444 8.82358	-2.05849 62.1502 7.99458	-0.804803 54.6829 8.15822	4.91039 55.5954 8.65858	15.2802 55.2376 10.1509	23.0803 57.4464 6.32163	-3.13993 54.6386 8.02645	-8.87854 55.5287 7.87568	-18.9775 55.2103 10.6682	-27.6665 56.8638 9.20206	1.98864 34.3915 7.0646	3.61221 18.6645 7.6864	5.41963 2.18294 9.68938	-4.93832 34.3099 6.65026	-4.41464 18.5438 7.88184	-3.85641 1.89581 9.08715	
-1.42202 35.3791 6.8505	-1.54189 37.9963 8.56746	-1.67713 41.3954 9.27793	-1.79485 44.8418 9.70771	-1.86485 48.3138 9.83697	-1.97634 57.4747 8.848	-1.97614 62.1803 8.01766	-0.718424 54.7145 8.17047	4.99848 55.6155 8.67214	15.3694 55.2715 10.1598	23.1705 57.5065 6.34795	-3.05389 54.6724 8.04407	-8.7965 55.5374 7.89947	-18.9024 55.1842 10.6624	-27.5645 56.8587 9.06668	2.0554 34.4087 7.03378	3.64101 18.6815 7.74389	5.41451 2.1892 9.68738	-4.87493 34.3224 6.68148	-4.38451 18.5545 7.90368	-3.8613 1.90367 9.08556	
-1.35752 35.3922 6.839	-1.46045 38.0193 8.54185	-1.59207 41.418 9.25452	-1.70935 44.8636 9.69138	-1.77739 48.3352 9.83341	-1.88589 57.4998 8.87916	-1.89403 62.205 8.04637	-0.631766 54.7413 8.18755	5.08632 55.6373 8.68481	15.4599 55.3087 10.1575	23.2703 57.567 6.37861	-2.96762 54.7012 8.06792	-8.71285 55.549 7.92596	-18.8273 55.1607 10.6526	-27.4621 56.8453 8.92482	2.12169 34.423 6.99295	3.6838 18.6989 7.81158	5.42443 2.19535 9.68888	-4.81183 34.3343 6.71082	-4.35354 18.5634 7.90623	-3.86619 1.91128 9.08533	
-1.28992 35.4018 6.82061	-1.37765 38.0327 8.51845	-1.5051 41.4306 9.2356	-1.62036 44.8754 9.67911	-1.6877 48.3465 9.8318	-1.79748 57.5142 8.90695	-1.81311 62.2195 8.07503	-0.546398 54.7576 8.20223	5.17202 55.6565 8.6903	15.5491 55.3449 10.1418	23.3774 57.6252 6.41347	-2.88267 54.7184 8.09063	-8.6289 55.5592 7.94809	-18.752 55.1437 10.6384	-27.36 56.8323 8.78538	2.1905 34.4329 6.94574	3.73387 18.7129 7.87291	5.44332 2.19968 9.69296	-4.74525 34.3437 6.72553	-4.32073 18.5701 7.89781	-3.87078 1.91753 9.08469	
-1.22353 35.4054 6.79831	-1.29952 38.0351 8.49855	-1.42073 41.4321 9.22131	-1.53139 44.8762 9.6711	-1.59847 48.347 9.8316	-1.71185 57.5167 8.92767	-1.73464 62.2223 8.09766	-0.462757 54.7618 8.21288	5.25541 55.6682 8.68999	15.6364 55.378 10.1178	23.4878 57.6771 6.45008	-2.79936 54.7226 8.10847	-8.54581 55.5614 7.96268	-18.677 55.1325 10.6201	-27.2602 56.8257 8.65913	2.25727 34.4351 6.90068	3.78145 18.7197 7.93167	5.46064 2.19752 9.69734	-4.67977 34.3487 6.72439	-4.28701 18.5732 7.88221	-3.87184 1.92079 9.08467	
-1.15673 35.4048 6.77411	-1.22585 38.0303 8.48116	-1.33983 41.426 9.21111	-1.44455 44.8694 9.66771	-1.5108 48.34 9.83296	-1.62646 57.5107 8.94053	-1.65868 62.2166 8.1124	-0.378976 54.7568 8.21945	5.33855 55.6712 8.68878	15.7237 55.409 10.0917	23.5999 57.7191 6.48462	-2.71581 54.7177 8.12045	-8.46301 55.5508 7.97112	-18.6028 55.1285 10.5968	-27.1666 56.8315 8.56107	2.32391 34.4326 6.86261	3.82339 18.7213 7.98882	5.46803 2.1899 9.69952	-4.61371 34.3499 6.70891	-4.25174 18.5735 7.86397	-3.86972 1.92161 9.08441	
-1.09473 35.3999 6.75221	-1.16181 38.0209 8.46619	-1.26782 41.4155 9.20279	-1.36499 44.8582 9.66581	-1.42915 48.3287 9.83379	-1.54333 57.5 8.94654	-1.58724 62.2064 8.12176	-0.296986 54.7462 8.22306	5.41973 55.6692 8.68536	15.8082 55.4362 10.0687	23.708 57.7462 6.51343	-2.6339 54.7076 8.12566	-8.38207 55.533 7.97085	-18.5289 55.1285 10.572	-27.0788 56.8427 8.4879	2.3853 34.4252 6.83744	3.85552 18.7152 8.01791	5.46377 2.17741 9.70174	-4.5524 34.3474 6.68494	-4.21845 18.5713 7.85235	-3.86595 1.91959 9.08425	
-1.03353 35.3953 6.73531	-1.10297 38.013 8.45431	-1.20203 41.4065 9.19646	-1.29193 44.8488 9.66467	-1.35349 48.3192 9.8337	-1.46319 57.4907 8.94718	-1.52104 62.1979 8.1279	-0.217295 54.7364 8.22458	5.49863 55.6667 8.68196	15.8894 55.4595 10.052	23.8103 57.7591 6.53726	-2.55414 54.6988 8.12506	-8.30293 55.5182 7.96193	-18.4552 55.1326 10.5448	-26.9978 56.8569 8.43945	2.44586 34.4188 6.82588	3.88344 18.7082 8.03793	5.4531 2.16487 9.7039	-4.49155 34.3446 6.65874	-4.1855 18.5692 7.8437	-3.86219 1.91757 9.08446	
