Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
1.1834 33.2299 6.2771	0.735131 35.5071 8.59058	0.628262 39.0468 9.41312	0.614971 42.6681 9.73441	0.679349 46.3001 9.5895	0.966831 55.7841 7.8854	1.38905 60.7299 7.29375	2.00756 52.392 7.44794	6.33079 55.7447 9.0656	17.4488 53.9529 10.6523	26.0737 53.8438 10.0609	-0.288649 52.4638 7.46046	-4.42034 56.3979 7.47032	-15.6848 55.5482 8.78501	-24.3297 55.5724 8.90492	4.61404 32.378 6.60706	4.26962 17.5125 5.41817	3.76488 3.23159 9.19711	-2.1132 32.1373 5.54046	-3.0577 17.2939 4.40171	-3.55548 2.94818 7.9274	
1.0189 33.243 6.1866	0.608173 35.497 8.52962	0.479541 39.03 9.37724	0.442419 42.6498 9.7125	0.51168 46.2819 9.56914	0.830691 55.7643 7.86192	1.29322 60.7094 7.29538	1.8634 52.3691 7.42916	6.20925 55.6675 9.09724	17.3175 53.833 10.7038	25.9415 53.7316 10.0986	-0.432624 52.4473 7.43447	-4.57876 56.3661 7.45903	-15.8421 55.5054 8.77619	-24.4871 55.5483 8.8837	4.44426 32.3573 6.48054	4.22407 17.4887 5.30087	3.77119 3.23677 9.19386	-2.29267 32.188 5.46251	-2.97546 17.3099 4.63033	-3.45228 2.92044 7.97631	
0.835505 33.3088 6.2086	0.511781 35.5702 8.55807	0.395138 39.1022 9.41189	0.34492 42.7217 9.7484	0.391854 46.3532 9.58422	0.66756 55.8249 7.81112	1.18262 60.7679 7.27216	1.71438 52.4313 7.40042	6.10159 55.6605 9.0953	17.1814 53.7116 10.7621	25.804 53.5999 10.139	-0.581954 52.4996 7.40831	-4.75714 56.3876 7.41636	-16.0138 55.4761 8.75651	-24.6589 55.5059 8.85966	4.24432 32.3465 6.44919	4.1322 17.4845 5.17493	3.77873 3.26048 9.17889	-2.5097 32.3285 5.53584	-2.93257 17.4676 4.31517	-3.42891 3.15448 7.97114	
0.708906 33.3822 6.2834	0.485613 35.6718 8.61723	0.396879 39.2088 9.45313	0.337375 42.8293 9.77843	0.335034 46.4598 9.5883	0.488785 55.9216 7.74856	1.06477 60.863 7.25936	1.57052 52.5372 7.35222	5.9858 55.7349 9.03395	17.0235 53.6355 10.7951	25.6465 53.4467 10.1979	-0.726294 52.5797 7.37885	-4.91412 56.4539 7.34913	-16.1633 55.4809 8.70886	-24.808 55.4422 8.83661	4.10652 32.3651 6.44324	4.01361 17.5061 5.13181	3.77795 3.28677 9.16081	-2.66887 32.4518 5.70986	-3.00958 17.6238 4.11936	-3.43884 3.34068 7.89908	
0.622805 33.4619 6.2933	0.473137 35.7585 8.62612	0.405873 39.298 9.45356	0.339095 42.9194 9.76651	0.299547 46.5491 9.56376	0.343709 56.0082 7.705	0.94609 60.9509 7.26281	1.4503 52.6329 7.30023	5.86909 55.8404 8.95377	16.8725 53.6217 10.7818	25.4969 53.3035 10.2646	-0.846242 52.6549 7.35774	-5.03299 56.5299 7.29441	-16.2787 55.5226 8.65785	-24.9223 55.4101 8.81739	4.01834 32.4279 6.36547	3.91869 17.5549 5.22521	3.76759 3.30625 9.1534	-2.77365 32.5472 5.81227	-3.18844 17.7271 4.16627	-3.48554 3.42354 7.88077	
0.535307 33.542 6.25421	0.412102 35.8314 8.59565	0.355849 39.3704 9.42598	0.292971 42.9924 9.73283	0.244404 46.6219 9.52929	0.237141 56.0834 7.6821	0.837289 61.0285 7.26461	1.34933 52.712 7.25998	5.76508 55.9353 8.89092	16.7525 53.6526 10.7362	25.3759 53.1947 10.315	-0.94642 52.7268 7.34474	-5.13614 56.5985 7.27703	-16.3817 55.5771 8.63095	-25.0245 55.4206 8.79686	3.93328 32.5139 6.27897	3.85775 17.6199 5.45429	3.75958 3.31118 9.15964	-2.86554 32.6227 5.81478	-3.3705 17.7795 4.42157	-3.51635 3.41637 7.90822	
0.430511 33.618 6.21231	0.298428 35.903 8.55758	0.24741 39.4418 9.38879	0.199679 43.0644 9.69269	0.162887 46.6945 9.49934	0.156289 56.162 7.68279	0.735632 61.1096 7.26549	1.26209 52.7907 7.24347	5.68286 56.0165 8.85579	16.6669 53.6995 10.6786	25.286 53.1143 10.3366	-1.03313 52.8079 7.34132	-5.24159 56.6594 7.28877	-16.4884 55.6238 8.62134	-25.1309 55.4382 8.77404	3.83007 32.5953 6.24278	3.82925 17.6864 5.75078	3.76227 3.3068 9.17137	-2.96787 32.6941 5.76368	-3.49139 17.8176 4.7983	-3.54421 3.37408 7.9386	
0.315814 33.6991 6.17101	0.156167 35.9837 8.51493	0.103329 39.5228 9.34479	0.0708929 43.1453 9.65127	0.0526895 46.7763 9.47081	0.08169 56.2495 7.68476	0.644423 61.199 7.26734	1.17694 52.8759 7.23673	5.61047 56.0958 8.82566	16.5913 53.7402 10.6178	25.2052 53.0568 10.3302	-1.1184 52.9006 7.33016	-5.34534 56.732 7.28999	-16.5885 55.6539 8.61988	-25.2308 55.4464 8.75302	3.71587 32.6797 6.23805	3.80886 17.7647 6.01617	3.76359 3.32478 9.17289	-3.07661 32.7718 5.68566	-3.49275 17.8689 5.19101	-3.52908 3.34967 7.96055	
0.228212 33.7521 6.1617	0.0403878 36.0509 8.48958	-0.0195494 39.5926 9.30816	-0.0459095 43.2152 9.61344	-0.0520137 46.8466 9.44058	0.0103264 56.3241 7.67799	0.553967 61.2769 7.27477	1.09684 52.9483 7.22482	5.54298 56.165 8.78465	16.5157 53.7623 10.564	25.1262 53.0229 10.3174	-1.19867 52.9796 7.31166	-5.43677 56.7988 7.28889	-16.6727 55.6557 8.62521	-25.3147 55.4281 8.73988	3.62813 32.7362 6.27318	3.80872 17.8204 6.21193	3.7802 3.33883 9.1718	-3.15779 32.8189 5.64403	-3.45066 17.9056 5.48406	-3.52463 3.33631 7.97564	
0.16041 33.7896 6.1744	-0.0443123 36.1078 8.48148	-0.1101 39.6521 9.28847	-0.135831 43.2749 9.59101	-0.13696 46.9062 9.41513	-0.0597932 56.3835 7.65265	0.465464 61.3407 7.27995	1.02134 53.0061 7.19934	5.48053 56.2159 8.73599	16.444 53.767 10.5093	25.0546 53.0185 10.2922	-1.27411 53.041 7.28639	-5.51674 56.8552 7.28032	-16.743 55.6452 8.63874	-25.3852 55.4125 8.7352	3.55973 32.7758 6.31819	3.81714 17.8611 6.36866	3.80468 3.34866 9.17348	-3.22163 32.8509 5.64092	-3.42359 17.9354 5.6836	-3.52411 3.33463 7.9828	
0.108308 33.8177 6.1961	-0.102704 36.1516 8.48674	-0.172457 39.6976 9.28584	-0.201505 43.3206 9.58517	-0.204405 46.9515 9.40028	-0.130779 56.4257 7.62099	0.384558 61.3862 7.27936	0.949879 53.0476 7.1719	5.42059 56.2506 8.68906	16.3798 53.7799 10.4584	24.9915 53.0412 10.2528	-1.34543 53.0824 7.26257	-5.58883 56.8958 7.26711	-16.807 55.6446 8.65465	-25.4494 55.4185 8.73944	3.50669 32.8034 6.35763	3.81576 17.8905 6.5166	3.82048 3.35166 9.18159	-3.27245 32.8769 5.65819	-3.42133 17.962 5.85131	-3.52859 3.3366 7.98814	
0.0686067 33.8338 6.2208	-0.144579 36.1763 8.50249	-0.215613 39.7235 9.29599	-0.246753 43.3469 9.59013	-0.256264 46.9772 9.39523	-0.202916 56.4471 7.59227	0.309294 61.4094 7.27202	0.883194 53.0699 7.1498	5.3627 56.2687 8.6498	16.325 53.8013 10.4042	24.9374 53.0727 10.1885	-1.41203 53.1008 7.24415	-5.65699 56.9124 7.24365	-16.8708 55.6497 8.65641	-25.5134 55.4297 8.73855	3.46548 32.8162 6.39321	3.79999 17.9051 6.64597	3.82151 3.34478 9.19039	-3.31208 32.8949 5.67917	-3.42859 17.9818 5.99824	-3.53282 3.33621 7.99177	
0.0424043 33.8365 6.2479	-0.178108 36.1815 8.52627	-0.250753 39.7304 9.31218	-0.283168 43.3547 9.59493	-0.301137 46.9844 9.38957	-0.272521 56.4498 7.56219	0.242909 61.4126 7.25666	0.822049 53.0741 7.12807	5.30554 56.2741 8.61364	16.2748 53.8242 10.3493	24.8872 53.1052 10.1063	-1.47321 53.0994 7.22311	-5.72199 56.9068 7.21188	-16.9346 55.659 8.64729	-25.5771 55.4409 8.74398	3.43823 32.8178 6.43367	3.77871 17.9082 6.75455	3.81367 3.33063 9.19851	-3.33667 32.8983 5.69506	-3.43504 17.9874 6.10614	-3.53569 3.32802 7.99618	
0.0170046 33.8309 6.27609	-0.216988 36.175 8.55406	-0.292542 39.7254 9.33288	-0.325692 43.3506 9.60447	-0.348752 46.9795 9.3868	-0.332797 56.4387 7.52764	0.182613 61.4021 7.23149	0.768099 53.0635 7.10669	5.24811 56.2725 8.5831	16.2253 53.8433 10.2978	24.8377 53.1393 10.0159	-1.52735 53.0853 7.19783	-5.78081 56.8874 7.1774	-16.9926 55.6566 8.63328	-25.6348 55.4378 8.7541	3.41232 32.8139 6.47977	3.75526 17.9055 6.85123	3.80404 3.31339 9.20621	-3.35855 32.8911 5.7048	-3.44608 17.9821 6.18313	-3.53454 3.31358 8.00113	
-0.022291 33.8242 6.30709	-0.273782 36.1665 8.58508	-0.352074 39.7182 9.35728	-0.383659 43.3442 9.61828	-0.405564 46.9723 9.38692	-0.383009 56.4243 7.49145	0.130311 61.3883 7.20235	0.71956 53.0475 7.0876	5.19426 56.2686 8.55383	16.1771 53.8537 10.2525	24.7899 53.1764 9.9203	-1.57622 53.0695 7.1701	-5.83526 56.8653 7.13817	-17.0447 55.6421 8.61832	-25.6865 55.4252 8.76681	3.37227 32.8095 6.53356	3.72602 17.9021 6.93148	3.79745 3.29858 9.21436	-3.39312 32.8824 5.71171	-3.47096 17.9749 6.2366	-3.54158 3.30087 8.01043	
-0.0643894 33.8211 6.33979	-0.336181 36.1618 8.61713	-0.41849 39.7148 9.38292	-0.448095 43.3415 9.63398	-0.464266 46.9688 9.3902	-0.421693 56.4143 7.46312	0.0837242 61.3793 7.17716	0.678509 53.0349 7.07551	5.14741 56.2685 8.53183	16.1365 53.8681 10.2106	24.7493 53.2205 9.8237	-1.61758 53.06 7.14774	-5.88195 56.8496 7.10113	-17.0886 55.6248 8.60144	-25.7298 55.4055 8.7757	3.3301 32.8119 6.59029	3.69351 17.9053 7.01308	3.79496 3.29086 9.22352	-3.42928 32.8741 5.71956	-3.49425 17.9676 6.27314	-3.54617 3.29044 8.02155	
