Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
0.725409 -0.0214923 -0.0136555 0.687847	0.725202 0.00344521 0.025924 0.688039	0.722524 0.00600844 0.0284973 0.690732	0.724375 0.00813201 0.0529008 0.687326	0.724373 0.006051 0.0575283 0.686978	0.700519 -0.0183107 0.0504313 0.711614	0.682443 -0.0047903 0.0300226 0.730307	0.72448 0.0617864 0.111073 0.677476	0.870833 -0.0438983 0.0322158 0.488554	0.854001 0.175952 -0.0913671 0.481014	0.860888 0.244534 0.0540175 0.442896	0.731109 -0.0968988 -0.0230338 0.674951	0.851343 0.0868559 -0.0509835 0.514851	0.845109 -0.134609 0.0828962 0.510685	0.78679 -0.268934 0.029547 0.554765	0.749864 0.0316171 0.0534044 0.658675	0.614757 0.0211687 0.05834 0.786271	0.671908 0.0392983 -0.0307837 0.73895	0.713769 0.0272751 0.0256773 0.699379	0.660666 0.0253226 0.0276047 0.749745	0.720864 0.0402652 -0.00333509 0.691898	
0.722381 -0.0241992 -0.00959885 0.691005	0.726334 -0.000882077 0.025397 0.686872	0.725422 0.00205952 0.0282108 0.687723	0.725586 0.00869303 0.0514602 0.68615	0.725171 0.00731328 0.0556562 0.686277	0.703049 -0.0158817 0.0487805 0.709288	0.684846 -0.00179566 0.0295197 0.728088	0.727232 0.0602036 0.106599 0.675386	0.872323 -0.0433113 0.0296791 0.486102	0.855438 0.176209 -0.0928246 0.478079	0.862407 0.243827 0.0534248 0.440395	0.733489 -0.0909664 -0.0225517 0.673209	0.852836 0.087738 -0.0546572 0.511846	0.846711 -0.134564 0.0788289 0.508684	0.787313 -0.268418 0.0237885 0.554548	0.72907 0.0505412 0.0260305 0.682074	0.629363 0.0465243 0.0326725 0.775029	0.698241 0.0442666 -0.0298304 0.71387	0.71277 0.0264775 0.0246357 0.700465	0.658618 0.024569 0.0265394 0.751608	0.720954 0.0401662 -0.00310403 0.691811	
0.721643 -0.0217559 0.00352491 0.691915	0.728637 -0.00617297 0.027228 0.684331	0.728572 -0.0036652 0.0295353 0.684323	0.725605 0.00668592 0.0494173 0.686302	0.724553 0.00613792 0.0530029 0.687151	0.704964 -0.0125436 0.0473776 0.707548	0.687966 0.00146697 0.0290971 0.725158	0.729386 0.0555787 0.101069 0.674309	0.873776 -0.044291 0.0263346 0.483591	0.856803 0.177015 -0.0962058 0.474655	0.863787 0.244648 0.0554826 0.436967	0.7364 -0.0821363 -0.0213143 0.671204	0.854914 0.0908469 -0.0574132 0.507517	0.849075 -0.134916 0.0767301 0.504957	0.789085 -0.271028 0.0163218 0.551019	0.717367 0.0608001 0.00713778 0.694001	0.635879 0.0596317 0.0138441 0.769357	0.707016 0.0502166 -0.0208807 0.705103	0.711001 0.0223396 0.0264532 0.702338	0.656991 0.0203175 0.0280362 0.753103	0.720453 0.0388615 -0.00279023 0.692408	
0.720129 -0.0176476 0.0217919 0.693273	0.729112 -0.00968579 0.0340698 0.683477	0.729795 -0.00926709 0.0343203 0.682741	0.72565 -7.76271e-05 0.0466634 0.68648	0.72432 1.68408e-05 0.049226 0.687704	0.706148 -0.00899779 0.046386 0.706486	0.690171 0.00382242 0.0284231 0.723078	0.728675 0.0519996 0.0978787 0.675832	0.874955 -0.0481007 0.021724 0.481319	0.858206 0.17704 -0.10197 0.470895	0.864933 0.246769 0.0564002 0.433377	0.737738 -0.0745125 -0.0221269 0.670597	0.856103 0.0977248 -0.0588249 0.504061	0.851106 -0.134469 0.0779337 0.501462	0.792707 -0.271586 0.0100239 0.54567	0.71196 0.0602187 0.00368799 0.699624	0.64272 0.0596014 0.00935744 0.763722	0.700993 0.0460117 -0.016617 0.711489	0.709601 0.0133321 0.0343562 0.70364	0.656007 0.0107729 0.0352426 0.753854	0.719126 0.0366623 -0.00354511 0.693903	
0.716292 -0.0159298 0.0377115 0.696599	0.726936 -0.0114571 0.0434313 0.685235	0.728415 -0.0136611 0.0410169 0.683771	0.726523 -0.00815632 0.044201 0.68567	0.7256 -0.00751453 0.0451338 0.686594	0.70689 -0.00630236 0.0453047 0.705843	0.689344 0.00580523 0.028204 0.723862	0.72754 0.0521417 0.096744 0.677205	0.873402 -0.0527628 0.0170957 0.483832	0.857243 0.175352 -0.108857 0.471737	0.867026 0.247632 0.0506023 0.4294	0.738298 -0.0724316 -0.0243209 0.670133	0.855465 0.105407 -0.0592988 0.503539	0.851934 -0.130923 0.0797049 0.500715	0.796865 -0.267045 0.0100559 0.541842	0.710316 0.0571411 0.00457004 0.701545	0.648101 0.0565457 0.0094115 0.759394	0.691792 0.0427121 -0.0139306 0.720698	0.708417 0.00291348 0.044559 0.70438	0.656115 -0.000287397 0.0446533 0.753339	0.7168 0.0345795 -0.00565252 0.696398	
0.711138 -0.016854 0.0481154 0.701202	0.723585 -0.0127784 0.0517559 0.688173	0.725643 -0.016766 0.0474378 0.686229	0.727154 -0.014452 0.0433286 0.684953	0.727074 -0.0135572 0.0424562 0.685111	0.707946 -0.00590192 0.0440105 0.704869	0.68801 0.00735737 0.0278597 0.725129	0.728363 0.0540251 0.0960884 0.676266	0.870483 -0.054355 0.0136489 0.488997	0.854988 0.17231 -0.113108 0.475932	0.867644 0.244862 0.038302 0.431009	0.739532 -0.074887 -0.0262398 0.668428	0.854335 0.108674 -0.0602739 0.504648	0.852223 -0.12415 0.0771097 0.502351	0.798356 -0.257647 0.0193098 0.543943	0.709893 0.052963 0.00833241 0.702266	0.652316 0.0521412 0.0124822 0.756049	0.68514 0.0416238 -0.0138315 0.72709	0.707622 -0.00180794 0.0480918 0.70495	0.656859 -0.0051496 0.0478494 0.752476	0.715063 0.0327195 -0.00801371 0.698247	
0.706473 -0.0186761 0.0526828 0.70553	0.720703 -0.0138666 0.0564752 0.690801	0.723246 -0.018228 0.0517024 0.688412	0.726802 -0.0173717 0.0438952 0.685223	0.727447 -0.016579 0.0417143 0.684694	0.709523 -0.00778366 0.0421485 0.703378	0.688142 0.0078982 0.0261895 0.72506	0.729286 0.054697 0.0947694 0.675403	0.868466 -0.0523333 0.0115195 0.492844	0.853313 0.169794 -0.11394 0.479631	0.865371 0.239452 0.0252727 0.439496	0.739926 -0.0783248 -0.0266989 0.667579	0.853379 0.106071 -0.0623127 0.506567	0.851954 -0.116968 0.0700619 0.505554	0.79563 -0.246553 0.0308558 0.552478	0.70865 0.0452566 0.0177098 0.703885	0.656913 0.0438858 0.0208767 0.752398	0.683049 0.0385469 -0.0187014 0.729115	0.706947 -0.000905925 0.0447853 0.705847	0.658047 -0.00390565 0.0446239 0.751643	0.71435 0.0325013 -0.00906583 0.698974	
0.703251 -0.0201419 0.052283 0.708731	0.718964 -0.014196 0.0574902 0.69252	0.721971 -0.0178396 0.0533764 0.689631	0.725479 -0.0169537 0.0453303 0.686541	0.726437 -0.0163933 0.0425206 0.68572	0.711361 -0.0114188 0.0400316 0.701592	0.690606 0.0068732 0.0230833 0.72283	0.728429 0.0534604 0.0931813 0.676647	0.86732 -0.0488078 0.0107753 0.495234	0.852012 0.169416 -0.113287 0.482223	0.861284 0.235106 0.017537 0.45012	0.738529 -0.0813915 -0.0268542 0.668752	0.853023 0.0995881 -0.0646442 0.508187	0.851624 -0.110916 0.0609232 0.508647	0.790819 -0.235273 0.0377056 0.563764	0.706938 0.0352884 0.0293696 0.705784	0.660606 0.0333485 0.031555 0.749328	0.684319 0.0349926 -0.0239771 0.727948	0.705986 0.00269823 0.0382233 0.707188	0.659587 0.000262133 0.0383175 0.750651	0.714654 0.0335983 -0.00903218 0.698613	
0.701712 -0.0201845 0.0485414 0.710519	0.718339 -0.0130826 0.0556348 0.693342	0.721584 -0.0155537 0.0526688 0.690146	0.723514 -0.0140971 0.0469765 0.688565	0.724429 -0.0139104 0.0442025 0.687791	0.713186 -0.0160459 0.0380866 0.699755	0.69495 0.00414042 0.0194223 0.718784	0.726263 0.051012 0.0919449 0.679328	0.866364 -0.0462965 0.0111449 0.497138	0.850491 0.171451 -0.113315 0.48418	0.857996 0.235537 0.0183324 0.456102	0.735887 -0.0843545 -0.0279762 0.671246	0.853324 0.0925188 -0.0666228 0.508762	0.851664 -0.106729 0.0524801 0.510415	0.786744 -0.226111 0.0362917 0.573229	0.704616 0.025022 0.0398104 0.708029	0.66321 0.0227175 0.041169 0.746955	0.687518 0.03172 -0.0273883 0.724957	0.704372 0.00550764 0.0326736 0.709057	0.661719 0.00358822 0.0329397 0.74902	0.715652 0.0346139 -0.00893459 0.697542	
0.70194 -0.018773 0.0438273 0.710639	0.718446 -0.0109564 0.052601 0.693504	0.721455 -0.0122672 0.0507893 0.690487	0.721506 -0.0103601 0.0482444 0.690648	0.722205 -0.0105757 0.045716 0.690085	0.714557 -0.0206227 0.0366561 0.698312	0.699802 0.000496592 0.016199 0.714153	0.724219 0.0483846 0.09084 0.681846	0.866 -0.0459452 0.0121084 0.497782	0.849436 0.174714 -0.114262 0.484642	0.8571 0.240642 0.0246586 0.454821	0.73343 -0.087331 -0.0291905 0.673499	0.853704 0.0873439 -0.068462 0.508796	0.8517 -0.105101 0.0466447 0.511258	0.785733 -0.222269 0.027498 0.576598	0.701649 0.02303 0.0399555 0.711028	0.665036 0.0209932 0.0410622 0.745386	0.690533 0.0299462 -0.0291371 0.722093	0.702144 0.00600965 0.0299071 0.711381	0.664221 0.00444713 0.030179 0.746913	0.716675 0.0351052 -0.00879179 0.696468	
