Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
0.697398 33.3565 6.0329	0.309024 36.0889 7.73856	0.176995 39.6147 8.45006	0.164035 43.1811 8.93504	0.369907 46.7738 9.01018	1.28261 56.2081 7.89166	1.25397 61.0666 6.9501	2.34414 52.8229 7.65406	7.68409 53.6802 9.21953	18.3257 54.6394 10.8717	26.4467 55.6736 11.7357	0.183421 52.952 6.97944	-5.32536 53.4791 5.94205	-15.6638 56.2922 7.3895	-23.4989 57.8732 9.35943	3.95753 32.3512 6.83074	3.896 17.5131 5.72895	3.37688 3.00632 8.49024	-2.58429 32.3972 5.26742	-3.31 17.5633 4.36435	-3.30923 3.47465 8.81967	
0.564401 33.3617 5.99571	0.201094 36.0443 7.78383	0.095454 39.5841 8.42724	0.077618 43.1675 8.76458	0.126336 46.7652 8.86011	0.631089 56.2363 7.79498	0.860702 61.0752 6.78262	1.80626 52.8958 7.47378	7.19011 53.7028 8.91035	17.8439 54.6424 10.4935	25.9666 55.478 11.538	-0.387246 52.9485 6.90263	-5.6972 54.0737 5.4063	-16.0891 56.3838 7.29417	-23.9544 57.7905 9.27582	3.85632 32.3695 6.66986	3.85085 17.5272 5.6238	3.42892 3.05049 8.55405	-2.72939 32.389 5.30253	-3.3391 17.5678 4.14135	-3.29836 3.55676 8.83478	
0.451503 33.4315 6.0574	0.166625 36.1466 7.81046	0.0759482 39.6904 8.43366	0.0473549 43.2749 8.75802	0.0673851 46.8735 8.82498	0.505295 56.3399 7.69094	0.804815 61.1877 6.74135	1.69937 53.0047 7.38505	7.08085 53.7292 8.87354	17.7264 54.555 10.5718	25.8509 55.3704 11.6178	-0.498166 53.0397 6.82819	-5.81407 54.1587 5.34841	-16.2153 56.3915 7.27735	-24.0823 57.737 9.29434	3.73911 32.3949 6.68415	3.7709 17.5563 5.58856	3.43332 3.08237 8.54364	-2.87049 32.5034 5.44201	-3.35787 17.6881 4.15587	-3.33384 3.62987 8.70634	
0.385202 33.5176 6.0833	0.176196 36.2463 7.82589	0.107741 39.7946 8.4256	0.0722097 43.382 8.7159	0.0531606 46.981 8.76205	0.376954 56.4484 7.5986	0.739971 61.3032 6.7089	1.60246 53.1252 7.28666	6.97093 53.857 8.81792	17.6088 54.5091 10.6354	25.738 55.2393 11.7078	-0.601939 53.1354 6.75659	-5.91924 54.2923 5.31136	-16.3369 56.4377 7.25123	-24.2053 57.6919 9.32071	3.6761 32.4475 6.6316	3.70607 17.6037 5.60886	3.42614 3.12042 8.52393	-2.96179 32.6236 5.55969	-3.55745 17.8116 4.28033	-3.37212 3.69183 8.63204	
0.334302 33.6042 6.05471	0.17805 36.3286 7.80951	0.126789 39.8801 8.39163	0.0865856 43.4703 8.64436	0.036532 47.0691 8.68333	0.259066 56.5409 7.53228	0.670335 61.3987 6.68038	1.51256 53.2299 7.20224	6.86758 54.0147 8.75421	17.4978 54.5188 10.6616	25.6268 55.1268 11.8088	-0.697195 53.2202 6.69492	-6.00958 54.428 5.27345	-16.4374 56.5103 7.22747	-24.3007 57.6862 9.36134	3.63125 32.5162 6.52599	3.6584 17.6606 5.69046	3.41628 3.1579 8.51052	-3.02801 32.7284 5.60363	-3.78506 17.9098 4.49756	-3.43655 3.72847 8.63389	
0.256006 33.6781 5.99451	0.126733 36.3925 7.76679	0.0901296 39.9459 8.33911	0.0575025 43.5381 8.56194	-0.00285757 47.1367 8.60607	0.166943 56.614 7.49197	0.604687 61.4716 6.65244	1.43475 53.3106 7.14163	6.78194 54.1372 8.69886	17.4083 54.5611 10.6465	25.5306 55.0531 11.8931	-0.777725 53.292 6.64656	-6.08537 54.5197 5.22448	-16.5117 56.5787 7.21085	-24.3638 57.7177 9.40507	3.55384 32.5764 6.42599	3.61457 17.7093 5.83107	3.4121 3.17876 8.50735	-3.11364 32.8162 5.57235	-3.97729 17.9805 4.83435	-3.47126 3.71959 8.66968	
0.15261 33.7292 5.93261	0.0271623 36.4393 7.71186	0.00315635 39.9933 8.2806	-0.00925748 43.5864 8.49061	-0.0611553 47.185 8.5447	0.101256 56.6663 7.46395	0.542624 61.5236 6.62433	1.37077 53.365 7.10044	6.71818 54.1934 8.65595	17.3441 54.6003 10.6095	25.4559 55.014 11.9499	-0.842262 53.3467 6.60789	-6.15019 54.5569 5.17191	-16.5702 56.6146 7.19214	-24.4109 57.7363 9.43565	3.44653 32.6173 6.36783	3.5697 17.7434 5.9944	3.41789 3.18359 8.51017	-3.21852 32.8777 5.50133	-4.04947 18.0245 5.21911	-3.4659 3.67722 8.70566	
0.0491124 33.7567 5.87181	-0.0881105 36.4673 7.64941	-0.109558 40.0212 8.2189	-0.106592 43.6141 8.43383	-0.140503 47.2127 8.49487	0.0582226 56.6949 7.42764	0.486191 61.5538 6.59086	1.31703 53.3896 7.06292	6.66916 54.2006 8.61137	17.2921 54.6179 10.579	25.394 55.001 11.9866	-0.894745 53.3798 6.56452	-6.21052 54.5571 5.13019	-16.6274 56.6116 7.16977	-24.4623 57.7113 9.44436	3.33909 32.6431 6.33183	3.52307 17.7662 6.15921	3.43074 3.17938 8.51671	-3.31918 32.9069 5.41562	-4.04093 18.0459 5.54378	-3.45257 3.62974 8.73278	
-0.0468867 33.7673 5.81721	-0.196023 36.482 7.58759	-0.219745 40.0355 8.15936	-0.210841 43.6274 8.38967	-0.225645 47.2261 8.45215	0.0300233 56.7063 7.37919	0.432629 61.5692 6.55247	1.27053 53.3936 7.0193	6.62795 54.1936 8.55511	17.2436 54.6214 10.5598	25.3393 55.0119 12	-0.9402 53.3963 6.51619	-6.26478 54.5527 5.09767	-16.6835 56.5816 7.15374	-24.5217 57.6609 9.42626	3.24077 32.6563 6.29962	3.47906 17.7792 6.29146	3.44202 3.17214 8.52174	-3.41198 32.9149 5.34277	-4.01951 18.0535 5.74096	-3.44806 3.59782 8.7488	
-0.122988 33.7745 5.76851	-0.27411 36.4925 7.53368	-0.296881 40.0449 8.11217	-0.285344 43.6356 8.36151	-0.2883 47.2343 8.42321	0.00458311 56.7119 7.33743	0.381149 61.5778 6.51584	1.23074 53.3937 6.97963	6.59265 54.1905 8.50141	17.2014 54.6276 10.5398	25.2946 55.0416 11.9879	-0.980862 53.4048 6.4805	-6.31335 54.5507 5.08331	-16.7366 56.5434 7.15163	-24.5847 57.6203 9.3912	3.16232 32.6612 6.26146	3.43878 17.7851 6.37031	3.44046 3.16629 8.52229	-3.48766 32.9245 5.28681	-4.00698 18.0649 5.84474	-3.45798 3.58847 8.75537	
-0.174992 33.7791 5.72501	-0.318897 36.4974 7.49024	-0.336123 40.0485 8.0774	-0.323459 43.6381 8.34104	-0.326255 47.2369 8.40332	-0.0316185 56.7135 7.30953	0.328589 61.5801 6.48514	1.19132 53.3942 6.94986	6.55802 54.1916 8.45437	17.164 54.6438 10.5041	25.2561 55.0768 11.9524	-1.02202 53.4063 6.45851	-6.35829 54.5537 5.07699	-16.7859 56.5056 7.16191	-24.646 57.5995 9.35069	3.10705 32.6566 6.21872	3.40629 17.7813 6.37244	3.42827 3.16178 8.5195	-3.54193 32.9385 5.24247	-3.99528 18.0815 5.91404	-3.46642 3.59083 8.75659	
