Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
1.3741 33.1555 5.6149	0.861479 35.5129 7.83271	0.800242 39.0794 8.53506	0.873254 42.7071 8.7637	1.03544 46.3331 8.5576	1.598 55.7724 6.68236	2.12117 60.6973 6.00444	2.5756 52.3499 6.34704	6.70325 55.8866 8.07979	17.7667 54.8391 10.4966	26.3841 54.8843 11.1961	0.282569 52.4728 6.27768	-3.5572 56.6897 6.12863	-14.8109 56.5566 7.76451	-23.4183 56.8703 8.51564	4.77338 32.2659 6.12227	4.18896 17.4066 4.94909	3.18223 3.25248 9.08737	-1.9041 32.0867 4.76931	-2.52016 17.1825 4.78815	-3.37076 2.90137 8.50362	
1.2102 33.1967 5.5393	0.741703 35.5392 7.78259	0.664515 39.101 8.50678	0.71809 42.7283 8.74469	0.895071 46.3538 8.53945	1.51256 55.7889 6.66063	2.06539 60.7165 6.02731	2.47031 52.3607 6.32671	6.63256 55.8287 8.11471	17.678 54.7027 10.5784	26.2939 54.7415 11.2952	0.178037 52.4968 6.2571	-3.67402 56.7033 6.13338	-14.9222 56.5373 7.80407	-23.5289 56.8613 8.55853	4.60386 32.2662 6.00962	4.11637 17.3998 4.88333	3.17857 3.26115 9.09009	-2.08633 32.1708 4.71208	-2.48719 17.2594 4.79671	-3.41117 3.02066 8.65446	
1.05061 33.2817 5.5645	0.672465 35.634 7.81455	0.608652 39.1956 8.54083	0.648843 42.8236 8.77273	0.807674 46.4483 8.5432	1.39534 55.8726 6.60117	2.00213 60.8019 6.03409	2.36054 52.4446 6.2863	6.56999 55.8379 8.1069	17.5803 54.5805 10.6627	26.1946 54.5848 11.3991	0.0677128 52.5747 6.22347	-3.80478 56.7621 6.09093	-15.0424 56.5253 7.82241	-23.6473 56.8138 8.61105	4.42891 32.2728 5.98058	4.00851 17.4076 4.81196	3.18232 3.27998 9.07877	-2.28162 32.3325 4.79039	-2.52157 17.4192 4.56609	-3.46002 3.25229 8.67675	
0.944704 33.3742 5.6205	0.661653 35.7434 7.86673	0.627671 39.3085 8.57804	0.662778 42.9378 8.78824	0.781774 46.5623 8.53181	1.2682 55.9815 6.53786	1.93568 60.9119 6.05379	2.26141 52.5608 6.2318	6.49903 55.918 8.05394	17.4673 54.5189 10.7144	26.0753 54.4232 11.5164	-0.0329421 52.67 6.188	-3.91422 56.8485 6.03219	-15.1425 56.5544 7.81473	-23.7422 56.7569 8.68372	4.31128 32.3019 5.96729	3.90251 17.4373 4.78673	3.17298 3.30755 9.06408	-2.42145 32.4863 4.92436	-2.76357 17.5797 4.48523	-3.47713 3.41184 8.63732	
0.884203 33.4611 5.6306	0.658461 35.8335 7.87998	0.64974 39.4009 8.58037	0.684495 43.0315 8.76574	0.769806 46.656 8.49617	1.15807 56.0787 6.49733	1.8724 61.009 6.08412	2.17776 52.6666 6.18278	6.41748 56.0251 7.99763	17.353 54.5187 10.7336	25.9488 54.2921 11.6335	-0.117735 52.7562 6.15919	-3.99996 56.9334 5.99344	-15.2227 56.6173 7.80686	-23.8139 56.7344 8.77014	4.24938 32.3665 5.91598	3.81467 17.491 4.8934	3.14512 3.32349 9.0542	-2.50007 32.5953 4.99733	-3.05192 17.6947 4.56833	-3.54048 3.49074 8.62869	
0.810405 33.5399 5.6043	0.605048 35.9121 7.85584	0.613904 39.4803 8.55243	0.656868 43.1114 8.72622	0.732188 46.7364 8.45995	1.0748 56.1659 6.48543	1.81497 61.0958 6.11609	2.10593 52.7586 6.15645	6.33931 56.1284 7.96513	17.2575 54.5585 10.7341	25.8388 54.2038 11.727	-0.189977 52.8395 6.14428	-4.07682 57.0125 5.98228	-15.2967 56.695 7.81309	-23.8795 56.7508 8.85391	4.17877 32.4472 5.85721	3.73323 17.556 5.10157	3.12133 3.32848 9.06159	-2.57934 32.6723 5.00363	-3.25874 17.7716 4.85005	-3.59351 3.49381 8.65944	
0.71311 33.6075 5.56401	0.505644 35.9828 7.81209	0.523605 39.5511 8.5077	0.57979 43.1819 8.68409	0.665206 46.8077 8.43266	1.01842 56.2451 6.4975	1.76334 61.1756 6.14659	2.04618 52.8381 6.1548	6.27816 56.2107 7.96138	17.1913 54.6072 10.7311	25.7605 54.1619 11.7894	-0.249639 52.9213 6.14197	-4.15169 57.0806 5.98933	-15.3685 56.7555 7.83785	-23.945 56.7721 8.92988	4.08522 32.5251 5.81139	3.6693 17.6211 5.34913	3.10915 3.32747 9.07165	-2.67536 32.7289 4.97213	-3.34243 17.8292 5.234	-3.60612 3.46145 8.69485	
0.63071 33.6665 5.51831	0.409791 36.0474 7.75917	0.423926 39.6158 8.45416	0.487353 43.246 8.64055	0.588823 46.8726 8.40604	0.979933 56.3168 6.5125	1.71072 61.2504 6.17392	1.99663 52.9078 6.1577	6.23507 56.271 7.96678	17.1447 54.6377 10.7329	25.7065 54.1488 11.8315	-0.298837 52.9992 6.13945	-4.21508 57.1454 5.99613	-15.4255 56.7839 7.87622	-23.9983 56.7722 8.99739	4.00762 32.6007 5.77226	3.63808 17.6897 5.56774	3.10583 3.34076 9.07529	-2.75298 32.7703 4.92561	-3.32245 17.8812 5.63758	-3.59104 3.42573 8.71108	
0.568208 33.7055 5.48611	0.335734 36.098 7.71338	0.340586 39.6673 8.40398	0.403607 43.2971 8.59888	0.519662 46.924 8.3774	0.952703 56.3737 6.52026	1.6614 61.3118 6.20223	1.9542 52.9615 6.15225	6.20126 56.3123 7.9641	17.1035 54.6513 10.7427	25.6633 54.1689 11.8595	-0.340842 53.0632 6.13452	-4.26465 57.2031 6.01901	-15.4685 56.7847 7.92647	-24.0397 56.7464 9.05894	3.95033 32.6578 5.74582	3.63268 17.7442 5.74319	3.11334 3.35165 9.06937	-2.81108 32.7893 4.89885	-3.27691 17.9133 5.90181	-3.57239 3.40607 8.71787	
0.519007 33.732 5.46341	0.286178 36.1367 7.67745	0.283334 39.7066 8.36491	0.340291 43.3363 8.56444	0.464832 46.9634 8.35093	0.923589 56.4173 6.52164	1.61758 61.3592 6.23142	1.91142 53.0028 6.1387	6.16962 56.3374 7.95426	17.0626 54.6583 10.7583	25.6255 54.221 11.8693	-0.383308 53.1126 6.13097	-4.30455 57.2558 6.05418	-15.5016 56.779 7.98764	-24.0733 56.7279 9.11554	3.90513 32.6961 5.71853	3.63831 17.7825 5.88965	3.12743 3.35646 9.06866	-2.85928 32.802 4.89215	-3.2534 17.9341 6.03405	-3.56737 3.40253 8.72	
0.491404 33.7515 5.4424	0.268026 36.1637 7.64925	0.260878 39.733 8.34028	0.309084 43.3624 8.54587	0.431633 46.9898 8.33719	0.884726 56.4471 6.52385	1.57556 61.3908 6.25857	1.86762 53.0326 6.12749	6.13881 56.3514 7.94172	17.0262 54.6689 10.7655	25.5944 54.2826 11.8544	-0.427028 53.1441 6.13527	-4.34642 57.2896 6.09901	-15.5384 56.7799 8.05303	-24.1121 56.7368 9.16689	3.87936 32.7185 5.68444	3.64013 17.8071 6.01498	3.14297 3.3546 9.07379	-2.88909 32.8176 4.891	-3.25532 17.9559 6.12058	-3.57461 3.40881 8.72022	
0.4839 33.7604 5.4253	0.272675 36.1748 7.63091	0.265239 39.7428 8.32837	0.30597 43.372 8.54002	0.416788 47 8.33426	0.833178 56.46 6.52689	1.53342 61.4032 6.2757	1.82304 53.0487 6.12157	6.10343 56.3575 7.93226	16.9902 54.6834 10.7632	25.5644 54.3404 11.8191	-0.471816 53.1538 6.14311	-4.3925 57.2983 6.13663	-15.5797 56.7838 8.1168	-24.1545 56.7623 9.22258	3.87151 32.7233 5.65431	3.64482 17.8152 6.11439	3.15671 3.34283 9.07952	-2.90002 32.8303 4.88865	-3.26687 17.9743 6.1845	-3.58446 3.41525 8.71666	
0.491896 33.7602 5.4147	0.285336 36.1723 7.62337	0.278645 39.7392 8.32597	0.314524 43.3682 8.54086	0.40926 46.9968 8.33653	0.777571 56.459 6.53018	1.48993 61.4008 6.28481	1.78152 53.0523 6.121	6.06307 56.3598 7.93132	16.9566 54.701 10.7452	25.5357 54.385 11.7698	-0.513715 53.1471 6.14959	-4.44231 57.284 6.16373	-15.6238 56.7793 8.17822	-24.1982 56.7829 9.28691	3.87918 32.7207 5.63767	3.65211 17.8168 6.21778	3.16934 3.32456 9.08499	-2.89337 32.8329 4.88184	-3.27112 17.9811 6.22287	-3.58884 3.41472 8.71254	
0.499396 33.7566 5.4056	0.287786 36.1633 7.61963	0.280062 39.7293 8.32717	0.312864 43.3581 8.5458	0.394589 46.987 8.34174	0.726399 56.45 6.53201	1.45042 61.3901 6.28811	1.7435 53.0469 6.12407	6.01813 56.3622 7.9365	16.9212 54.7148 10.7202	25.5047 54.4213 11.7137	-0.552083 53.1329 6.15259	-4.49035 57.2606 6.17682	-15.6644 56.7624 8.23384	-24.2371 56.7864 9.35564	3.88661 32.7178 5.63255	3.65501 17.8183 6.31654	3.16928 3.30842 9.0925	-2.88452 32.8294 4.86406	-3.27085 17.9816 6.24611	-3.58579 3.41037 8.70758	
0.500198 33.7554 5.393	0.275967 36.1539 7.6147	0.26283 39.7185 8.32907	0.292086 43.3469 8.55458	0.367731 46.976 8.35163	0.686225 56.4388 6.53886	1.41326 61.3782 6.28928	1.70995 53.0374 6.13399	5.97397 56.3681 7.94328	16.8888 54.7329 10.6878	25.4759 54.4563 11.6544	-0.585817 53.1194 6.15848	-4.53285 57.2387 6.18216	-15.6989 56.7396 8.28216	-24.2685 56.7726 9.42686	3.88784 32.7203 5.63054	3.65258 17.8261 6.42008	3.1655 3.29815 9.09946	-2.88014 32.8256 4.83385	-3.26939 17.9828 6.2682	-3.58111 3.40776 8.70726	
0.497199 33.7582 5.37671	0.256512 36.1464 7.60773	0.234886 39.7095 8.32943	0.260497 43.3375 8.56238	0.33567 46.9667 8.36238	0.655885 56.4301 6.5525	1.3739 61.3704 6.29596	1.68119 53.029 6.14896	5.93365 56.3788 7.95003	16.8607 54.7611 10.656	25.4513 54.4972 11.5951	-0.614651 53.1104 6.1687	-4.56647 57.2252 6.18874	-15.726 56.72 8.32174	-24.2916 56.7464 9.49592	3.88605 32.73 5.62629	3.64468 17.8424 6.53142	3.1632 3.29536 9.10618	-2.87818 32.823 4.79697	-3.26098 17.9865 6.29646	-3.57208 3.40714 8.70973	
0.498498 33.7601 5.3615	0.240922 36.1398 7.59975	0.210429 39.7012 8.32934	0.233131 43.3285 8.57247	0.309256 46.958 8.37786	0.633733 56.4226 6.57527	1.33805 61.3642 6.30524	1.6588 53.0216 6.17052	5.9025 56.3902 7.95723	16.8432 54.798 10.6228	25.4368 54.5392 11.5352	-0.63704 53.1036 6.18749	-4.59151 57.2158 6.20459	-15.7481 56.7043 8.3515	-24.3096 56.7093 9.55568	3.88938 32.7413 5.6221	3.63952 17.8623 6.65567	3.17061 3.29358 9.10735	-2.87148 32.8166 4.76402	-3.24368 17.9874 6.33625	-3.55877 3.4017 8.71032	
