Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
-3.8298 31.6223 6.5745	-3.65309 33.6616 8.4663	-3.6595 36.6252 9.34863	-3.70155 39.6591 9.9447	-3.98453 42.7256 10.2242	-4.64292 50.8881 9.81272	-4.84627 55.0881 9.18358	-3.38643 48.5512 9.03813	1.7009 49.4298 9.33137	10.6513 50.7097 7.18732	18.2978 51.5874 5.93171	-5.46104 48.3812 8.98458	-10.5652 48.7261 8.23147	-19.5332 47.5745 10.375	-27.2947 47.0122 9.8662	-0.82925 30.4689 6.43143	1.45521 16.0644 2.90867	5.13502 2.98577 7.64342	-6.98374 31.0002 6.43356	-6.57699 16.0127 7.00642	-5.90127 1.87236 9.57595	
-3.7573 31.5749 6.4378	-3.56148 33.6256 8.31531	-3.53431 36.588 9.20145	-3.54068 39.6204 9.80644	-3.80721 42.6866 10.1047	-4.45591 50.8526 9.75135	-4.69231 55.0571 9.16503	-3.20651 48.5193 8.95498	1.8878 49.3627 9.22951	10.8222 50.685 7.04487	18.4603 51.5894 5.75755	-5.28161 48.3525 8.91032	-10.3935 48.6874 8.20642	-19.3446 47.5295 10.416	-27.1109 47.0033 9.94385	-0.771047 30.3828 6.31385	1.43283 15.7368 3.91482	5.05905 2.49019 8.20283	-6.91832 30.9915 6.29016	-6.5677 16.0059 6.94455	-5.93219 1.87608 9.58116	
-3.67801 31.5708 6.316	-3.49306 33.6281 8.18742	-3.44549 36.5891 9.07708	-3.42743 39.6201 9.68915	-3.66576 42.6876 9.99686	-4.26269 50.8592 9.68212	-4.52433 55.0675 9.13511	-3.02821 48.5218 8.87459	2.07427 49.3185 9.13673	10.9985 50.6508 6.9166	18.6269 51.5647 5.57957	-5.10432 48.3684 8.82944	-10.2243 48.6645 8.16859	-19.156 47.4899 10.447	-26.9264 46.9872 10.0188	-0.692034 30.3757 6.21651	1.53232 15.5918 4.94872	4.93887 2.05323 8.42875	-6.83847 30.9896 6.14909	-6.52452 16.0069 6.88381	-5.92977 1.88703 9.58258	
-3.59391 31.6026 6.21541	-3.44083 33.6676 8.08118	-3.38714 36.627 8.97603	-3.35818 39.6563 9.59557	-3.55951 42.7263 9.90543	-4.06636 50.9044 9.60356	-4.34646 55.1157 9.08974	-2.85404 48.5552 8.79668	2.25617 49.3031 9.05172	11.1766 50.6097 6.80138	18.7935 51.5151 5.39464	-4.93149 48.4245 8.74279	-10.0592 48.6645 8.11997	-18.9688 47.4608 10.4686	-26.7421 46.9621 10.0924	-0.597215 30.4327 6.14284	1.69282 15.6077 5.83704	4.83961 1.81817 8.47447	-6.74794 30.9939 6.02629	-6.45836 16.0145 6.83302	-5.90926 1.90073 9.5733	
-3.51221 31.6613 6.14241	-3.40387 33.7414 7.9945	-3.35024 36.6987 8.89614	-3.3165 39.7263 9.52396	-3.47511 42.7992 9.82992	-3.87194 50.9829 9.51636	-4.16883 55.1972 9.03762	-2.68517 48.6171 8.72025	2.43265 49.3118 8.97317	11.3542 50.5624 6.69545	18.9593 51.4412 5.21031	-4.76375 48.5137 8.6521	-9.89825 48.6921 8.0658	-18.7838 47.4426 10.4806	-26.5587 46.9259 10.1652	-0.498465 30.5344 6.10189	1.92561 15.7319 6.46196	4.82682 1.77964 8.44307	-6.65552 31.0057 5.93274	-6.37761 16.029 6.79349	-5.87466 1.91929 9.56315	
-3.42991 31.739 6.09171	-3.37448 33.8406 7.92176	-3.33138 36.7965 8.82841	-3.30152 39.8229 9.4622	-3.41434 42.8984 9.76185	-3.6873 51.0864 9.42681	-3.99542 55.3042 8.98783	-2.52979 48.7013 8.64508	2.59423 49.3468 8.90301	11.5204 50.5117 6.59813	19.1129 51.3446 5.02478	-4.60909 48.6286 8.56139	-9.74854 48.7568 8.00605	-18.6084 47.4419 10.4799	-26.3825 46.8815 10.2284	-0.395644 30.6678 6.08643	2.16873 15.9056 6.87387	4.86214 1.85548 8.4059	-6.55884 31.023 5.86529	-6.29473 16.048 6.75928	-5.84032 1.94026 9.54746	
-3.33521 31.8079 6.0765	-3.32922 33.9361 7.87633	-3.31054 36.8948 8.77486	-3.29533 39.9231 9.39982	-3.36738 43.0006 9.69257	-3.51883 51.1911 9.34445	-3.82342 55.4128 8.94207	-2.39088 48.7883 8.57389	2.73721 49.3974 8.8393	11.6704 50.462 6.51343	19.2514 51.2371 4.85701	-4.47041 48.7457 8.47613	-9.61249 48.8518 7.94095	-18.4491 47.462 10.4565	-26.2204 46.8361 10.2801	-0.283919 30.7868 6.11106	2.35841 16.0565 7.18512	4.93111 1.95256 8.3973	-6.45006 31.0373 5.83539	-6.21776 16.062 6.73206	-5.81544 1.95558 9.53485	
-3.22272 31.8522 6.0978	-3.25614 34.0088 7.86325	-3.26887 36.9745 8.73835	-3.27447 40.0083 9.33662	-3.31896 43.0871 9.61993	-3.37324 51.2786 9.26595	-3.65844 55.5048 8.89729	-2.26897 48.8624 8.50324	2.86243 49.4407 8.77354	11.8042 50.4085 6.43846	19.3753 51.1272 4.71293	-4.34827 48.8438 8.39379	-9.49149 48.9515 7.86995	-18.3106 47.5022 10.4131	-26.0772 46.8027 10.3311	-0.162079 30.8623 6.1797	2.49998 16.147 7.40234	5.02989 2.01976 8.41607	-6.32721 31.0469 5.83745	-6.15007 16.0701 6.72184	-5.80512 1.96337 9.53089	
-3.09972 31.8642 6.14619	-3.15906 34.0482 7.87688	-3.19941 37.0232 8.71922	-3.22313 40.0639 9.28067	-3.25593 43.1442 9.54934	-3.25646 51.3352 9.18026	-3.50613 55.5664 8.84546	-2.16349 48.9106 8.42778	2.97089 49.4599 8.70187	11.9201 50.3475 6.36333	19.4857 51.0154 4.59383	-4.24226 48.905 8.30734	-9.38509 49.0294 7.78336	-18.1958 47.5609 10.3447	-25.9571 46.8022 10.3913	-0.0393852 30.8796 6.28448	2.61647 16.1644 7.52023	5.13576 2.02897 8.44312	-6.19959 31.0509 5.85716	-6.09225 16.0734 6.74181	-5.80526 1.9621 9.53405	
-2.96873 31.8536 6.19649	-3.04445 34.0589 7.89929	-3.09915 37.0419 8.7122	-3.13062 40.0883 9.24122	-3.1661 43.1701 9.49146	-3.16144 51.3595 9.08747	-3.36683 55.5954 8.78392	-2.06616 48.9312 8.35024	3.07126 49.4498 8.62722	12.0249 50.2805 6.28466	19.5905 50.9057 4.49984	-4.14437 48.926 8.22052	-9.28477 49.0735 7.67894	-18.0938 47.619 10.2541	-25.8485 46.819 10.454	0.0848884 30.8581 6.39274	2.70752 16.1291 7.53254	5.20702 1.99028 8.45667	-6.06743 31.0497 5.8709	-6.03534 16.0744 6.79668	-5.80686 1.95217 9.53877	
