Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
0.817783 -0.0113768 -0.0326571 0.574486	0.747098 0.00301026 -0.0173917 0.664479	0.736873 0.00786655 -0.0122209 0.675875	0.683257 -0.00927354 0.0346626 0.729296	0.672623 -0.015868 0.0506884 0.738076	0.698972 -0.029323 0.0457265 0.713083	0.740874 -0.0032597 0.0326289 0.670843	0.77408 0.191056 0.221216 0.56157	0.87125 -0.0611089 -0.0398274 0.485389	0.868153 0.0955043 -0.125891 0.470468	0.838835 0.311446 0.0465566 0.444061	0.663611 -0.134922 -0.237327 0.696486	0.883378 0.0796565 0.0728449 0.456062	0.880373 -0.107911 0.167131 0.430541	0.791872 -0.341876 0.0714406 0.500955	0.791637 0.0287697 0.0483532 0.608396	0.550253 0.0114481 0.0550878 0.8331	0.648993 -0.0258536 0.0319359 0.759684	0.647294 0.111908 -0.0845457 0.749226	0.67219 0.108993 -0.0882711 0.726973	0.736091 0.119106 -0.0878831 0.660501	
0.817032 -0.0163517 -0.0392731 0.575021	0.748662 0.00134703 -0.0220555 0.662583	0.739328 0.00773228 -0.016072 0.67311	0.687191 -0.00466491 0.0324469 0.725737	0.676329 -0.0109078 0.0489729 0.734889	0.699082 -0.0265251 0.0437872 0.713206	0.740407 -0.00191174 0.0315087 0.671418	0.777481 0.191052 0.219901 0.557375	0.872473 -0.0605657 -0.0428361 0.482998	0.869347 0.0954599 -0.127996 0.467696	0.840674 0.309414 0.0431396 0.442346	0.665919 -0.129202 -0.24027 0.694355	0.88316 0.0806508 0.0708244 0.456627	0.879798 -0.111496 0.16753 0.430648	0.789992 -0.343209 0.0743148 0.50259	0.76679 0.0256078 0.0480428 0.639585	0.565828 0.0116984 0.0531697 0.822724	0.687323 -0.0164647 0.0376313 0.725189	0.643981 0.113742 -0.0883927 0.751357	0.670472 0.110504 -0.0924088 0.727816	0.737175 0.118311 -0.0865508 0.65961	
0.817154 -0.0158583 -0.0409747 0.574743	0.749832 -0.000260712 -0.0248044 0.661163	0.741063 0.00723958 -0.0182068 0.671149	0.689571 -0.00122059 0.0307486 0.723564	0.678395 -0.00708381 0.0473402 0.733137	0.699237 -0.0236829 0.0423627 0.713241	0.740993 -0.000421787 0.0300884 0.670839	0.781613 0.188885 0.217764 0.553156	0.874106 -0.060896 -0.0471594 0.479589	0.871143 0.0942332 -0.13101 0.463752	0.842493 0.308898 0.0411611 0.439424	0.669446 -0.121615 -0.241972 0.691738	0.8837 0.08292 0.0697771 0.455335	0.880232 -0.113991 0.168468 0.428739	0.790211 -0.34515 0.0765252 0.500582	0.747927 0.026786 0.0386511 0.662114	0.582166 0.0175313 0.0436354 0.811709	0.709519 -0.0174292 0.0463623 0.702943	0.641867 0.111841 -0.088703 0.753412	0.669696 0.108432 -0.0928386 0.728787	0.738095 0.118213 -0.0867607 0.65857	
0.816393 -0.0148187 -0.0382102 0.576041	0.750844 -0.00100007 -0.023153 0.660073	0.742388 0.00589592 -0.0169874 0.669729	0.690529 -0.00120268 0.0293715 0.722707	0.679214 -0.00655239 0.0453719 0.732508	0.700497 -0.0209321 0.0409843 0.71217	0.740865 0.00210359 0.0290793 0.671021	0.782947 0.187421 0.21627 0.552354	0.874884 -0.0627441 -0.0516135 0.477469	0.872278 0.0921487 -0.134807 0.460942	0.843823 0.307674 0.0394863 0.437881	0.670526 -0.114655 -0.243339 0.691401	0.884447 0.0870588 0.0688809 0.453243	0.881319 -0.114473 0.169239 0.426065	0.790337 -0.347651 0.0749213 0.498892	0.7307 0.0273766 0.0309668 0.681446	0.597698 0.0214258 0.0353463 0.800655	0.724261 -0.0112829 0.0533236 0.687368	0.641295 0.110101 -0.0894489 0.754067	0.667854 0.106832 -0.0933295 0.730649	0.73927 0.117305 -0.0888869 0.657129	
0.815612 -0.0167097 -0.0318729 0.577479	0.751736 -0.00415656 -0.0182637 0.659198	0.74354 0.00187047 -0.0126499 0.668569	0.691219 -0.00370545 0.0292035 0.722046	0.679922 -0.00854667 0.0442979 0.731895	0.701384 -0.0186272 0.0396032 0.711439	0.739958 0.00500901 0.0280036 0.672052	0.782297 0.187286 0.213885 0.554246	0.87483 -0.0659449 -0.0562894 0.476609	0.872712 0.0897138 -0.139641 0.459157	0.846447 0.306116 0.0353939 0.434243	0.670394 -0.110876 -0.244122 0.691868	0.884759 0.0926798 0.0681703 0.451625	0.882469 -0.11241 0.169789 0.42401	0.793484 -0.347567 0.0772967 0.493564	0.718303 0.0286982 0.0233193 0.694747	0.610347 0.0250265 0.0272223 0.791271	0.732083 -0.0103858 0.0598121 0.678505	0.641474 0.103905 -0.0856651 0.755233	0.666421 0.100976 -0.0890989 0.733313	0.739043 0.117712 -0.0900603 0.657152	
0.815232 -0.0189179 -0.0236087 0.578344	0.751845 -0.00881406 -0.0125321 0.659162	0.74379 -0.00336308 -0.00723695 0.668366	0.691266 -0.00765537 0.0302871 0.721925	0.680158 -0.0119774 0.0445529 0.731613	0.702362 -0.0175688 0.0390961 0.710529	0.740032 0.00741509 0.0266354 0.672003	0.782418 0.186018 0.211359 0.555469	0.87343 -0.0696664 -0.0608822 0.47808	0.871827 0.0874674 -0.145299 0.459517	0.847804 0.304258 0.028695 0.433397	0.670148 -0.107556 -0.243306 0.692918	0.884557 0.098201 0.0679443 0.450886	0.88333 -0.108687 0.170213 0.423016	0.797198 -0.344146 0.078682 0.489742	0.708482 0.0295087 0.0189658 0.704857	0.620398 0.0270657 0.0223139 0.783502	0.734402 -0.00859013 0.0594303 0.676053	0.642328 0.100718 -0.0855413 0.754953	0.663597 0.0982375 -0.0883789 0.736327	0.73699 0.118252 -0.0907904 0.659256	
0.814998 -0.0202595 -0.0161616 0.578883	0.751786 -0.0122355 -0.00765449 0.659249	0.743776 -0.00756146 -0.00286707 0.66838	0.6912 -0.0112232 0.0313376 0.721897	0.680288 -0.0151843 0.0451589 0.731395	0.70268 -0.0173736 0.0382988 0.710262	0.74062 0.00928201 0.025134 0.67139	0.783205 0.18405 0.208446 0.556116	0.870745 -0.0730083 -0.0653258 0.481878	0.869604 0.0855309 -0.151323 0.462142	0.847565 0.301883 0.0189806 0.436051	0.669486 -0.105577 -0.241347 0.694546	0.882884 0.10262 0.0676945 0.453212	0.882783 -0.103486 0.170259 0.425436	0.796242 -0.338887 0.080176 0.494698	0.700543 0.0244323 0.0223104 0.712843	0.629931 0.0222111 0.0245226 0.775946	0.734037 -0.00983916 0.0593743 0.676438	0.644083 0.0987431 -0.0864828 0.75361	0.660281 0.0968435 -0.0886048 0.739459	0.73371 0.119196 -0.0922218 0.662539	
0.813854 -0.0204435 -0.0130398 0.580563	0.751143 -0.0121676 -0.00531927 0.660006	0.743067 -0.00821479 -0.00100451 0.669165	0.691095 -0.0133552 0.0319574 0.721934	0.680519 -0.0172947 0.0455984 0.731106	0.703215 -0.0176988 0.037764 0.709753	0.741021 0.0105239 0.023508 0.670988	0.784019 0.182654 0.205892 0.556382	0.866962 -0.0756588 -0.0691721 0.487717	0.866197 0.0839688 -0.157092 0.466878	0.845283 0.299526 0.00742347 0.442409	0.668998 -0.105753 -0.24006 0.695434	0.882276 0.105813 0.0687939 0.453497	0.883351 -0.0964264 0.169556 0.426196	0.79493 -0.331381 0.0816903 0.501597	0.694448 0.0118466 0.0357175 0.718558	0.63696 0.0090565 0.0365248 0.769978	0.733279 -0.00914392 0.0586702 0.677331	0.646723 0.0966129 -0.0866668 0.751601	0.657493 0.0953533 -0.0880508 0.742198	0.730764 0.120518 -0.0932669 0.665403	
0.81221 -0.0189591 -0.0144623 0.582878	0.750358 -0.00946944 -0.00596876 0.660936	0.742239 -0.00580497 -0.00180992 0.670108	0.691066 -0.0133434 0.0315562 0.721979	0.680858 -0.0175793 0.0450238 0.730819	0.703781 -0.0186276 0.0367592 0.709221	0.741383 0.0106203 0.0217281 0.670646	0.784275 0.181149 0.20412 0.557165	0.863112 -0.077534 -0.0724009 0.493744	0.862608 0.0829585 -0.162209 0.471926	0.839525 0.299295 -0.00323629 0.453442	0.669341 -0.107076 -0.239111 0.695229	0.881267 0.107888 0.0699916 0.454786	0.883302 -0.089715 0.168854 0.428039	0.794971 -0.3237 0.0866249 0.505704	0.688387 -0.00606975 0.0554885 0.723193	0.642897 -0.00944998 0.0550137 0.763916	0.733006 -0.00915401 0.0584813 0.677642	0.648771 0.0992954 -0.091786 0.748874	0.654753 0.0985565 -0.092579 0.743649	0.728545 0.12129 -0.0932735 0.667691	
0.810605 -0.0163891 -0.0184804 0.585071	0.749409 -0.00508551 -0.00827583 0.662036	0.741305 -0.00129476 -0.00401539 0.671156	0.691259 -0.011345 0.0305342 0.721873	0.681415 -0.0160888 0.0435915 0.730421	0.704345 -0.0202467 0.0349442 0.708708	0.742159 0.00990375 0.0196986 0.669861	0.784738 0.179534 0.202622 0.557582	0.860434 -0.0790203 -0.0745614 0.497845	0.860061 0.0829823 -0.166182 0.475177	0.831858 0.301299 -0.0114983 0.465939	0.671171 -0.109411 -0.239092 0.693105	0.881253 0.109348 0.0707285 0.454351	0.883982 -0.0844897 0.167637 0.428176	0.793549 -0.316562 0.0894492 0.511926	0.681176 -0.0239267 0.0747155 0.727904	0.648126 -0.0272263 0.0735773 0.757482	0.733913 -0.00900712 0.0579111 0.67671	0.649596 0.103304 -0.0980328 0.746822	0.653061 0.102847 -0.0985122 0.743794	0.727858 0.121676 -0.0932708 0.66837	
