Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
0.705524 0.00512455 -0.0316623 0.70796	0.703212 0.0246865 0.00190448 0.710549	0.698791 0.0267792 0.00462148 0.714809	0.703301 0.0141071 0.0315602 0.710051	0.703574 0.009598 0.0366431 0.709611	0.692147 -0.0266364 0.0264586 0.720779	0.695784 -0.00984658 0.0137015 0.718053	0.695737 0.0650258 0.116221 0.705843	0.837798 -0.0664502 0.0814237 0.53577	0.829713 0.133777 -0.0477282 0.539816	0.851636 0.192896 0.0380368 0.48586	0.702233 -0.105348 -0.0704329 0.700579	0.85143 0.0693545 -0.125546 0.504476	0.841908 -0.144684 0.00392922 0.519848	0.780297 -0.272034 -0.0388284 0.561806	0.756049 0.0302908 0.0436742 0.652354	0.602466 0.0204605 0.0490545 0.796373	0.669836 0.0613271 -0.000898383 0.739971	0.700575 0.0108524 0.0196788 0.713224	0.681187 0.0103205 0.0199629 0.731764	0.718325 0.0331545 0.00326568 0.69491	
0.70211 -0.00252834 -0.0365942 0.711123	0.70462 0.0212883 -0.000700529 0.709265	0.702367 0.0239002 0.00228312 0.71141	0.706243 0.0158768 0.0294967 0.707176	0.706136 0.0122326 0.0346309 0.707123	0.694053 -0.0243446 0.025112 0.719074	0.696368 -0.00819171 0.0133415 0.717514	0.699665 0.0663781 0.11395 0.702196	0.841234 -0.0638567 0.0797685 0.530928	0.832768 0.135096 -0.0468958 0.534835	0.854774 0.193064 0.0394561 0.480137	0.704662 -0.102547 -0.0720745 0.698385	0.852439 0.068963 -0.127465 0.50234	0.84263 -0.146225 0.00209924 0.518255	0.781869 -0.272941 -0.0397559 0.559109	0.728961 0.0392794 0.0317791 0.682688	0.63159 0.0346992 0.0367253 0.773655	0.686167 0.0433416 -0.0115793 0.72606	0.698962 0.0102163 0.0197441 0.714814	0.679677 0.00968686 0.0200091 0.733175	0.719372 0.0344127 0.00451941 0.693758	
0.701804 -0.00573842 -0.0313829 0.711656	0.708165 0.0144878 -0.00145949 0.705897	0.707245 0.0176889 0.00188167 0.706745	0.708116 0.0162602 0.0275673 0.70537	0.707056 0.0137893 0.0323017 0.706285	0.695366 -0.0212868 0.0238286 0.717945	0.697439 -0.00549475 0.0132563 0.716501	0.705005 0.0643295 0.108847 0.697841	0.844782 -0.0627682 0.0777786 0.525694	0.835909 0.137306 -0.0478062 0.529262	0.858057 0.194468 0.0421036 0.473442	0.709515 -0.0961292 -0.0706227 0.694522	0.853991 0.0702154 -0.129449 0.499012	0.843909 -0.148484 0.00122996 0.515527	0.781041 -0.275886 -0.0439788 0.558505	0.711482 0.0534303 0.0111682 0.700581	0.640577 0.0521036 0.0162706 0.765952	0.70144 0.0456266 -0.0129016 0.71115	0.696186 0.00889338 0.0193821 0.717545	0.677803 0.00840001 0.019601 0.734934	0.719515 0.0345218 0.0046558 0.693603	
0.702812 -0.00489668 -0.0138988 0.711223	0.712676 0.00687518 0.00440244 0.701446	0.712691 0.00889984 0.00650897 0.701391	0.709003 0.011268 0.0255109 0.704654	0.706806 0.0100169 0.0290837 0.706738	0.696325 -0.0170023 0.023584 0.717138	0.699706 -0.00254673 0.0137472 0.714294	0.707878 0.0593369 0.10431 0.696065	0.848669 -0.0640451 0.0741125 0.519775	0.839537 0.139711 -0.0516817 0.522482	0.861794 0.198005 0.0451207 0.464833	0.712627 -0.0862945 -0.0691878 0.692769	0.855503 0.075559 -0.130783 0.495279	0.845407 -0.151266 0.00357497 0.512243	0.780834 -0.281654 -0.0510101 0.555309	0.704153 0.057368 0.00251895 0.707723	0.644509 0.0569754 0.00715778 0.762437	0.701542 0.0397501 -0.0141259 0.711378	0.692664 0.000154087 0.0262984 0.72078	0.675783 -0.000455126 0.026295 0.736632	0.718751 0.0335951 0.00428076 0.694442	
0.700567 -0.00483344 0.0090132 0.713514	0.714374 0.000641267 0.0171558 0.699553	0.715736 -8.03364e-05 0.0165771 0.698174	0.710614 0.000404851 0.0242185 0.703165	0.707968 -0.000275753 0.0256619 0.705778	0.696994 -0.0130078 0.0237394 0.716566	0.699433 -6.82999e-05 0.0146076 0.714548	0.706938 0.0554702 0.102663 0.697583	0.850761 -0.0676516 0.068341 0.51668	0.841786 0.140596 -0.0589441 0.517837	0.865402 0.201693 0.0455074 0.456429	0.714183 -0.0791898 -0.0696929 0.691964	0.854953 0.0846826 -0.131188 0.494646	0.845718 -0.151247 0.00841679 0.511678	0.783639 -0.284689 -0.054504 0.549447	0.700163 0.05117 0.0065 0.712117	0.650674 0.0506168 0.00992741 0.757603	0.694471 0.0381768 -0.0123684 0.718401	0.690717 -0.0120064 0.0373451 0.722061	0.672747 -0.0129214 0.0370385 0.738832	0.716994 0.0320512 0.00261794 0.696337	
0.695299 -0.00946827 0.0264358 0.718172	0.713146 -0.0052824 0.0304774 0.700333	0.715544 -0.00854395 0.0272498 0.697984	0.713373 -0.0102647 0.0239824 0.700299	0.711314 -0.0101575 0.0230501 0.702423	0.697379 -0.0102486 0.023499 0.716243	0.695933 0.00325119 0.0148079 0.717946	0.709113 0.0553484 0.102936 0.695341	0.850389 -0.0706004 0.0623578 0.517654	0.841741 0.140068 -0.066473 0.517141	0.869307 0.20193 0.0377907 0.449558	0.717862 -0.0786657 -0.0709792 0.688076	0.854074 0.091458 -0.130918 0.495029	0.846282 -0.147015 0.0103091 0.511945	0.784893 -0.281611 -0.0507545 0.549601	0.698382 0.0504466 0.00549367 0.713924	0.654571 0.0500293 0.00849187 0.754296	0.688415 0.0396601 -0.0113069 0.724144	0.691343 -0.01883 0.043365 0.720978	0.668885 -0.0201523 0.0427665 0.741861	0.714819 0.0306823 0.000839404 0.698636	
0.69048 -0.0149535 0.0368032 0.72226	0.71112 -0.0108839 0.0393783 0.701882	0.713988 -0.0152196 0.0348858 0.699123	0.715659 -0.0168954 0.0252746 0.697788	0.714516 -0.0162486 0.0227109 0.699062	0.698561 -0.0110809 0.0226487 0.715107	0.692274 0.00494313 0.0143222 0.721476	0.713118 0.0561627 0.102859 0.691179	0.850324 -0.0708133 0.0578143 0.518258	0.841746 0.139751 -0.0709681 0.516621	0.870532 0.198263 0.0241694 0.449757	0.722327 -0.0811166 -0.0711315 0.683084	0.85396 0.0923911 -0.131334 0.494943	0.847322 -0.140816 0.00669844 0.512027	0.779939 -0.274122 -0.0419829 0.561062	0.696155 0.0502044 0.00547593 0.716112	0.658507 0.0498574 0.00804389 0.750878	0.685391 0.0388115 -0.0143833 0.726998	0.693301 -0.0194036 0.042288 0.719144	0.665229 -0.0210101 0.0415132 0.745188	0.712877 0.0292347 -0.000754473 0.70068	
0.687818 -0.0188523 0.0408667 0.724487	0.710076 -0.0150757 0.0427932 0.702662	0.713265 -0.0190313 0.0385276 0.699576	0.716542 -0.0189442 0.0271998 0.696756	0.715924 -0.0180771 0.0238958 0.697535	0.700547 -0.0143668 0.0212303 0.713146	0.690712 0.00450223 0.0123556 0.72301	0.715357 0.0556659 0.101895 0.689045	0.851255 -0.068461 0.0553689 0.517312	0.842241 0.141255 -0.0724926 0.515192	0.867744 0.193793 0.0118368 0.45752	0.724608 -0.0839905 -0.0704389 0.680387	0.854486 0.0880769 -0.13256 0.494493	0.848388 -0.134691 -0.00089831 0.511952	0.769182 -0.262634 -0.0335271 0.5816	0.693652 0.0463783 0.0093879 0.718754	0.662098 0.0459316 0.0113738 0.747922	0.685218 0.0372046 -0.017573 0.727175	0.695256 -0.0176597 0.0381197 0.717533	0.662338 -0.0193535 0.0372883 0.748026	0.711815 0.0288113 -0.0011488 0.701774	
0.687562 -0.0209561 0.0406486 0.724684	0.710337 -0.0174356 0.0426291 0.702354	0.713889 -0.0202514 0.0394316 0.698855	0.716408 -0.0183493 0.0293121 0.696824	0.715814 -0.0176195 0.0259038 0.697588	0.70279 -0.0188004 0.0198153 0.710873	0.692214 0.00225712 0.00889815 0.721634	0.71514 0.0533163 0.100625 0.689643	0.851196 -0.0654034 0.054889 0.517857	0.841355 0.144686 -0.0733848 0.515561	0.863054 0.193949 0.00547975 0.466359	0.72463 -0.0872814 -0.0704596 0.679948	0.855057 0.0815599 -0.133866 0.494273	0.849182 -0.129087 -0.00949032 0.511992	0.758441 -0.250933 -0.0312991 0.600684	0.690888 0.0389903 0.0163257 0.721725	0.664771 0.0383847 0.0177027 0.74585	0.6871 0.0345778 -0.0197291 0.725471	0.696049 -0.0165337 0.0346775 0.716966	0.660441 -0.0181968 0.0338344 0.749895	0.711514 0.0293823 -0.000256444 0.702057	
0.68969 -0.0208139 0.038495 0.722781	0.711564 -0.0174849 0.0410257 0.701204	0.715113 -0.0192779 0.0388074 0.697665	0.715887 -0.0163258 0.0311554 0.697329	0.715088 -0.0158771 0.0279959 0.698294	0.70496 -0.0234111 0.0188755 0.708609	0.696147 -0.00131117 0.00491255 0.717882	0.713885 0.0505531 0.0996879 0.691285	0.850036 -0.0631963 0.0557981 0.519934	0.839272 0.14892 -0.0744775 0.517589	0.859265 0.199044 0.00714779 0.471162	0.723421 -0.0912856 -0.0715859 0.680592	0.855422 0.0757972 -0.13506 0.494233	0.849757 -0.12412 -0.01708 0.51207	0.755198 -0.241909 -0.0349949 0.60822	0.687513 0.035143 0.0186136 0.725082	0.666383 0.0345934 0.0196163 0.744548	0.689347 0.0321486 -0.0214082 0.723401	0.695217 -0.0166485 0.032527 0.717871	0.659697 -0.0182016 0.0316841 0.750643	0.711981 0.0301122 0.000330312 0.701552	
