Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
0.746331 -0.0502105 -0.0012787 0.663677	0.725209 -0.0225067 0.0288646 0.687555	0.723262 -0.0175625 0.0314881 0.689632	0.717705 -0.0120106 0.0574098 0.693872	0.717867 -0.0222778 0.0578082 0.693419	0.706606 -0.047383 0.0567628 0.703733	0.698933 -0.0451891 0.0744061 0.709869	0.721213 0.0115039 0.0947513 0.686106	0.799138 0.0831114 -0.0528881 0.59302	0.801223 0.059768 -0.0355693 0.594311	0.777585 0.210838 0.12696 0.57861	0.721671 -0.130889 0.0346442 0.678866	0.736333 0.0640763 -0.0457664 0.672021	0.738615 -0.0272001 0.0374408 0.672537	0.729763 -0.159393 -0.0936969 0.658225	0.782739 0.098983 -0.00231445 0.614423	0.563478 0.0951555 0.0273573 0.820177	0.578615 0.12804 -0.0644835 0.802903	0.691816 0.0215449 -0.00342244 0.721744	0.645906 0.0217152 -0.00208489 0.763105	0.72251 0.0325598 -0.0255253 0.690121	
0.74383 -0.0522004 -0.00829451 0.666276	0.726201 -0.0232344 0.0217443 0.686745	0.724476 -0.0176146 0.0248954 0.688625	0.720198 -0.00795389 0.0542081 0.691601	0.720751 -0.0174497 0.0552952 0.690764	0.709629 -0.0412309 0.0562647 0.701114	0.703909 -0.0388326 0.0747599 0.705277	0.724417 0.00935578 0.0900815 0.683387	0.803046 0.0853512 -0.052947 0.587392	0.80534 0.0599604 -0.0343795 0.58877	0.779675 0.210727 0.131061 0.574912	0.725824 -0.125249 0.033759 0.675539	0.738998 0.0666683 -0.0476103 0.668708	0.741504 -0.0271138 0.03715 0.669371	0.731701 -0.160421 -0.097754 0.655227	0.76177 0.103717 -0.0130125 0.639359	0.573132 0.103599 0.0139187 0.812769	0.632315 0.127686 -0.055291 0.762113	0.691067 0.0268832 -0.0116177 0.722197	0.643546 0.0275702 -0.00987754 0.764847	0.722409 0.0319947 -0.0246456 0.690286	
0.742779 -0.0508519 -0.0087725 0.667545	0.726552 -0.0243598 0.0179045 0.686446	0.724885 -0.0188757 0.021027 0.68829	0.721673 -0.00725056 0.0506621 0.69034	0.72294 -0.0156304 0.0520027 0.688774	0.71273 -0.0353074 0.0560135 0.698306	0.707812 -0.0334488 0.0745416 0.701661	0.726643 0.00725565 0.0850858 0.681688	0.807842 0.0860228 -0.0542326 0.58056	0.810225 0.0595386 -0.0352037 0.582024	0.782576 0.211132 0.13501 0.569887	0.729223 -0.11774 0.0343868 0.673193	0.742114 0.0710562 -0.0490465 0.66469	0.745031 -0.0266613 0.0383508 0.665393	0.733756 -0.162704 -0.102875 0.651572	0.74344 0.108466 -0.0239587 0.659514	0.588674 0.111078 -0.000689729 0.800702	0.664591 0.119116 -0.0493003 0.736002	0.69058 0.0293547 -0.0169354 0.722462	0.641489 0.0304065 -0.014965 0.766383	0.721409 0.031175 -0.0226897 0.691435	
0.742206 -0.0486612 -0.00402829 0.668391	0.726433 -0.0257306 0.0185725 0.686504	0.724816 -0.0210119 0.0211835 0.688296	0.722046 -0.0100699 0.0476513 0.690129	0.723947 -0.0171097 0.0486316 0.687926	0.716277 -0.0304802 0.0562265 0.694879	0.71162 -0.0284223 0.0749715 0.697975	0.726781 0.00685567 0.0820172 0.681921	0.812131 0.0844854 -0.0565862 0.574547	0.814441 0.0581366 -0.0379472 0.576078	0.787319 0.211443 0.136815 0.562763	0.731317 -0.110371 0.0346423 0.672156	0.744812 0.0772323 -0.0500831 0.660895	0.74837 -0.0255345 0.0409311 0.661525	0.73759 -0.163219 -0.104857 0.646781	0.726777 0.116548 -0.0378488 0.675854	0.603856 0.121229 -0.0178772 0.787618	0.679851 0.115811 -0.0450037 0.722748	0.690279 0.0279346 -0.0181343 0.722776	0.64001 0.029093 -0.0162108 0.767644	0.720176 0.0296194 -0.0212692 0.692832	
0.74015 -0.0478431 0.00417752 0.670724	0.726287 -0.0283042 0.0227251 0.686432	0.724897 -0.0246623 0.0246312 0.687975	0.72161 -0.0157324 0.045939 0.690595	0.723703 -0.0214798 0.0464675 0.688211	0.719658 -0.0271988 0.0563898 0.691501	0.715958 -0.0232148 0.0753551 0.693676	0.725031 0.00737132 0.08067 0.683936	0.81448 0.0821937 -0.0594634 0.571253	0.816662 0.0565362 -0.0414671 0.572841	0.791585 0.209624 0.133633 0.558206	0.731908 -0.104386 0.0344011 0.672481	0.746999 0.0843954 -0.0509922 0.657473	0.751392 -0.0232324 0.0434975 0.658011	0.741702 -0.160924 -0.100916 0.643271	0.713895 0.126012 -0.0505795 0.686962	0.616014 0.131627 -0.0333413 0.775944	0.684825 0.114944 -0.0448649 0.718185	0.690653 0.0251899 -0.0178573 0.722526	0.638394 0.0263779 -0.0160506 0.76909	0.718655 0.0279662 -0.0210935 0.694484	
0.737082 -0.0482095 0.0146012 0.673924	0.726585 -0.0319171 0.0288084 0.68573	0.725579 -0.0293355 0.0300472 0.686856	0.720781 -0.0229426 0.0457395 0.691271	0.72256 -0.0277648 0.0459012 0.689223	0.722668 -0.0258094 0.0562436 0.68842	0.721269 -0.0184082 0.0748673 0.688351	0.723562 0.00787437 0.0798704 0.685577	0.813846 0.0801795 -0.0622025 0.572151	0.815902 0.0554749 -0.0448319 0.573774	0.792765 0.207163 0.126187 0.559182	0.731563 -0.0996307 0.0343486 0.673579	0.748157 0.0911129 -0.0513594 0.655227	0.753444 -0.0190403 0.044807 0.655708	0.744237 -0.155447 -0.0944111 0.642678	0.705155 0.133424 -0.0593573 0.693852	0.624624 0.139139 -0.0443335 0.76715	0.684311 0.116363 -0.0458833 0.718382	0.690508 0.0211067 -0.0157102 0.722846	0.637559 0.0221667 -0.0141753 0.769952	0.717381 0.0268881 -0.0216629 0.695825	
0.733867 -0.0482643 0.025213 0.677107	0.726492 -0.0352682 0.0349638 0.685378	0.725809 -0.0336142 0.0356518 0.686149	0.720026 -0.0300625 0.0465501 0.691731	0.721574 -0.0341535 0.0465466 0.689926	0.72501 -0.0262424 0.0558406 0.685969	0.726957 -0.0154132 0.0729127 0.682627	0.723502 0.00799655 0.0788597 0.685756	0.810453 0.0786566 -0.0645603 0.576898	0.812421 0.0546994 -0.0475033 0.578553	0.790174 0.206025 0.117748 0.565079	0.731073 -0.0961251 0.0348309 0.674595	0.746672 0.0963842 -0.0510451 0.65619	0.752757 -0.0128799 0.0446228 0.656658	0.743178 -0.147612 -0.0884451 0.646587	0.699077 0.134012 -0.059731 0.699832	0.633195 0.138848 -0.0474165 0.759959	0.682153 0.117008 -0.0473212 0.720234	0.689995 0.0167626 -0.0130608 0.723502	0.637231 0.0176423 -0.0118457 0.77038	0.716184 0.0256552 -0.0224709 0.697078	
0.730964 -0.0473969 0.0332201 0.679958	0.725503 -0.036871 0.0397666 0.686079	0.724956 -0.0358898 0.0400461 0.686693	0.719474 -0.0350115 0.0476116 0.692	0.721199 -0.0388881 0.0473697 0.690011	0.726802 -0.0278955 0.0549178 0.68408	0.732636 -0.0147578 0.0695791 0.676894	0.723795 0.00771087 0.0779331 0.685557	0.806094 0.0773196 -0.0663502 0.582951	0.807973 0.0542671 -0.0496749 0.584608	0.785545 0.206867 0.11206 0.572335	0.730094 -0.093533 0.0358361 0.675966	0.741884 0.0997402 -0.0503366 0.661155	0.748541 -0.00517184 0.0427791 0.661687	0.736783 -0.139494 -0.0846719 0.656142	0.694938 0.127263 -0.0515648 0.705838	0.641915 0.130668 -0.0421989 0.754381	0.680364 0.116924 -0.0483894 0.721867	0.689271 0.0127319 -0.0105298 0.724316	0.637482 0.0134302 -0.00962334 0.770288	0.71549 0.0256018 -0.0233557 0.697763	
0.728547 -0.0460524 0.0373556 0.682425	0.724124 -0.0364806 0.0426079 0.687385	0.723546 -0.0357853 0.0426923 0.688024	0.718843 -0.036944 0.0486341 0.692484	0.720977 -0.0411057 0.048011 0.690071	0.728464 -0.0301969 0.053538 0.682321	0.737775 -0.0160736 0.0653665 0.671682	0.723528 0.00704436 0.0769464 0.685957	0.802793 0.0765954 -0.0675497 0.587447	0.804627 0.0540273 -0.0510309 0.589112	0.782431 0.209125 0.109341 0.576292	0.72888 -0.0923259 0.0365959 0.6774	0.735504 0.101361 -0.0496815 0.668051	0.74245 0.00266193 0.0395894 0.668725	0.727327 -0.1312 -0.0833207 0.66846	0.690857 0.119257 -0.0423023 0.711832	0.650057 0.121432 -0.0355814 0.749276	0.680701 0.115942 -0.0504525 0.721566	0.68875 0.0104506 -0.0100313 0.724854	0.638037 0.0111065 -0.00929988 0.769869	0.71553 0.0254441 -0.0241907 0.697699	
0.726613 -0.0446071 0.0379516 0.684546	0.72307 -0.0349822 0.0433557 0.688525	0.722404 -0.0341201 0.043556 0.689254	0.717912 -0.0361558 0.0493942 0.693437	0.720305 -0.0408039 0.0484189 0.690761	0.730443 -0.0326112 0.0517509 0.680229	0.742222 -0.018332 0.0608282 0.667135	0.722742 0.00605876 0.0759912 0.686901	0.801472 0.0766205 -0.0680486 0.589187	0.803296 0.0542563 -0.0516035 0.590854	0.781555 0.211136 0.110135 0.576596	0.727684 -0.0922782 0.037137 0.678661	0.730272 0.101556 -0.0498014 0.673727	0.737239 0.00951834 0.034766 0.67467	0.719399 -0.122908 -0.0834382 0.678525	0.68679 0.111117 -0.0334329 0.717534	0.657423 0.11237 -0.028944 0.744534	0.682696 0.113979 -0.0531133 0.719802	0.688332 0.0100372 -0.0117174 0.725232	0.638842 0.0107904 -0.0110276 0.769183	0.716271 0.0251202 -0.0245083 0.696939	
