Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
0.770805 -0.0402337 0.0852572 0.630057	0.718114 -0.0635958 0.0609149 0.690331	0.698537 -0.0660072 0.0551316 0.710387	0.698913 -0.0298443 0.00891949 0.714528	0.703332 -0.0233566 -0.00940147 0.710415	0.734114 -0.0347162 -0.0460069 0.676576	0.814619 0.0105747 -0.140243 0.562686	0.735456 0.132999 0.337179 0.572474	0.90679 -0.117686 0.0755426 0.397712	0.914337 -0.0102569 0.0282591 0.403836	0.833747 0.126819 0.313552 0.436427	0.690069 -0.291583 -0.278841 0.600859	0.926919 0.0365556 -0.079164 0.364991	0.927637 -0.00180124 -0.0640049 0.367952	0.870212 -0.0910358 -0.262917 0.406594	0.716888 -0.0242808 0.00304082 0.696758	0.61681 -0.0244692 -0.00024792 0.786731	0.683807 0.0359197 0.0559508 0.726627	0.707587 -0.00810524 -0.0287157 0.705996	0.601249 -0.0039856 -0.0295702 0.798505	0.697784 0.0586269 -0.033768 0.713106	
0.773454 -0.0393405 0.083681 0.627072	0.719869 -0.0587219 0.063774 0.688675	0.69917 -0.062295 0.0576612 0.709899	0.698873 -0.0323295 0.0101265 0.714443	0.703076 -0.0266599 -0.00854943 0.710563	0.735102 -0.0402139 -0.0464146 0.675169	0.817709 0.00755433 -0.139989 0.558299	0.737191 0.127211 0.337604 0.571305	0.907876 -0.119057 0.0759922 0.394731	0.915604 -0.00909792 0.0280082 0.401002	0.832404 0.127675 0.315727 0.437171	0.693504 -0.292026 -0.276496 0.597765	0.928781 0.0370353 -0.0800726 0.359976	0.929519 -0.000396402 -0.0655116 0.362908	0.870044 -0.0881047 -0.267988 0.404282	0.71603 -0.0291564 0.0130135 0.697338	0.614615 -0.0306545 0.00893022 0.788181	0.68378 0.0356728 0.0562145 0.726644	0.695983 -0.0165045 -0.00986791 0.717801	0.6059 -0.0152171 -0.0117564 0.795308	0.708507 0.0486279 -0.0471975 0.702443	
0.776155 -0.0445656 0.0740564 0.62459	0.721226 -0.054861 0.0622502 0.687712	0.69874 -0.0574649 0.057396 0.71075	0.696702 -0.0314724 0.0115965 0.716576	0.700646 -0.0270204 -0.00736366 0.712959	0.736544 -0.0466711 -0.0468615 0.673149	0.823472 0.00501643 -0.140333 0.549705	0.738035 0.120126 0.335729 0.572852	0.908199 -0.123889 0.0770494 0.392287	0.916564 -0.00916582 0.0273104 0.398849	0.832761 0.12765 0.318105 0.434768	0.695366 -0.290502 -0.273237 0.597843	0.929529 0.0404798 -0.0806377 0.35754	0.930407 0.00233406 -0.0659104 0.360545	0.869814 -0.0875028 -0.276315 0.399269	0.717147 -0.0297058 0.0190373 0.696028	0.61207 -0.0320891 0.0146678 0.790016	0.682691 0.0360908 0.0564095 0.727632	0.698301 -0.0340478 0.0188323 0.714746	0.600663 -0.0361855 0.0143008 0.798555	0.70261 0.0476815 -0.0479145 0.708357	
0.7732 -0.046215 0.0598007 0.629642	0.719109 -0.0502586 0.0551965 0.690876	0.69689 -0.049848 0.0528472 0.713489	0.693267 -0.0246803 0.0127563 0.720145	0.697508 -0.021543 -0.00626138 0.716226	0.740235 -0.0536743 -0.0476354 0.668507	0.827594 0.000490583 -0.142112 0.543039	0.735831 0.116141 0.333408 0.577843	0.906748 -0.132402 0.0784365 0.392588	0.916263 -0.0135982 0.0268203 0.399447	0.837725 0.124774 0.316168 0.427417	0.690656 -0.288315 -0.271853 0.60495	0.927905 0.0460393 -0.0804323 0.361114	0.928999 0.00934002 -0.0661012 0.364011	0.871963 -0.0859458 -0.280314 0.39207	0.719571 -0.0248312 0.016981 0.693767	0.610918 -0.0270386 0.0131855 0.791122	0.681234 0.0369403 0.0561173 0.728977	0.7065 -0.0350823 0.0235021 0.706452	0.596704 -0.0381169 0.0181719 0.80135	0.693205 0.0507719 -0.0451016 0.717534	
0.769804 -0.0421992 0.0475918 0.635103	0.716046 -0.044094 0.0469458 0.695075	0.693925 -0.0409617 0.0468311 0.717354	0.690726 -0.0160293 0.0120828 0.722838	0.695871 -0.0137287 -0.00669253 0.718004	0.744327 -0.0570164 -0.0497246 0.663516	0.8298 -0.00311662 -0.144121 0.539121	0.733604 0.117319 0.332484 0.580962	0.904443 -0.140132 0.0796141 0.394979	0.91497 -0.0220002 0.02787 0.401958	0.842458 0.116681 0.30696 0.427113	0.684497 -0.286558 -0.272935 0.612253	0.925159 0.0504166 -0.0794183 0.36774	0.926359 0.0178587 -0.0664403 0.370304	0.873489 -0.0826415 -0.275301 0.392933	0.718466 -0.0206812 0.0136056 0.695122	0.613004 -0.0223966 0.0105459 0.789692	0.679783 0.0380665 0.0566735 0.730229	0.71208 -0.0220582 0.00697439 0.701717	0.59721 -0.0228617 0.00354235 0.801751	0.686895 0.0543336 -0.0425087 0.723475	
0.768225 -0.0381131 0.0409695 0.63773	0.713773 -0.0398648 0.041141 0.69803	0.690778 -0.0357078 0.0418863 0.720969	0.689552 -0.0101891 0.0096653 0.7241	0.695659 -0.00767869 -0.00843122 0.718281	0.746895 -0.0562901 -0.0520941 0.660504	0.83257 -0.00433911 -0.144921 0.534608	0.732424 0.120048 0.332623 0.581813	0.90218 -0.144 0.0796734 0.398732	0.913043 -0.0319128 0.030013 0.405505	0.838234 0.104066 0.299022 0.443981	0.681401 -0.285237 -0.273728 0.615959	0.92237 0.0528362 -0.0788351 0.374468	0.923577 0.0237351 -0.066992 0.376767	0.868374 -0.0746507 -0.264954 0.412496	0.713796 -0.0192114 0.0133175 0.699964	0.617875 -0.0207642 0.0107369 0.785929	0.679387 0.0385694 0.0573418 0.730518	0.710035 -0.000238136 -0.0208535 0.703857	0.602732 0.00272964 -0.0206754 0.797671	0.685617 0.0577661 -0.0400508 0.72456	
0.767026 -0.0372781 0.0399311 0.639286	0.712183 -0.0395339 0.0387714 0.699806	0.688439 -0.0360241 0.0388948 0.723354	0.689249 -0.00830425 0.00675447 0.724446	0.695744 -0.00457337 -0.010419 0.718199	0.747608 -0.0536539 -0.0527486 0.659865	0.835983 -0.00326141 -0.143609 0.529621	0.732221 0.122356 0.332525 0.581643	0.899812 -0.144686 0.0785626 0.404021	0.91044 -0.0411536 0.0319873 0.410344	0.827156 0.0927534 0.298549 0.466989	0.681135 -0.284061 -0.272053 0.617536	0.91949 0.0539795 -0.0788168 0.38133	0.92067 0.0272401 -0.0677036 0.383459	0.85971 -0.0648653 -0.258185 0.435926	0.708233 -0.0200018 0.016613 0.7055	0.623896 -0.0217523 0.0142442 0.781075	0.680122 0.0379282 0.0569297 0.729901	0.702402 0.0166085 -0.0400111 0.710461	0.610787 0.0213511 -0.0376944 0.790609	0.68738 0.0595483 -0.0386303 0.722821	
0.765609 -0.0383201 0.0428369 0.640733	0.71065 -0.0412327 0.039573 0.701221	0.687016 -0.0392039 0.0383326 0.724571	0.689045 -0.00952842 0.00507445 0.724638	0.695611 -0.00472352 -0.0114274 0.718312	0.747991 -0.0511493 -0.0513595 0.659738	0.839018 -0.00148239 -0.141029 0.525506	0.73174 0.124042 0.331195 0.582649	0.898289 -0.144295 0.0779096 0.40766	0.908543 -0.0478883 0.0340882 0.413635	0.81874 0.0862626 0.304867 0.478831	0.681831 -0.282655 -0.269715 0.618439	0.91739 0.0550284 -0.0789724 0.386175	0.918553 0.0298775 -0.0683642 0.388193	0.85341 -0.0570385 -0.259158 0.448636	0.70343 -0.0234827 0.0233603 0.709992	0.62937 -0.0256885 0.0209103 0.776399	0.68093 0.0363523 0.0554038 0.729344	0.693755 0.0208718 -0.0423312 0.718663	0.619168 0.0249617 -0.0400559 0.783839	0.690223 0.0606425 -0.0371361 0.720094	
0.764018 -0.0395024 0.0463732 0.642313	0.709144 -0.0427764 0.0419984 0.702511	0.686339 -0.0418486 0.0398072 0.724985	0.688178 -0.0117932 0.00446238 0.725432	0.694764 -0.00673431 -0.0121941 0.719103	0.749384 -0.0482683 -0.049342 0.658528	0.841059 0.000231269 -0.138655 0.522872	0.730056 0.125701 0.328381 0.585989	0.900574 -0.144487 0.0795901 0.402189	0.910681 -0.0506892 0.0376204 0.408258	0.821293 0.0844936 0.314038 0.468741	0.681498 -0.280695 -0.269291 0.619882	0.917701 0.056956 -0.0794558 0.385056	0.918931 0.0313831 -0.0687042 0.387119	0.855701 -0.0572655 -0.265009 0.440757	0.699534 -0.029727 0.0331756 0.71321	0.633813 -0.0325407 0.0304207 0.772202	0.681038 0.0350395 0.0542489 0.729394	0.687338 0.0145748 -0.0319676 0.725487	0.625668 0.0171418 -0.0306678 0.779298	0.692216 0.0608009 -0.0358531 0.71823	
0.762614 -0.0400195 0.0485298 0.643788	0.708 -0.0435901 0.0440023 0.703491	0.685954 -0.0430468 0.0414661 0.725186	0.686694 -0.0127279 0.00347523 0.726827	0.693329 -0.00761678 -0.0138854 0.720448	0.751232 -0.0449743 -0.0485378 0.656712	0.842235 0.00127092 -0.137011 0.521409	0.727823 0.127981 0.32527 0.589995	0.904992 -0.1454 0.0826033 0.391183	0.915224 -0.0501742 0.0413343 0.397667	0.831193 0.0855962 0.32294 0.444411	0.680504 -0.279083 -0.270064 0.621364	0.919978 0.0594405 -0.0803126 0.379021	0.92137 0.0311464 -0.0686294 0.38131	0.862972 -0.0631534 -0.269427 0.422728	0.696607 -0.035899 0.042284 0.715305	0.637048 -0.0391718 0.0392714 0.768826	0.680857 0.0340601 0.0533455 0.729676	0.683621 0.00332112 -0.0162287 0.729649	0.629784 0.00447129 -0.0159501 0.776594	0.693069 0.0604464 -0.0350752 0.717476	
