Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
0.963698 33.2809 5.1053	0.435527 35.5793 7.38064	0.325905 39.1323 8.14296	0.33256 42.7588 8.39943	0.442285 46.3919 8.32215	0.911774 55.9101 6.86796	1.46578 60.8559 6.398	1.91472 52.5147 6.3718	6.12078 55.8332 8.33255	17.0487 54.0893 10.9552	25.6788 54.1245 11.4737	-0.379736 52.6208 6.32594	-4.22758 56.8284 6.52241	-15.4274 56.7149 8.49493	-24.0023 57.1511 9.51012	4.39126 32.4618 5.5353	3.95157 17.5576 5.10216	3.37795 3.21243 8.61846	-2.30312 32.1524 4.29398	-3.08002 17.2556 4.27177	-3.69969 3.0664 8.36563	
0.8381 33.2768 5.0271	0.318279 35.5571 7.32254	0.170296 39.1057 8.09884	0.145062 42.7318 8.35837	0.261547 46.3647 8.2818	0.772385 55.8803 6.82408	1.37256 60.8224 6.37264	1.76652 52.4811 6.33608	5.98649 55.7518 8.34659	16.9055 53.9756 10.9848	25.5363 54.0258 11.4913	-0.527246 52.5951 6.27666	-4.38699 56.7918 6.47278	-15.5827 56.665 8.4676	-24.1543 57.0825 9.51808	4.26734 32.4548 5.4377	3.93875 17.5469 5.03345	3.38674 3.21818 8.6196	-2.43164 32.1543 4.21918	-2.98998 17.2548 4.6767	-3.55832 3.01482 8.5982	
0.669305 33.3578 5.0078	0.213733 35.6272 7.32757	0.0583964 39.1729 8.11547	0.0124467 42.7994 8.36682	0.117681 46.4321 8.26782	0.621152 55.938 6.74558	1.27522 60.8756 6.32089	1.61994 52.5365 6.28302	5.87432 55.7426 8.32505	16.7629 53.8708 11.0221	25.3944 53.9139 11.5182	-0.673817 52.6476 6.21821	-4.56414 56.8165 6.40448	-15.7517 56.6164 8.43857	-24.3223 56.9897 9.5135	4.08517 32.4655 5.38139	3.87563 17.5569 4.92844	3.39161 3.24839 8.60422	-2.62852 32.3065 4.21847	-2.96221 17.397 4.55309	-3.5625 3.20192 8.62954	
0.531806 33.4564 5.09119	0.171542 35.7576 7.39626	0.0421753 39.3095 8.1607	-0.0128797 42.9375 8.38822	0.05205 46.5699 8.25173	0.458651 56.0658 6.64073	1.1728 61.0001 6.27764	1.48554 52.6695 6.20229	5.76836 55.8429 8.23583	16.6024 53.8126 11.0358	25.2326 53.7824 11.5547	-0.809516 52.7592 6.15146	-4.72289 56.9078 6.30368	-15.9003 56.5967 8.37941	-24.469 56.8628 9.50004	3.93476 32.4946 5.4056	3.78535 17.5885 4.85669	3.39112 3.29034 8.58294	-2.8029 32.4685 4.37868	-3.04693 17.5535 4.36755	-3.62936 3.3974 8.57988	
0.449205 33.5448 5.163	0.167581 35.877 7.44781	0.0652736 39.4369 8.17862	0.00342076 43.0668 8.37124	0.0269837 46.6985 8.20662	0.316961 56.1902 6.54676	1.07025 61.123 6.24834	1.37337 52.8026 6.11191	5.6601 55.9886 8.11729	16.442 53.8211 11.0141	25.066 53.6667 11.6079	-0.922919 52.8685 6.08801	-4.84108 57.0134 6.21783	-16.0125 56.6167 8.31075	-24.5765 56.7561 9.48936	3.84897 32.552 5.40744	3.71171 17.6439 4.91157	3.37997 3.32636 8.56914	-2.9114 32.5828 4.54272	-3.22502 17.6708 4.31762	-3.70434 3.51367 8.5396	
0.372306 33.6179 5.1836	0.131783 35.9642 7.45869	0.0485804 39.5295 8.16489	-0.00929456 43.1611 8.32346	-0.00410894 46.7923 8.14594	0.211163 56.2846 6.47794	0.973573 61.2181 6.2172	1.28273 52.903 6.03316	5.56099 56.1144 8.01598	16.3177 53.882 10.9569	24.9303 53.5886 11.6545	-1.01404 52.9554 6.03477	-4.93589 57.0969 6.15827	-16.1038 56.6599 8.26225	-24.6622 56.7173 9.48675	3.773 32.6178 5.38134	3.65541 17.7042 5.08678	3.36909 3.34216 8.56917	-2.99984 32.6608 4.621	-3.44659 17.751 4.49718	-3.75061 3.53647 8.5385	
0.281309 33.6715 5.1875	0.0474858 36.0267 7.45403	-0.0219361 39.5955 8.14415	-0.0606867 43.2283 8.27954	-0.0507947 46.8593 8.09873	0.138529 56.3525 6.43231	0.884597 61.2888 6.17938	1.2118 52.9726 5.9787	5.48443 56.2017 7.94484	16.2406 53.9624 10.8824	24.8394 53.5415 11.6779	-1.08497 53.0216 5.99691	-5.02488 57.1462 6.10972	-16.19 56.7009 8.22632	-24.7437 56.7161 9.48477	3.68226 32.6713 5.38004	3.61229 17.7546 5.32054	3.37274 3.33961 8.58066	-3.09258 32.7131 4.6377	-3.579 17.8053 4.8273	-3.7606 3.50616 8.56639	
0.19331 33.7045 5.1858	-0.0580882 36.0687 7.4411	-0.124459 39.6403 8.11637	-0.144128 43.2737 8.23913	-0.119348 46.9046 8.05644	0.0837098 56.3968 6.38654	0.801797 61.3375 6.13675	1.15084 53.015 5.93281	5.42881 56.2525 7.87341	16.1899 54.0267 10.8032	24.7759 53.5182 11.6813	-1.14582 53.0678 5.95374	-5.10928 57.1701 6.05752	-16.2713 56.7155 8.18875	-24.8208 56.6998 9.47515	3.59497 32.7116 5.4022	3.5878 17.7953 5.54046	3.38724 3.33413 8.59225	-3.17552 32.7374 4.62047	-3.60417 17.8366 5.16547	-3.75894 3.45971 8.59489	
0.11671 33.7258 5.1837	-0.156145 36.0997 7.42622	-0.229779 39.674 8.08672	-0.244406 43.3076 8.20406	-0.20453 46.9379 8.01303	0.0384501 56.4253 6.32115	0.721856 61.3718 6.08949	1.09323 53.0383 5.87731	5.38764 56.2811 7.77229	16.1415 54.0495 10.7244	24.7183 53.5169 11.6746	-1.20325 53.1001 5.89398	-5.18191 57.1875 6.00265	-16.3373 56.6945 8.16001	-24.8844 56.6558 9.46178	3.5192 32.7424 5.4283	3.57904 17.8284 5.71975	3.40619 3.3305 8.59382	-3.24573 32.7477 4.59949	-3.5858 17.857 5.41556	-3.75813 3.42754 8.61552	
0.0539093 33.7438 5.189	-0.231955 36.1266 7.42047	-0.313502 39.7028 8.06956	-0.331184 43.3365 8.18365	-0.281271 46.9659 7.97796	-0.00566301 56.4456 6.24852	0.647463 61.3973 6.04174	1.03626 53.0531 5.81681	5.34728 56.3056 7.65648	16.084 54.0476 10.6505	24.6567 53.5378 11.6497	-1.25995 53.1233 5.83583	-5.24415 57.205 5.95413	-16.3898 56.6536 8.14714	-24.9374 56.6099 9.4459	3.45709 32.7673 5.45122	3.56976 17.8562 5.85246	3.41904 3.33183 8.59095	-3.30449 32.7575 4.59555	-3.56318 17.8746 5.56965	-3.75749 3.41409 8.62497	
0.00930689 33.7595 5.2054	-0.280566 36.1482 7.42997	-0.365989 39.726 8.06973	-0.387418 43.36 8.17549	-0.336287 46.9884 7.95439	-0.0572888 56.4611 6.18706	0.581652 61.4152 5.99625	0.978661 53.0656 5.76378	5.30091 56.329 7.55742	16.0248 54.05 10.5811	24.5974 53.5765 11.599	-1.31736 53.1387 5.79289	-5.30246 57.2195 5.91133	-16.4389 56.6201 8.13823	-24.9882 56.5844 9.42608	3.41252 32.7851 5.47491	3.5571 17.8762 5.94334	3.42166 3.33431 8.58783	-3.34788 32.7702 4.61005	-3.55655 17.8917 5.66031	-3.7558 3.41264 8.62608	
-0.013497 33.7709 5.2294	-0.302212 36.1634 7.45006	-0.389385 39.7427 8.08117	-0.415384 43.3769 8.17439	-0.373279 47.0046 7.93893	-0.121763 56.4712 6.13519	0.521345 61.425 5.94819	0.919944 53.0764 5.72057	5.2474 56.3482 7.48601	15.9718 54.072 10.51	24.5458 53.6163 11.5248	-1.3761 53.1446 5.7583	-5.36068 57.2262 5.86892	-16.4905 56.6072 8.12346	-25.0411 56.5845 9.40255	3.38874 32.794 5.50192	3.54202 17.8861 5.99913	3.4176 3.33376 8.58635	-3.3713 32.7836 4.63417	-3.55808 17.9082 5.73078	-3.75186 3.41405 8.62236	
