Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
-1.594 31.6372 7.0338	-1.68381 33.6809 8.92696	-1.81311 36.671 9.70407	-1.93167 39.7217 10.195	-2.10497 42.8009 10.4177	-2.36026 50.9786 9.8787	-2.27017 55.1673 9.15497	-1.15748 48.5782 9.22229	3.92421 49.4223 9.67242	12.9854 50.184 7.75941	20.6899 50.6469 6.64461	-3.22809 48.5 9.01676	-8.27976 49.2149 8.1752	-17.2985 48.5212 10.3025	-25.0821 48.3504 9.85327	1.46245 30.6381 7.15205	3.5143 16.63 2.18383	5.70568 3.40519 7.40976	-4.68859 30.8556 6.62539	-4.88974 15.8543 6.82353	-4.91499 1.69801 9.39397	
-1.4674 31.5638 6.8922	-1.50388 33.6223 8.77101	-1.59766 36.6096 9.56409	-1.68977 39.6577 10.076	-1.87356 42.7346 10.3217	-2.18176 50.9137 9.83502	-2.11008 55.1079 9.14126	-0.970417 48.5246 9.15377	4.11476 49.3539 9.59186	13.1626 50.1577 7.63322	20.8669 50.6349 6.52349	-3.0422 48.4353 8.96526	-8.10165 49.1448 8.16691	-17.1129 48.4564 10.3275	-24.8983 48.304 9.90389	1.57242 30.5129 6.98882	3.47288 16.1002 3.2767	5.69674 2.7422 8.13741	-4.57875 30.8328 6.51893	-4.86828 15.8325 6.68404	-4.93026 1.70339 9.39913	
-1.32901 31.5076 6.76841	-1.32732 33.5789 8.63343	-1.38386 36.5641 9.43806	-1.44759 39.6105 9.96404	-1.63758 42.6855 10.228	-1.99164 50.8655 9.78962	-1.9429 55.0646 9.12472	-0.774055 48.4864 9.08468	4.31778 49.2829 9.50595	13.351 50.131 7.49904	21.0547 50.6215 6.39109	-2.84691 48.3875 8.91347	-7.91638 49.074 8.15991	-16.9186 48.383 10.3571	-24.7056 48.2505 9.95663	1.69989 30.4242 6.84692	3.4116 15.7596 4.17506	5.57901 2.25341 8.63529	-4.45115 30.8082 6.42596	-4.84206 15.8098 6.54468	-4.94666 1.70975 9.40563	
-1.17651 31.4934 6.66021	-1.17455 33.5696 8.51979	-1.20797 36.5526 9.33356	-1.25228 39.5979 9.86809	-1.43289 42.6725 10.1437	-1.78503 50.8546 9.74634	-1.76768 55.0585 9.11018	-0.573281 48.4782 9.02244	4.52682 49.233 9.42003	13.5461 50.1072 7.36258	21.2485 50.5973 6.24515	-2.64723 48.3813 8.86387	-7.72845 49.0223 8.15042	-16.7171 48.2995 10.3924	-24.505 48.1725 10.0077	1.85674 30.4215 6.72846	3.38608 15.6001 4.9662	5.43031 1.88219 8.79347	-4.29746 30.7815 6.33308	-4.78229 15.7856 6.41348	-4.94266 1.71325 9.40561	
-1.01202 31.5315 6.58061	-1.0446 33.6073 8.44039	-1.07554 36.5891 9.25843	-1.11483 39.634 9.79566	-1.27109 42.7097 10.0742	-1.57187 50.8949 9.69826	-1.5846 55.1028 9.08952	-0.37704 48.5126 8.96553	4.72961 49.2362 9.336	13.7406 50.0972 7.23674	21.4399 50.5657 6.08924	-2.45193 48.4293 8.81164	-7.54551 49.0106 8.13608	-16.5143 48.2295 10.4374	-24.3024 48.0845 10.0627	2.03757 30.5072 6.65208	3.4224 15.6025 5.62816	5.36489 1.7105 8.82943	-4.12107 30.7708 6.25	-4.69115 15.7777 6.28787	-4.9318 1.73274 9.40052	
-0.843319 31.5975 6.53291	-0.929761 33.6755 8.38842	-0.971441 36.6568 9.20813	-1.01339 39.7014 9.74656	-1.13724 42.7789 10.0215	-1.36096 50.9664 9.64192	-1.39884 55.1778 9.0586	-0.187051 48.5728 8.91231	4.92276 49.2841 9.26239	13.9295 50.0998 7.12745	21.6233 50.5345 5.93059	-2.26234 48.5088 8.75459	-7.36663 49.0332 8.1143	-16.3114 48.1759 10.481	-24.0994 47.9898 10.1245	2.22676 30.6379 6.6228	3.51914 15.6987 6.10495	5.38804 1.69025 8.80274	-3.9338 30.7708 6.18704	-4.57593 15.7806 6.16886	-4.91215 1.76134 9.38701	
-0.685821 31.6751 6.5171	-0.832871 33.7622 8.35862	-0.89567 36.7432 9.17769	-0.946562 39.7876 9.71676	-1.03308 42.8671 9.983	-1.15983 51.0556 9.57993	-1.21846 55.2706 9.02513	-0.00943699 48.6466 8.86372	5.10093 49.3589 9.20355	14.1041 50.1155 7.03214	21.7905 50.5144 5.77653	-2.08437 48.6061 8.69396	-7.19593 49.0912 8.08127	-16.1153 48.1488 10.5108	-23.9033 47.8994 10.196	2.40302 30.7817 6.63993	3.65563 15.8323 6.38754	5.4493 1.75635 8.76659	-3.75485 30.7806 6.14942	-4.45582 15.7933 6.06941	-4.89171 1.79537 9.36741	
-0.544622 31.7412 6.5296	-0.744426 33.8445 8.34754	-0.832969 36.8271 9.15868	-0.897744 39.8722 9.6918	-0.949794 42.9533 9.94845	-0.977003 51.1414 9.52001	-1.04891 55.359 8.98649	0.150102 48.7169 8.81947	5.26016 49.4359 9.14961	14.2615 50.1345 6.9511	21.9382 50.5078 5.63029	-1.92387 48.7003 8.63459	-7.0383 49.1715 8.03515	-15.9355 48.1521 10.5142	-23.7235 47.824 10.2805	2.55773 30.9023 6.69013	3.81798 15.9517 6.57639	5.53878 1.83386 8.75181	-3.59439 30.7905 6.14332	-4.3513 15.8061 6.01511	-4.87448 1.82041 9.35181	
-0.406124 31.783 6.556	-0.639873 33.9049 8.34815	-0.752056 36.891 9.14291	-0.832377 39.9387 9.65964	-0.863247 43.0208 9.90636	-0.817351 51.2079 9.45987	-0.888594 55.4275 8.94319	0.293265 48.7722 8.77178	5.40324 49.4967 9.09103	14.4052 50.1524 6.88198	22.0711 50.5178 5.49789	-1.77956 48.773 8.57381	-6.89361 49.2509 7.9764	-15.7775 48.1827 10.4826	-23.5645 47.7748 10.379	2.70314 30.977 6.74822	3.98061 16.0275 6.72401	5.62565 1.87934 8.75666	-3.44345 30.7975 6.15902	-4.26713 15.8169 6.01323	-4.86302 1.83391 9.34941	
-0.265527 31.8005 6.5839	-0.514513 33.9406 8.35219	-0.640997 36.9313 9.12729	-0.73316 39.9823 9.62229	-0.758707 43.0653 9.85835	-0.681271 51.2512 9.3954	-0.740758 55.473 8.89508	0.423015 48.8101 8.71642	5.53459 49.5258 9.02992	14.5363 50.1634 6.81454	22.1922 50.5371 5.37805	-1.64904 48.8181 8.51069	-6.76105 49.3085 7.90604	-15.6409 48.2283 10.4212	-23.4248 47.7554 10.4832	2.84587 31.0082 6.79748	4.1284 16.0593 6.86456	5.6734 1.88259 8.77297	-3.29753 30.7995 6.18509	-4.20206 15.8233 6.05582	-4.86077 1.83435 9.35469	
