Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
0.746001 -0.0456418 -0.00950788 0.66431	0.725889 -0.0173941 0.0202514 0.687294	0.723371 -0.0122757 0.0229546 0.689969	0.722953 0.00666256 0.0484353 0.689165	0.726178 -0.00140673 0.0482207 0.685812	0.714396 -0.0279071 0.0415023 0.697952	0.687092 -0.0197325 0.0545484 0.724251	0.734468 0.038449 0.054602 0.67535	0.803038 0.0983165 -0.0820716 0.582004	0.802493 0.10267 -0.0852269 0.58155	0.805499 0.20369 0.0383873 0.555165	0.746819 -0.0932776 0.0474418 0.656742	0.764314 0.0904948 -0.0182535 0.638202	0.768887 -0.0343229 0.0852145 0.63275	0.763099 -0.172447 -0.0598833 0.619965	0.756018 0.118875 -0.0213789 0.643311	0.573796 0.120474 0.00863076 0.810043	0.624104 0.145011 -0.0692964 0.764634	0.693493 0.0582691 -0.0547033 0.716017	0.662047 0.0605685 -0.0521458 0.745189	0.736358 0.0350545 0.0269789 0.675145	
0.744783 -0.0481876 -0.010927 0.665475	0.726162 -0.0204912 0.0167502 0.687014	0.723743 -0.0153236 0.0195285 0.689623	0.723449 0.00654704 0.0459328 0.688818	0.727038 -0.000257084 0.0463402 0.685032	0.717123 -0.0242343 0.0413038 0.6953	0.69036 -0.0173549 0.0542007 0.721224	0.734493 0.0375489 0.0512833 0.675633	0.804908 0.100357 -0.08288 0.57895	0.804388 0.104443 -0.0858184 0.578522	0.806234 0.207597 0.0414962 0.552421	0.749502 -0.0878611 0.0475659 0.654419	0.767393 0.0938467 -0.0201487 0.633952	0.772411 -0.03287 0.0837614 0.628717	0.766299 -0.170366 -0.0646802 0.616099	0.736834 0.118946 -0.0255337 0.665038	0.591862 0.121645 -0.0016741 0.796806	0.660551 0.135623 -0.0636944 0.735677	0.692331 0.0577005 -0.0565234 0.717045	0.661551 0.0600275 -0.0540457 0.745538	0.736095 0.0349063 0.0277446 0.675408	
0.744401 -0.0488838 -0.00766392 0.665897	0.725911 -0.0234391 0.0167423 0.687185	0.723546 -0.0187917 0.0192111 0.689752	0.7231 0.00350169 0.0435953 0.689358	0.727147 -0.00198121 0.0441331 0.685059	0.719522 -0.0212537 0.0415016 0.692902	0.693678 -0.0152828 0.0547076 0.718042	0.733949 0.0373714 0.0487935 0.676419	0.806714 0.100555 -0.084394 0.576176	0.806029 0.105902 -0.0882129 0.575604	0.807742 0.21145 0.0427991 0.548643	0.750867 -0.0826746 0.0472329 0.653554	0.770468 0.0984786 -0.0210096 0.629475	0.776146 -0.0302662 0.0833572 0.624285	0.771528 -0.167302 -0.0670113 0.610134	0.720421 0.117919 -0.0275364 0.682884	0.610293 0.12071 -0.00960716 0.782866	0.679193 0.130109 -0.0590177 0.719921	0.69234 0.0572171 -0.0589279 0.716882	0.660224 0.0597471 -0.0563611 0.746564	0.735632 0.0351585 0.0290035 0.675847	
0.74324 -0.048638 -0.000780727 0.667254	0.725214 -0.02678 0.0194354 0.687728	0.722915 -0.0229164 0.0214416 0.690224	0.72191 -0.00166762 0.0421447 0.6907	0.726227 -0.00568276 0.0426511 0.686107	0.721495 -0.0192133 0.041992 0.690878	0.697242 -0.0133801 0.0545951 0.714629	0.732089 0.037294 0.0470131 0.67856	0.807463 0.0995495 -0.0864056 0.575002	0.806478 0.107237 -0.0918789 0.574153	0.809916 0.214575 0.0409529 0.54435	0.750886 -0.078292 0.0466225 0.654115	0.772679 0.104069 -0.0212479 0.625847	0.779208 -0.0264299 0.083567 0.620607	0.775172 -0.162016 -0.0667006 0.606968	0.708851 0.119595 -0.0311713 0.694446	0.624313 0.122386 -0.0172152 0.771335	0.684894 0.126772 -0.0597771 0.715036	0.693459 0.0544672 -0.0591369 0.715997	0.658831 0.0572023 -0.0564956 0.747983	0.735302 0.0346961 0.0290774 0.676226	
0.740974 -0.0480069 0.00862266 0.66976	0.724716 -0.0302749 0.0240686 0.687962	0.722557 -0.0273303 0.0255004 0.6903	0.720229 -0.00800405 0.0417824 0.69243	0.724439 -0.0109243 0.0421114 0.687965	0.723004 -0.0187478 0.0424566 0.689283	0.700689 -0.0120768 0.0540957 0.711311	0.729859 0.0366538 0.0460002 0.681062	0.806483 0.0983771 -0.0888886 0.5762	0.805157 0.108692 -0.0962565 0.575015	0.81044 0.21674 0.0357377 0.543077	0.749369 -0.0749695 0.0467076 0.656235	0.772758 0.109202 -0.0207456 0.624892	0.780159 -0.0207557 0.0834049 0.619648	0.7783 -0.154695 -0.0617816 0.605394	0.702083 0.121589 -0.0344676 0.700791	0.633913 0.124267 -0.023018 0.763009	0.684112 0.125515 -0.0623001 0.71579	0.695319 0.0497814 -0.0573361 0.714679	0.657432 0.0526797 -0.0546852 0.749678	0.734109 0.0339773 0.0298068 0.677525	
0.738087 -0.0470693 0.0184389 0.67281	0.723887 -0.0330048 0.0295425 0.688495	0.721928 -0.0310542 0.030318 0.690606	0.718526 -0.0146342 0.0422724 0.69406	0.722554 -0.0168497 0.0424199 0.689806	0.723685 -0.0198324 0.0427118 0.688522	0.703932 -0.0114815 0.0529165 0.7082	0.72805 0.0360489 0.0454102 0.683068	0.803446 0.0970943 -0.0912327 0.580279	0.801706 0.110546 -0.100945 0.578668	0.809538 0.218862 0.0289005 0.543978	0.747236 -0.0734673 0.0473577 0.658785	0.770378 0.113286 -0.0196685 0.627134	0.778549 -0.0133556 0.0824618 0.622	0.777322 -0.145285 -0.0551025 0.609612	0.699136 0.119034 -0.0324194 0.704265	0.641261 0.121225 -0.0229059 0.75734	0.681091 0.12602 -0.0643653 0.718395	0.69757 0.0434063 -0.0532199 0.713218	0.656085 0.0463488 -0.0506779 0.751556	0.732539 0.0323598 0.0281019 0.679374	
0.734958 -0.0461484 0.0264 0.676025	0.722461 -0.0342489 0.0347799 0.689686	0.720657 -0.0330897 0.0349844 0.691617	0.716999 -0.0198275 0.0435301 0.695431	0.721087 -0.0219209 0.0432684 0.691145	0.724105 -0.0222583 0.042749 0.688003	0.706345 -0.0119935 0.0511859 0.705913	0.726963 0.035325 0.0454126 0.684262	0.798528 0.0958098 -0.0928251 0.58699	0.796242 0.11325 -0.10564 0.584819	0.806348 0.22188 0.0220144 0.547803	0.744669 -0.0737834 0.0479989 0.661604	0.765418 0.115404 -0.0179073 0.632848	0.774056 -0.00453987 0.0803272 0.627985	0.771614 -0.13519 -0.0490074 0.619623	0.697776 0.113606 -0.0274432 0.706717	0.647568 0.115224 -0.0195724 0.752991	0.6789 0.127436 -0.0656286 0.720102	0.699753 0.0376369 -0.0495689 0.711669	0.655242 0.0405778 -0.0471917 0.752851	0.731446 0.0303338 0.0256636 0.68074	
0.732145 -0.0452514 0.0314471 0.678917	0.7206 -0.0342968 0.0387007 0.69142	0.718776 -0.0335231 0.0385978 0.69336	0.715675 -0.0226443 0.0453134 0.696594	0.719992 -0.0251224 0.0445508 0.692095	0.724056 -0.0258669 0.042344 0.687954	0.708426 -0.0136455 0.0491667 0.703938	0.726619 0.0341972 0.045643 0.684669	0.793663 0.0947261 -0.0936642 0.593593	0.790759 0.116514 -0.109951 0.590793	0.803036 0.226151 0.016476 0.551106	0.74251 -0.0756446 0.0485821 0.663775	0.759451 0.11583 -0.0161695 0.639966	0.76822 0.004441 0.0768336 0.635543	0.76347 -0.125106 -0.0445595 0.632042	0.696567 0.109119 -0.0240449 0.708738	0.65257 0.11037 -0.0174225 0.749444	0.678247 0.128646 -0.0668079 0.720395	0.701491 0.0331038 -0.0472469 0.71034	0.655086 0.0360301 -0.0450551 0.753349	0.731131 0.0288986 0.0235677 0.681217	
0.729754 -0.0447533 0.0337417 0.681409	0.718903 -0.0338541 0.0410798 0.693069	0.717065 -0.032967 0.0410281 0.695016	0.714477 -0.0231166 0.0473409 0.697672	0.718952 -0.0262409 0.0460695 0.693035	0.72386 -0.0295243 0.0418742 0.688042	0.710096 -0.0159571 0.0472407 0.702337	0.726133 0.0323835 0.0458545 0.685259	0.790386 0.0942684 -0.0940141 0.597967	0.786916 0.119832 -0.113342 0.594607	0.800164 0.230946 0.0131838 0.553378	0.740866 -0.0784372 0.0492348 0.665238	0.754479 0.115015 -0.0150647 0.645992	0.763091 0.012615 0.0718549 0.64216	0.755342 -0.11565 -0.0429174 0.643617	0.6953 0.104955 -0.0215619 0.710688	0.656859 0.105946 -0.0159978 0.746362	0.679548 0.127559 -0.0682812 0.719222	0.702619 0.0314174 -0.0483355 0.709227	0.655242 0.03448 -0.0462006 0.753216	0.73169 0.0318371 0.0240773 0.680468	
0.728339 -0.0446675 0.0338451 0.682922	0.717964 -0.033432 0.0418693 0.694015	0.71614 -0.0320158 0.0421948 0.695944	0.71337 -0.0217727 0.0494943 0.698699	0.717774 -0.0255272 0.0479751 0.694152	0.723906 -0.0331535 0.041316 0.687861	0.711101 -0.018638 0.045559 0.701365	0.725334 0.0300116 0.0459306 0.686207	0.788677 0.0941786 -0.0935254 0.600309	0.784615 0.123536 -0.115856 0.596402	0.798799 0.236883 0.0119709 0.552869	0.739848 -0.0818038 0.0498858 0.665916	0.752548 0.1138 -0.0147998 0.648461	0.760857 0.0193757 0.065919 0.645272	0.751663 -0.105932 -0.0441477 0.649486	0.693989 0.100649 -0.0194973 0.71265	0.660484 0.101439 -0.0148484 0.743808	0.682089 0.126293 -0.0708161 0.716791	0.703007 0.0313493 -0.0512877 0.708638	0.655671 0.0346028 -0.0491512 0.75265	0.732527 0.0313895 0.0224405 0.679644	
