Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
0.784498 33.245 5.8952	0.126937 35.5737 8.10515	-0.0323613 39.1282 8.85147	-0.00736483 42.7533 9.12515	0.199741 46.3805 8.99054	0.900066 55.8501 7.3269	1.39226 60.7883 6.72612	1.82416 52.4217 6.91075	6.08215 55.8404 8.56313	17.1889 54.6975 10.725	25.8218 55.1682 10.7062	-0.466946 52.5809 6.85267	-4.39566 56.7174 6.79604	-15.6954 56.3948 8.04189	-24.3293 56.7713 8.29245	4.2214 32.5376 6.4349	4.06112 17.6435 5.62525	3.68455 3.28596 9.11767	-2.42436 32.0029 5.02095	-3.21817 17.1073 5.10208	-4.3301 2.86787 8.9075	
0.565802 33.2339 5.8486	-0.0512144 35.5471 8.08629	-0.230674 39.0973 8.8485	-0.225295 42.723 9.11543	-0.00184356 46.3488 8.96983	0.766387 55.8074 7.2737	1.30999 60.7431 6.69767	1.67158 52.3717 6.87599	5.97083 55.7026 8.5994	17.0697 54.504 10.7715	25.6991 55.0324 10.7046	-0.618133 52.5448 6.80436	-4.56505 56.6643 6.78447	-15.8617 56.3317 8.05498	-24.4933 56.7699 8.28662	3.98697 32.4527 6.38643	3.95858 17.5808 5.2279	3.69683 3.32031 9.10704	-2.66469 32.0659 4.95221	-3.08322 17.1551 4.86123	-4.25294 3.00712 8.97779	
0.365206 33.2641 5.9324	-0.155734 35.6099 8.16057	-0.304805 39.1663 8.89985	-0.301676 42.7941 9.13724	-0.112339 46.4201 8.95409	0.58753 55.8687 7.17452	1.2193 60.8014 6.66691	1.51682 52.4362 6.80625	5.85493 55.688 8.58239	16.919 54.3109 10.825	25.5468 54.8538 10.6974	-0.774119 52.5924 6.73485	-4.73781 56.6956 6.69484	-16.0241 56.2896 8.03465	-24.6553 56.7301 8.27363	3.76401 32.3754 6.44443	3.81727 17.5445 4.84453	3.69234 3.38006 9.06714	-2.90963 32.1963 5.07269	-3.0828 17.293 4.4578	-4.2893 3.24146 8.88244	
0.255205 33.3174 5.9792	-0.172146 35.6831 8.2062	-0.280784 39.2453 8.92465	-0.278596 42.8747 9.1353	-0.148486 46.5016 8.92025	0.406063 55.9487 7.0825	1.1176 60.8777 6.65006	1.38295 52.5278 6.72941	5.73011 55.7653 8.5096	16.7478 54.1966 10.8525	25.3808 54.6477 10.723	-0.910324 52.6506 6.6687	-4.86299 56.7632 6.56104	-16.1401 56.3099 7.96135	-24.7727 56.6775 8.26636	3.6421 32.3546 6.43297	3.69854 17.5481 4.62198	3.66092 3.4383 9.02541	-3.05793 32.32 5.18412	-3.34258 17.4353 4.24544	-4.38407 3.41547 8.81042	
0.169305 33.3873 5.9305	-0.208515 35.7442 8.17574	-0.287864 39.3065 8.89734	-0.281049 42.9366 9.09652	-0.184301 46.5636 8.86773	0.276604 56.0126 7.01359	1.03107 60.939 6.62648	1.28434 52.6004 6.66296	5.61971 55.8558 8.43925	16.6077 54.1744 10.8427	25.2482 54.4652 10.7637	-1.01015 52.7017 6.60884	-4.94985 56.8248 6.4442	-16.2242 56.3792 7.86863	-24.8567 56.6696 8.25076	3.55325 32.3927 6.33501	3.61209 17.5722 4.64248	3.62028 3.45346 9.0174	-3.16243 32.423 5.17309	-3.70602 17.5395 4.336	-4.44249 3.47212 8.81314	
0.0644085 33.46 5.83991	-0.310589 35.8067 8.09632	-0.370991 39.3667 8.83093	-0.34625 42.9964 9.0353	-0.24522 46.6238 8.81464	0.212677 56.0771 6.98203	0.961325 61.0043 6.59355	1.22368 52.6664 6.62613	5.54874 55.9327 8.40762	16.5308 54.2099 10.8088	25.1759 54.3168 10.79	-1.07077 52.7662 6.56734	-5.01939 56.8797 6.37783	-16.2977 56.4633 7.78006	-24.9296 56.6877 8.21448	3.44818 32.4619 6.23725	3.53744 17.6103 4.84566	3.60327 3.43694 9.03978	-3.26836 32.5008 5.08057	-3.95281 17.6067 4.62096	-4.47913 3.45255 8.8474	
-0.0575874 33.5326 5.73961	-0.451548 35.8793 7.99275	-0.501615 39.4378 8.73569	-0.453787 43.0661 8.95915	-0.325932 46.6941 8.764	0.192711 56.1544 6.98441	0.903846 61.0852 6.57216	1.18845 52.7405 6.61713	5.51583 55.9989 8.40731	16.5036 54.2569 10.7682	25.1491 54.2018 10.8071	-1.10502 52.8524 6.54383	-5.07429 56.9462 6.35818	-16.3597 56.5284 7.70159	-24.9918 56.6797 8.16242	3.32898 32.5497 6.15072	3.50213 17.6682 5.13747	3.61003 3.41808 9.06191	-3.38317 32.5582 4.96821	-4.01915 17.6549 4.92674	-4.48501 3.41778 8.87213	
-0.186984 33.6002 5.63441	-0.593316 35.9551 7.87675	-0.639027 39.5135 8.62063	-0.573788 43.1402 8.86483	-0.411662 46.7684 8.69995	0.193822 56.2368 6.99249	0.856931 61.1735 6.57176	1.16321 52.8175 6.60506	5.50495 56.0561 8.3965	16.4904 54.2736 10.738	25.1343 54.1212 10.829	-1.12886 52.9489 6.52126	-5.10465 57.0378 6.36952	-16.3939 56.5491 7.65533	-25.0279 56.641 8.09776	3.2051 32.638 6.04903	3.50088 17.7373 5.41892	3.63279 3.41482 9.06965	-3.50733 32.6038 4.86857	-4.0125 17.6984 5.16443	-4.46899 3.3999 8.88249	
-0.289986 33.6614 5.53472	-0.692039 36.0305 7.76284	-0.736923 39.5888 8.50698	-0.663772 43.2142 8.76808	-0.474439 46.8421 8.62816	0.200307 56.3185 6.99286	0.818514 61.2625 6.58789	1.14166 52.8949 6.5758	5.50495 56.1063 8.36385	16.4746 54.258 10.7283	25.1177 54.0883 10.8591	-1.14955 53.045 6.49999	-5.11719 57.1433 6.39967	-16.4053 56.5407 7.64682	-25.042 56.6028 8.03716	3.10687 32.7118 5.93908	3.50503 17.8037 5.61243	3.66566 3.43122 9.0598	-3.61118 32.6503 4.79221	-3.99032 17.7481 5.336	-4.45388 3.40591 8.88083	
-0.351191 33.7162 5.44372	-0.737281 36.099 7.66003	-0.781409 39.6565 8.40805	-0.708214 43.2809 8.68302	-0.507487 46.9088 8.56263	0.192505 56.3939 6.98927	0.788716 61.3425 6.60841	1.11514 52.9695 6.53866	5.4982 56.1487 8.33573	16.4488 54.2281 10.7305	25.0922 54.1005 10.8867	-1.17602 53.1298 6.48567	-5.12811 57.2439 6.43351	-16.4131 56.5411 7.65557	-25.0523 56.5997 7.98744	3.04877 32.7697 5.82883	3.50654 17.86 5.73873	3.69509 3.45561 9.04867	-3.67756 32.7 4.73206	-3.99439 17.8057 5.49146	-4.44945 3.42493 8.87741	
