Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
0.704085 -0.00743323 -0.0334738 0.709288	0.695532 0.0152279 0.000279848 0.718333	0.690828 0.0174232 0.00260732 0.722805	0.70455 0.0141987 0.024809 0.709079	0.707604 0.0120518 0.0290376 0.70591	0.696017 -0.0138063 0.0211075 0.717582	0.697426 -0.00324971 0.00705318 0.716615	0.700768 0.0799015 0.108364 0.70057	0.832765 -0.0353393 0.0634179 0.548845	0.81707 0.164755 -0.0696206 0.548093	0.812573 0.228364 0.0367657 0.534998	0.704426 -0.103412 -0.0771498 0.697952	0.840207 0.0545799 -0.130189 0.523568	0.828268 -0.151327 0.00100595 0.539511	0.763481 -0.270868 -0.0262241 0.585695	0.729208 0.0391205 0.0203854 0.682869	0.638466 0.0362764 0.0250997 0.768385	0.695577 0.0496227 -0.0127986 0.716621	0.70147 0.0138625 0.021658 0.712235	0.689057 0.0134862 0.0218943 0.724251	0.71986 0.0402321 -0.0103419 0.692875	
0.701694 -0.00969151 -0.0257421 0.711947	0.698263 0.00833975 0.000750865 0.715793	0.694957 0.0110901 0.00342197 0.718958	0.706286 0.0139175 0.0237142 0.707393	0.708442 0.012895 0.0274408 0.705117	0.698343 -0.0110373 0.0206618 0.71538	0.699577 -0.00103311 0.00747052 0.714518	0.706039 0.0766787 0.103968 0.69629	0.836846 -0.0342817 0.0618115 0.542856	0.820549 0.167889 -0.0704957 0.541797	0.816223 0.231697 0.039237 0.527784	0.709517 -0.0954459 -0.0747629 0.69418	0.84253 0.0567569 -0.131645 0.519222	0.830362 -0.153549 0.000966913 0.53565	0.763733 -0.274895 -0.0305721 0.583275	0.713483 0.0550355 -0.00400881 0.698497	0.647069 0.0551721 0.00100811 0.760432	0.707211 0.0563325 -0.00676401 0.704722	0.698279 0.00965008 0.0234683 0.715375	0.688174 0.00931988 0.0236013 0.725101	0.719707 0.039472 -0.0100812 0.693081	
0.700153 -0.00927054 -0.00755906 0.713893	0.700875 0.000965245 0.00822265 0.713236	0.698603 0.00227123 0.00943725 0.715443	0.706696 0.00837135 0.0224275 0.707112	0.708055 0.0084791 0.0248318 0.70567	0.700685 -0.00697539 0.0210632 0.713126	0.702468 0.00128496 0.00847729 0.711664	0.707191 0.0708886 0.101224 0.696139	0.840431 -0.0355733 0.0586638 0.537559	0.823611 0.171039 -0.0745807 0.535582	0.819557 0.236769 0.0432399 0.519997	0.712262 -0.0845532 -0.0731264 0.692954	0.844261 0.0630897 -0.13232 0.515494	0.832134 -0.15592 0.00455172 0.532186	0.763977 -0.28059 -0.0392374 0.579714	0.708477 0.0600726 -0.0151407 0.703009	0.65001 0.0610907 -0.01029 0.757396	0.705089 0.0571291 -0.00520415 0.706795	0.695249 -0.000739957 0.031267 0.718088	0.686875 -0.0011025 0.0312564 0.726103	0.718647 0.0376266 -0.0108335 0.694272	
0.696316 -0.0105877 0.0142085 0.717517	0.70054 -0.00611226 0.0209648 0.713279	0.699372 -0.00745758 0.0196038 0.71445	0.708147 -0.00159054 0.0218051 0.705727	0.709527 -0.000736777 0.0221592 0.70433	0.702238 -0.00418739 0.0209403 0.711622	0.702906 0.00339938 0.00909945 0.711217	0.706689 0.0673648 0.0997676 0.697208	0.842515 -0.0383884 0.0540031 0.534583	0.825535 0.17262 -0.0808172 0.531191	0.823279 0.24162 0.0442306 0.511737	0.714161 -0.0785196 -0.0731687 0.691705	0.844767 0.0722698 -0.13212 0.513507	0.833526 -0.155205 0.00933659 0.530149	0.769889 -0.283789 -0.0400289 0.570203	0.704786 0.0619748 -0.0193072 0.706444	0.656203 0.0631225 -0.0151395 0.751787	0.697012 0.0452128 -0.00932031 0.715572	0.693999 -0.0117918 0.0407836 0.718723	0.684628 -0.0123193 0.0406274 0.727655	0.717097 0.0353394 -0.0117951 0.695977	
0.691492 -0.0144462 0.0288139 0.721665	0.69821 -0.0112203 0.0324679 0.715068	0.697489 -0.0145279 0.0291789 0.715854	0.710066 -0.0102569 0.0227819 0.703691	0.712307 -0.00909468 0.0211489 0.70149	0.703843 -0.00446654 0.0205062 0.710045	0.701834 0.00505491 0.00953566 0.712259	0.709195 0.0680779 0.099777 0.694588	0.84164 -0.040487 0.0508024 0.536117	0.824682 0.172907 -0.0859349 0.531618	0.825736 0.243484 0.0367825 0.507466	0.717496 -0.0794776 -0.0739509 0.688051	0.845075 0.078763 -0.131802 0.512126	0.835275 -0.150568 0.0102508 0.528715	0.77387 -0.278877 -0.0338973 0.56763	0.702984 0.0600362 -0.0178183 0.708443	0.660826 0.0609664 -0.0143157 0.747921	0.690944 0.0416043 -0.0112647 0.721622	0.695468 -0.0146942 0.0423947 0.717154	0.681407 -0.0155149 0.0421013 0.730528	0.714961 0.0334175 -0.0144407 0.698216	
0.687724 -0.0180542 0.0356901 0.724869	0.696181 -0.014199 0.0391929 0.716655	0.695583 -0.0181691 0.0351329 0.717356	0.711016 -0.0141958 0.024656 0.7026	0.714076 -0.0128287 0.0217313 0.699613	0.706032 -0.0073065 0.0196139 0.70787	0.702056 0.00521047 0.00874803 0.712049	0.711337 0.0692842 0.100499 0.69217	0.841106 -0.0401492 0.0493982 0.537112	0.82402 0.173384 -0.0877284 0.532196	0.82476 0.242119 0.0257064 0.510381	0.719959 -0.0830787 -0.0739624 0.685045	0.845413 0.0793113 -0.132345 0.511343	0.83678 -0.144263 0.00581147 0.528161	0.771297 -0.269547 -0.0245653 0.576057	0.702357 0.0453322 -0.00121038 0.710379	0.665124 0.0453348 0.00110854 0.745354	0.688505 0.0393124 -0.0148493 0.724013	0.697719 -0.0136956 0.0393111 0.715161	0.678602 -0.0147283 0.0389359 0.733326	0.713361 0.0321564 -0.0167854 0.699858	
0.685847 -0.0197202 0.0373018 0.726521	0.695664 -0.0151677 0.041195 0.717024	0.695358 -0.0185997 0.0375093 0.717443	0.710618 -0.0139766 0.0268965 0.702925	0.713901 -0.0126851 0.0234655 0.699738	0.708327 -0.0114086 0.0185254 0.70555	0.704682 0.00352479 0.00664062 0.709484	0.71077 0.0683893 0.100626 0.692823	0.840283 -0.0374948 0.0499577 0.538538	0.8227 0.175057 -0.0871009 0.533791	0.819678 0.241271 0.017562 0.519238	0.71953 -0.0855967 -0.0730217 0.685286	0.84501 0.0749273 -0.133537 0.512359	0.836977 -0.138299 -0.00146324 0.529473	0.763095 -0.257869 -0.0203223 0.592263	0.701121 0.0297482 0.0156383 0.71225	0.668386 0.029015 0.0169601 0.743055	0.688842 0.0356723 -0.0203828 0.723746	0.699577 -0.0121074 0.0348677 0.713603	0.676562 -0.0132086 0.0344656 0.73546	0.712621 0.032304 -0.0176538 0.700582	
0.686222 -0.0199202 0.0357014 0.726242	0.696572 -0.0149147 0.0403634 0.716196	0.696741 -0.0172598 0.0376653 0.716126	0.709631 -0.011666 0.0290248 0.703879	0.712576 -0.0106507 0.0256579 0.701044	0.710291 -0.0161145 0.0175442 0.703505	0.709402 0.000238625 0.00322442 0.704796	0.708134 0.0660639 0.100609 0.695744	0.838195 -0.0340995 0.0518591 0.541828	0.819812 0.177881 -0.0861293 0.537447	0.812494 0.242845 0.0171894 0.529703	0.716917 -0.0876648 -0.0723335 0.687832	0.843478 0.0686741 -0.134786 0.515423	0.83583 -0.132514 -0.00921929 0.532676	0.754858 -0.246371 -0.0231232 0.607418	0.699279 0.0199659 0.0247377 0.714142	0.669852 0.01895 0.0255242 0.741813	0.690535 0.0327709 -0.0240212 0.722156	0.699876 -0.0124213 0.0324709 0.713418	0.675601 -0.0135013 0.0320369 0.736447	0.71265 0.032865 -0.0176791 0.700527	
0.689059 -0.0190485 0.0329943 0.723703	0.6984 -0.0136725 0.0386836 0.71453	0.698751 -0.015063 0.0368584 0.714256	0.708966 -0.00885749 0.0308692 0.704511	0.711388 -0.00811761 0.0278335 0.702201	0.711433 -0.0202878 0.0172734 0.702249	0.714577 -0.00338045 0.00027301 0.699549	0.706134 0.0638847 0.100911 0.697933	0.835911 -0.0314955 0.0541011 0.545283	0.816648 0.181176 -0.0857227 0.541214	0.80765 0.247273 0.0228098 0.534825	0.715065 -0.0911021 -0.0724873 0.689295	0.843148 0.0633097 -0.135283 0.516518	0.835871 -0.127388 -0.0160028 0.533701	0.754646 -0.237966 -0.0295894 0.610742	0.697222 0.0166932 0.0258156 0.716196	0.669893 0.015714 0.0264231 0.741821	0.692244 0.0306647 -0.0258778 0.720547	0.698564 -0.0137682 0.0313153 0.71473	0.67544 -0.0147589 0.0308608 0.736621	0.713215 0.0333025 -0.0175467 0.699933	
0.693352 -0.0175641 0.0306915 0.719731	0.700443 -0.0121086 0.0370293 0.712645	0.700508 -0.0129079 0.0357567 0.712632	0.709122 -0.00676648 0.0323393 0.704311	0.711161 -0.00624697 0.0297981 0.70237	0.712041 -0.0236949 0.0176204 0.701516	0.718551 -0.0069719 -0.0013275 0.695438	0.706256 0.0633581 0.101417 0.697785	0.835687 -0.0304618 0.0560093 0.545493	0.81562 0.184564 -0.0855531 0.541646	0.806952 0.253296 0.0300975 0.532694	0.71497 -0.0950529 -0.072717 0.688836	0.84512 0.0598201 -0.135223 0.513721	0.838088 -0.124152 -0.021059 0.530802	0.762394 -0.235168 -0.0378408 0.601681	0.695055 0.0221467 0.0169118 0.718416	0.668994 0.0215296 0.0176908 0.742745	0.693385 0.029737 -0.0261148 0.719479	0.695819 -0.0160684 0.0315347 0.717345	0.676012 -0.0169218 0.0310851 0.73604	0.714068 0.0334716 -0.0175547 0.699055	
