Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
-2.5554 35.0639 7.4708	-2.29653 37.6318 9.2459	-2.40449 41.0375 9.92837	-2.55336 44.4912 10.2838	-2.81496 47.9546 10.3984	-3.48342 57.092 9.41119	-3.49684 61.7691 8.43315	-2.07997 54.4093 8.70827	3.55309 55.801 8.98818	13.966 55.8712 10.1938	22.1281 58.0701 7.20589	-4.41105 54.2303 8.62971	-10.0892 55.3913 8.23337	-20.3029 55.5093 10.5903	-28.582 57.6987 7.9359	0.832941 33.8169 7.29229	3.00327 18.1763 6.28117	5.43758 1.90911 9.17482	-6.08314 34.2886 7.61846	-5.31381 18.4853 7.77358	-4.48164 1.83872 8.83154	
-2.4626 35.1019 7.3057	-2.24948 37.6811 9.07044	-2.33075 41.0808 9.78613	-2.45543 44.5299 10.1918	-2.7078 47.9932 10.3272	-3.36351 57.1348 9.37085	-3.39394 61.8169 8.41727	-1.96891 54.4516 8.65268	3.6817 55.7726 8.92083	14.103 55.8099 10.0533	22.2358 58.0318 7.00321	-4.30071 54.2773 8.58554	-9.99897 55.3573 8.25422	-20.1961 55.4577 10.6825	-28.4799 57.6998 8.08735	0.939111 33.8857 7.17531	2.93035 18.1895 7.01919	5.36323 1.8371 9.38584	-5.98455 34.2944 7.41407	-5.25607 18.4909 7.69597	-4.47622 1.847 8.83239	
-2.35091 35.2282 7.13211	-2.25052 37.8121 8.90002	-2.33676 41.2021 9.65935	-2.4497 44.6446 10.1215	-2.66506 48.1099 10.2675	-3.22396 57.2579 9.31056	-3.28632 61.9433 8.37512	-1.85827 54.5599 8.59206	3.8096 55.8047 8.86094	14.2387 55.7509 9.91882	22.3322 57.9798 6.77093	-4.19181 54.4104 8.52593	-9.91295 55.3866 8.27635	-20.0875 55.3903 10.7994	-28.3663 57.659 8.21136	1.08815 34.1162 7.06767	2.98762 18.4113 7.39817	5.27454 1.99258 9.42689	-5.84806 34.3138 7.17268	-5.16353 18.5118 7.60653	-4.45059 1.87111 8.83101	
-2.25021 35.368 7.0185	-2.27697 37.9667 8.76723	-2.40382 41.3531 9.53724	-2.52497 44.7917 10.025	-2.68181 48.2593 10.1915	-3.07146 57.4208 9.28142	-3.17295 62.1073 8.35473	-1.75192 54.7024 8.55378	3.92476 55.9063 8.82273	14.3605 55.7197 9.79657	22.4179 57.9094 6.53072	-4.08751 54.5955 8.47782	-9.82049 55.516 8.29879	-19.9676 55.3539 10.9254	-28.2516 57.5851 8.32164	1.22358 34.3681 7.04679	3.12169 18.6765 7.77661	5.24993 2.18734 9.35703	-5.71588 34.3406 6.98146	-5.06403 18.5395 7.49273	-4.4093 1.90441 8.82146	
-2.17241 35.4561 6.9885	-2.28693 38.0828 8.69127	-2.4603 41.472 9.43963	-2.59768 44.9112 9.91866	-2.70439 48.3794 10.1096	-2.93628 57.5539 9.28053	-3.05445 62.242 8.36401	-1.65788 54.8205 8.53581	4.01965 56.0239 8.78897	14.4608 55.7403 9.67779	22.4951 57.8596 6.31028	-3.99443 54.7533 8.4455	-9.72766 55.6785 8.3013	-19.8494 55.3876 11.0131	-28.1643 57.5483 8.44853	1.31664 34.5191 7.11692	3.20429 18.8321 7.96239	5.26381 2.3148 9.32487	-5.61766 34.3663 6.8863	-4.99172 18.5633 7.36844	-4.38132 1.93587 8.80973	
-2.08551 35.4897 7.016	-2.24012 38.1454 8.66985	-2.44725 41.5398 9.38535	-2.60262 44.9818 9.83825	-2.6862 48.4499 10.0422	-2.83041 57.6314 9.27279	-2.94407 62.3244 8.38081	-1.57268 54.8915 8.517	4.10336 56.1049 8.75519	14.5511 55.7966 9.55337	22.5727 57.8692 6.12681	-3.9092 54.8461 8.41338	-9.63991 55.7877 8.27581	-19.7484 55.4734 11.0339	-28.1126 57.5913 8.5971	1.40312 34.5663 7.2274	3.28521 18.8762 8.02631	5.3234 2.35179 9.33385	-5.52504 34.3873 6.86724	-4.9465 18.5801 7.26459	-4.38381 1.95963 8.80245	
-1.99451 35.4927 7.0541	-2.16906 38.1651 8.67883	-2.38699 41.5646 9.36643	-2.5494 45.0098 9.79101	-2.62999 48.4782 9.9923	-2.75106 57.6613 9.23862	-2.84115 62.3614 8.38219	-1.49559 54.9201 8.48387	4.18177 56.1285 8.71577	14.6361 55.8424 9.4326	22.6409 57.9228 5.97191	-3.83169 54.8799 8.36914	-9.5624 55.8202 8.22338	-19.6683 55.5755 10.998	-28.0849 57.6933 8.74897	1.48887 34.5656 7.32704	3.37351 18.8721 8.04933	5.39395 2.34382 9.33516	-5.43343 34.3946 6.86476	-4.9108 18.5844 7.21988	-4.39775 1.96671 8.80377	
-1.89972 35.4784 7.0604	-2.08244 38.1509 8.68409	-2.29641 41.5532 9.35863	-2.45605 45.0009 9.76443	-2.546 48.4698 9.95094	-2.68977 57.6506 9.17245	-2.74901 62.3583 8.35596	-1.42347 54.9109 8.43017	4.25659 56.1057 8.66669	14.7152 55.8619 9.33487	22.6908 57.9864 5.83361	-3.75895 54.8638 8.30586	-9.48908 55.8055 8.1466	-19.596 55.6776 10.9256	-28.0595 57.8061 8.87129	1.57766 34.5401 7.36901	3.44816 18.8397 7.96872	5.44128 2.31401 9.32861	-5.34 34.3914 6.8352	-4.87349 18.5804 7.22915	-4.42119 1.96028 8.80602	
-1.80912 35.458 7.01871	-1.99039 38.1171 8.66452	-2.19516 41.5193 9.34223	-2.34828 44.9676 9.74473	-2.45134 48.4372 9.91291	-2.63281 57.6132 9.08762	-2.66168 62.3267 8.30407	-1.35116 54.8755 8.36447	4.33034 56.0614 8.61077	14.7905 55.8581 9.26816	22.7305 58.0333 5.71762	-3.68586 54.8173 8.23059	-9.41132 55.7838 8.05281	-19.5189 55.7606 10.8321	-28.024 57.8875 8.95517	1.66321 34.5043 7.33677	3.50157 18.7959 7.81364	5.45352 2.27874 9.32835	-5.25214 34.3857 6.76672	-4.82953 18.5772 7.29072	-4.43237 1.95023 8.80922	
-1.72112 35.4418 6.94551	-1.89911 38.0791 8.62632	-2.09556 41.4793 9.3168	-2.24429 44.9272 9.7247	-2.35859 48.397 9.87818	-2.57179 57.5681 9.00685	-2.57853 62.2842 8.23839	-1.27741 54.8317 8.30159	4.4039 56.0177 8.5522	14.8631 55.8415 9.23167	22.7702 58.0583 5.63363	-3.6114 54.764 8.16012	-9.32774 55.7779 7.95464	-19.4361 55.8163 10.7307	-27.9774 57.925 9.00347	1.75037 34.4805 7.24962	3.53793 18.7647 7.67333	5.44019 2.2549 9.32478	-5.16531 34.3763 6.68075	-4.77987 18.5737 7.37963	-4.42039 1.93797 8.80948	
