Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
1.0617 33.0869 4.8952	0.590137 35.3794 7.18887	0.519958 38.9345 7.9462	0.595831 42.5619 8.1767	0.784483 46.19 8.0409	1.44015 55.6691 6.41299	1.98911 60.6078 5.86869	2.37553 52.246 5.97832	6.72721 55.4708 7.77048	17.6456 53.3539 10.1467	26.2646 52.8548 10.6092	0.0835721 52.3965 5.9318	-3.8774 56.4994 6.09269	-15.1377 55.9995 7.60738	-23.7678 56.2183 8.07949	4.46346 32.1684 5.32915	4.63755 17.2886 4.29121	3.88004 3.23761 8.81606	-2.23258 32.0574 4.0634	-2.94156 17.1575 4.1394	-3.62497 2.97701 8.25333	
0.857203 33.122 4.8403	0.450606 35.4061 7.15474	0.385412 38.958 7.92729	0.452518 42.5852 8.16286	0.636801 46.2134 8.02376	1.28859 55.69 6.37975	1.87025 60.6268 5.85284	2.22369 52.2663 5.94898	6.60261 55.4349 7.77476	17.4933 53.2398 10.2063	26.1126 52.7421 10.6657	-0.0683586 52.4165 5.90597	-4.04491 56.5042 6.06776	-15.3047 55.9725 7.57569	-23.9359 56.1949 8.02526	4.24649 32.1404 5.2316	4.55364 17.2696 4.09933	3.87955 3.27097 8.79628	-2.46341 32.1569 4.0365	-2.98703 17.2493 3.96691	-3.69294 3.13706 8.3056	
0.689706 33.1899 4.8563	0.381023 35.4863 7.17365	0.345926 39.0394 7.94283	0.408298 42.6669 8.1758	0.556077 46.296 8.01782	1.11836 55.7694 6.32368	1.73889 60.706 5.83969	2.07943 52.3516 5.90381	6.48371 55.4848 7.72978	17.3281 53.1672 10.2532	25.9425 52.6135 10.737	-0.214016 52.4825 5.87426	-4.20315 56.5587 6.01381	-15.4595 55.9686 7.52532	-24.0919 56.1482 7.97271	4.06249 32.131 5.1835	4.42051 17.2707 3.93479	3.87489 3.31224 8.76607	-2.66729 32.3004 4.11923	-3.12634 17.3945 3.77325	-3.75021 3.3203 8.24608	
0.580805 33.2706 4.8492	0.346282 35.5772 7.16515	0.339244 39.1317 7.92811	0.396918 42.7598 8.15327	0.50409 46.3898 7.98271	0.957888 55.8657 6.27002	1.6093 60.803 5.83732	1.94985 52.4571 5.84765	6.3604 55.5893 7.65994	17.159 53.1566 10.2698	25.7622 52.4976 10.8169	-0.344959 52.5649 5.83608	-4.33726 56.6389 5.94772	-15.59 56.0034 7.46783	-24.2224 56.1244 7.93354	3.94754 32.1746 5.10961	4.26662 17.3087 3.91815	3.84739 3.3434 8.74233	-2.8006 32.417 4.18488	-3.33882 17.5166 3.73324	-3.80711 3.43455 8.20049	
0.485707 33.3609 4.78371	0.280235 35.6687 7.10122	0.28907 39.2226 7.86712	0.348895 42.8507 8.09212	0.437261 46.4813 7.92469	0.82903 55.964 6.23441	1.49087 60.9028 5.83642	1.83782 52.562 5.79796	6.2411 55.7056 7.60834	17.0104 53.1931 10.2631	25.5989 52.4195 10.8869	-0.457577 52.657 5.79866	-4.4551 56.7261 5.90388	-15.7061 56.0636 7.4259	-24.3382 56.1385 7.90529	3.85565 32.2656 5.00193	4.11704 17.3796 4.07636	3.80806 3.35615 8.73738	-2.90373 32.5064 4.16282	-3.53486 17.6046 3.92915	-3.8253 3.45959 8.2084	
0.370311 33.4531 4.69531	0.158864 35.7652 7.00799	0.173909 39.3181 7.77832	0.244423 42.9455 8.0117	0.340268 46.5766 7.86197	0.734415 56.068 6.22116	1.38406 61.0096 5.83758	1.74169 52.668 5.76624	6.13814 55.813 7.59069	16.8956 53.2525 10.2479	25.4697 52.379 10.9337	-0.553672 52.7638 5.76891	-4.56915 56.8148 5.88546	-15.8191 56.1272 7.40381	-24.4514 56.1721 7.88396	3.74512 32.3723 4.91067	3.9917 17.468 4.3467	3.78126 3.35735 8.74253	-3.0165 32.5831 4.08167	-3.65755 17.6816 4.30296	-3.82928 3.43521 8.23872	
0.250213 33.5357 4.60481	0.00960041 35.8596 6.90279	0.020374 39.4127 7.67207	0.101361 43.0391 7.91747	0.218555 46.6706 7.79288	0.661435 56.1709 6.21773	1.28527 61.1164 5.84228	1.65512 52.7695 5.74356	6.05085 55.9027 7.59001	16.8038 53.308 10.2321	25.3678 52.3697 10.9578	-0.639786 52.8757 5.7384	-4.67792 56.9032 5.88178	-15.9265 56.1746 7.39078	-24.5595 56.1966 7.86032	3.63123 32.4798 4.84533	3.91231 17.5669 4.6431	3.76832 3.36499 8.73746	-3.12693 32.6385 3.97731	-3.66248 17.7478 4.68197	-3.8275 3.40898 8.2668	
0.148313 33.6128 4.52231	-0.121159 35.9526 6.80084	-0.122819 39.5063 7.56761	-0.0402246 43.1316 7.82735	0.0967202 46.7631 7.72505	0.595835 56.2702 6.20866	1.19694 61.2199 5.85111	1.57257 52.8664 5.717	5.97482 55.981 7.57932	16.7192 53.3496 10.2199	25.2785 52.3894 10.9728	-0.721698 52.985 5.70546	-4.77471 56.9963 5.88293	-16.0203 56.2076 7.38443	-24.6539 56.2075 7.84213	3.53398 32.5793 4.79267	3.87775 17.6667 4.90061	3.77343 3.39093 8.73084	-3.21924 32.6904 3.87996	-3.61704 17.8196 4.98352	-3.81103 3.40998 8.27051	
0.0676119 33.6636 4.46301	-0.22125 36.0243 6.71743	-0.235564 39.5789 7.4801	-0.15773 43.2035 7.75107	-0.00999197 46.835 7.66459	0.52434 56.3475 6.19496	1.10773 61.3014 5.86769	1.48759 52.9425 5.68559	5.90121 56.0348 7.55795	16.6358 53.3714 10.2064	25.1954 52.4271 10.9748	-0.806216 53.07 5.6766	-4.86131 57.0773 5.88959	-16.1037 56.2307 7.38321	-24.7379 56.2136 7.83126	3.45678 32.6481 4.75659	3.86916 17.7408 5.10061	3.79423 3.411 8.72416	-3.29324 32.7197 3.81669	-3.58516 17.8661 5.15825	-3.80188 3.41635 8.26257	
0.00151087 33.697 4.42191	-0.296131 36.0761 6.65575	-0.319798 39.6312 7.41588	-0.249624 43.2555 7.69348	-0.100678 46.8871 7.61516	0.441667 56.4033 6.17268	1.0259 61.3592 5.87871	1.39948 52.9986 5.65073	5.82534 56.0677 7.53253	16.5529 53.3849 10.19	25.1166 52.4778 10.9574	-0.894188 53.1289 5.64783	-4.94674 57.1376 5.88435	-16.1857 56.2569 7.3839	-24.8198 56.2358 7.83358	3.39188 32.6901 4.73087	3.86035 17.7898 5.25795	3.81758 3.42034 8.72132	-3.35633 32.7417 3.77681	-3.58986 17.9026 5.28145	-3.80393 3.42493 8.25293	
