Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
0.749582 -0.0331173 0.0267182 0.660543	0.721997 -0.0244322 0.0399712 0.690309	0.720007 -0.0235935 0.0398673 0.692418	0.722813 -0.024676 0.0478323 0.688945	0.724654 -0.0322217 0.0456332 0.686845	0.7029 -0.0506826 0.0379662 0.708464	0.680061 -0.0413333 0.0472447 0.730464	0.73203 0.0400193 0.108435 0.671396	0.819838 0.104347 -0.0206694 0.562628	0.82363 0.0682326 0.00406572 0.562993	0.813704 0.150461 0.138528 0.544111	0.728117 -0.141162 -0.0129232 0.670635	0.767291 0.056454 -0.108398 0.629545	0.768865 -0.0277436 -0.0389439 0.637621	0.781818 -0.10697 -0.151097 0.595389	0.809646 0.0773083 0.0140112 0.581637	0.5565 0.067594 0.0400493 0.827124	0.514089 0.111873 -0.0707119 0.847465	0.707434 -0.013325 0.015723 0.706479	0.636382 -0.0147721 0.0143719 0.771099	0.732398 0.0323278 -0.0408582 0.67888	
0.748495 -0.038013 0.0159668 0.661857	0.724258 -0.0241228 0.0328452 0.688324	0.72278 -0.0225316 0.0331826 0.689913	0.725478 -0.0195822 0.0444304 0.68653	0.727 -0.0264223 0.043126 0.684773	0.705 -0.0439765 0.0376944 0.706838	0.683205 -0.0364763 0.0488756 0.727676	0.734323 0.0428754 0.105847 0.669125	0.822198 0.108495 -0.0205134 0.55839	0.826558 0.0676912 0.00713292 0.558721	0.815899 0.148958 0.140751 0.540657	0.730727 -0.137614 -0.0156267 0.668473	0.767514 0.0584826 -0.110818 0.628667	0.769216 -0.0283562 -0.0392883 0.637149	0.780668 -0.11025 -0.153698 0.595634	0.781841 0.0767856 0.0100237 0.61865	0.572144 0.0707074 0.0315749 0.81649	0.589653 0.111541 -0.0624525 0.797476	0.708976 -0.009324 0.00867701 0.705118	0.632668 -0.0101672 0.00767167 0.774318	0.733347 0.0343685 -0.0400387 0.677803	
0.747107 -0.0412475 0.00800635 0.663374	0.725947 -0.0253054 0.0254607 0.686813	0.724956 -0.0230173 0.0262803 0.687908	0.727496 -0.0152334 0.0402043 0.684763	0.72878 -0.0209487 0.0398314 0.683267	0.70727 -0.0365964 0.0370387 0.705024	0.687128 -0.0305478 0.0504493 0.724139	0.737142 0.0446974 0.101709 0.666542	0.825274 0.112949 -0.0207487 0.552933	0.830264 0.067046 0.00992217 0.553233	0.818062 0.148498 0.145388 0.536269	0.733612 -0.132832 -0.0178524 0.666221	0.768718 0.0611181 -0.1134 0.62648	0.770586 -0.0293237 -0.0392555 0.63545	0.782353 -0.113225 -0.155813 0.592306	0.758726 0.0741708 0.00743987 0.647131	0.587213 0.0704005 0.0245037 0.805993	0.650965 0.106735 -0.0497647 0.749917	0.711339 -0.00558289 0.00162723 0.702825	0.628245 -0.00572988 0.000992425 0.777994	0.733838 0.0346179 -0.0392026 0.677308	
0.746434 -0.0415385 0.00609608 0.664133	0.727185 -0.0274612 0.0204313 0.685588	0.726415 -0.024956 0.0215256 0.686466	0.728555 -0.013898 0.0358493 0.683908	0.729867 -0.0181061 0.0360659 0.682397	0.709677 -0.0300244 0.0367173 0.702929	0.690151 -0.02495 0.0519705 0.721365	0.739175 0.0449853 0.0972308 0.664938	0.828241 0.116672 -0.0220718 0.547646	0.833788 0.0662867 0.0111426 0.547978	0.819584 0.149272 0.151932 0.531899	0.73604 -0.126212 -0.0191854 0.664792	0.770723 0.065114 -0.115601 0.623203	0.772884 -0.0300912 -0.0381417 0.632685	0.784387 -0.115759 -0.157904 0.588561	0.739724 0.0725273 0.00407439 0.668978	0.605519 0.0705724 0.0172149 0.792509	0.686267 0.103662 -0.0409757 0.718757	0.713492 -0.00371903 -0.00358847 0.700645	0.624104 -0.00326073 -0.00400947 0.781324	0.733355 0.0333294 -0.0384538 0.677939	
0.746886 -0.0382833 0.0124183 0.663734	0.727714 -0.0301779 0.0201081 0.684922	0.72681 -0.0281647 0.0210672 0.685937	0.728609 -0.0171038 0.0321882 0.68396	0.730264 -0.019654 0.032434 0.682112	0.711923 -0.0248508 0.0368378 0.700851	0.692981 -0.0200647 0.0532148 0.718709	0.739589 0.0434305 0.0931327 0.665167	0.831395 0.11824 -0.0247869 0.54239	0.837181 0.0657757 0.00933694 0.542876	0.821223 0.151188 0.156985 0.527343	0.737775 -0.117217 -0.0186635 0.66453	0.772303 0.0708987 -0.117161 0.620318	0.774989 -0.0295192 -0.0360001 0.630258	0.786317 -0.11745 -0.159786 0.585133	0.724025 0.0775425 -0.00548795 0.685379	0.621789 0.077553 0.00533772 0.779317	0.699125 0.1003 -0.0431619 0.706613	0.714869 -0.00385102 -0.00708972 0.699212	0.62108 -0.00292709 -0.00751841 0.783706	0.73207 0.0317036 -0.0382998 0.679412	
0.747047 -0.0338628 0.0248166 0.663445	0.727876 -0.0328562 0.0247786 0.684472	0.726702 -0.0319622 0.0250731 0.68575	0.728097 -0.0235834 0.0306555 0.684382	0.730199 -0.0247664 0.0304416 0.682106	0.71446 -0.022031 0.0376067 0.698318	0.69596 -0.0159943 0.0540092 0.715868	0.738905 0.0424103 0.0907803 0.666318	0.834251 0.117225 -0.028822 0.538008	0.839837 0.06626 0.0039585 0.538765	0.824824 0.154659 0.156995 0.520671	0.738901 -0.108825 -0.0177769 0.664731	0.77404 0.0783181 -0.117561 0.617177	0.777524 -0.026971 -0.0331039 0.627401	0.78758 -0.117077 -0.160279 0.583371	0.713957 0.0873152 -0.0205968 0.694419	0.632811 0.089057 -0.0108177 0.769091	0.697598 0.10098 -0.0502028 0.707559	0.71546 -0.00639336 -0.00840946 0.698574	0.619341 -0.00525482 -0.0091641 0.785051	0.730253 0.0300052 -0.0360877 0.681563	
0.745282 -0.0303124 0.0383086 0.664957	0.72745 -0.0348267 0.0322002 0.684519	0.726295 -0.035614 0.0313586 0.685743	0.727063 -0.0327809 0.0309357 0.685089	0.729276 -0.0334964 0.0302942 0.682728	0.716189 -0.0213294 0.0386368 0.696509	0.697332 -0.0112415 0.0526145 0.714726	0.736092 0.0410307 0.0906505 0.669528	0.834822 0.113629 -0.0333099 0.537635	0.839838 0.0671707 -0.00345145 0.538655	0.826827 0.15688 0.147809 0.519518	0.738098 -0.103862 -0.0183445 0.666399	0.774809 0.0859005 -0.117017 0.615304	0.779265 -0.0213133 -0.031412 0.625544	0.792237 -0.111479 -0.15625 0.57924	0.709616 0.0983485 -0.03503 0.696811	0.638035 0.101304 -0.0252395 0.762897	0.690566 0.101744 -0.0512507 0.714241	0.715383 -0.00848088 -0.00969689 0.698613	0.619366 -0.00716022 -0.0107092 0.784996	0.728732 0.0318534 -0.0372488 0.683043	
0.741696 -0.029623 0.0487184 0.668308	0.726389 -0.0360516 0.0399226 0.685175	0.72529 -0.0382396 0.0380991 0.686324	0.726153 -0.0412727 0.0328912 0.685505	0.728537 -0.0422076 0.0316892 0.68297	0.716605 -0.0254241 0.0386242 0.695945	0.697906 -0.0116863 0.0499082 0.714353	0.734591 0.0401015 0.0911189 0.671167	0.832643 0.10895 -0.0366185 0.541751	0.83687 0.0693796 -0.0109109 0.542878	0.82771 0.156825 0.133713 0.521941	0.737107 -0.100845 -0.0189858 0.667939	0.774917 0.0925932 -0.116311 0.614331	0.780321 -0.0129689 -0.0322313 0.624413	0.793767 -0.0993659 -0.148406 0.581409	0.709065 0.10165 -0.0398679 0.696638	0.64097 0.104927 -0.0302092 0.75976	0.68422 0.105046 -0.049466 0.719973	0.714481 -0.0113812 -0.00943921 0.699499	0.620934 -0.0101051 -0.0107944 0.783723	0.727711 0.0320551 -0.0378418 0.684088	
0.737385 -0.0301244 0.0536539 0.672665	0.724737 -0.0360372 0.0449403 0.686613	0.723596 -0.0389284 0.0425813 0.687808	0.725666 -0.0458846 0.0350493 0.68562	0.72844 -0.04729 0.0332755 0.682665	0.716932 -0.0301942 0.0377894 0.695463	0.700586 -0.0139245 0.0451315 0.712003	0.734981 0.0393817 0.091355 0.67075	0.828026 0.10464 -0.038439 0.549496	0.831426 0.0728479 -0.0173635 0.550565	0.825556 0.158437 0.117026 0.528829	0.736394 -0.10024 -0.0187601 0.668823	0.771534 0.0961986 -0.115134 0.618244	0.777506 -0.00161415 -0.0364524 0.627816	0.791008 -0.085151 -0.139613 0.589546	0.710392 0.0969613 -0.0354646 0.696193	0.643813 0.099796 -0.0264575 0.758186	0.681237 0.108142 -0.0490921 0.722365	0.712595 -0.0134649 -0.00955678 0.701381	0.624303 -0.0122353 -0.0110875 0.781008	0.728083 0.0321318 -0.0380269 0.683679	
0.733436 -0.0307805 0.0537494 0.676931	0.723125 -0.0351485 0.0465729 0.688248	0.721935 -0.037894 0.0442862 0.689502	0.72546 -0.0459402 0.0372978 0.685715	0.728482 -0.0480213 0.0352587 0.68247	0.717218 -0.0350356 0.0362935 0.69502	0.704057 -0.0183618 0.0393976 0.708812	0.735924 0.0373279 0.0907885 0.66991	0.822093 0.102055 -0.0390372 0.55877	0.824859 0.0765465 -0.0217139 0.559711	0.820983 0.161648 0.106155 0.537204	0.73673 -0.102604 -0.0176133 0.668125	0.767399 0.0971154 -0.113992 0.623437	0.773439 0.0111384 -0.0439258 0.632248	0.784582 -0.0678144 -0.137508 0.600769	0.712158 0.0860156 -0.0245898 0.696296	0.646956 0.0878718 -0.0167898 0.757261	0.681327 0.108483 -0.0496346 0.722192	0.710536 -0.0140505 -0.0115703 0.703425	0.62813 -0.0126805 -0.0130574 0.777895	0.729308 0.0319633 -0.0379428 0.682384	
0.730403 -0.0316696 0.0501619 0.680435	0.72214 -0.0339446 0.0454742 0.689416	0.721086 -0.0357204 0.0438895 0.690531	0.725053 -0.0428538 0.039747 0.686208	0.727929 -0.0457827 0.0376868 0.683084	0.717896 -0.040132 0.0345233 0.694135	0.707495 -0.0237819 0.0339687 0.705501	0.735795 0.0344676 0.0897547 0.670345	0.817067 0.101214 -0.0390067 0.566247	0.819439 0.0797685 -0.0241549 0.567075	0.817078 0.166731 0.104129 0.54198	0.736712 -0.106249 -0.0162956 0.667609	0.763578 0.0969747 -0.113855 0.628157	0.769372 0.0228474 -0.0527152 0.636212	0.776554 -0.0514789 -0.142142 0.611645	0.713274 0.0734427 -0.0124891 0.696915	0.64998 0.0742505 -0.00605643 0.756291	0.684009 0.106406 -0.0510704 0.719862	0.708474 -0.0147305 -0.0135208 0.705453	0.632038 -0.0132594 -0.0149663 0.774679	0.731746 0.0321315 -0.0368099 0.679824	
0.728893 -0.0315634 0.0444058 0.682457	0.721882 -0.0325579 0.0418273 0.689984	0.721183 -0.0329489 0.0413262 0.690725	0.724396 -0.037988 0.0416015 0.687078	0.726769 -0.0415671 0.040036 0.684453	0.719011 -0.0449043 0.0323814 0.69279	0.710341 -0.0292942 0.0287097 0.702662	0.733968 0.0314323 0.0886439 0.67264	0.814535 0.101191 -0.0387119 0.569907	0.816644 0.0824579 -0.0256135 0.570646	0.814567 0.173846 0.10802 0.542761	0.73549 -0.109594 -0.015534 0.668433	0.761505 0.0960055 -0.114773 0.630651	0.766856 0.0322379 -0.0618406 0.638019	0.773089 -0.0408899 -0.149865 0.614981	0.713279 0.0627075 -0.00236828 0.698066	0.652429 0.062686 0.00288188 0.755247	0.6882 0.102457 -0.0545633 0.716175	0.706903 -0.0144661 -0.0161122 0.706979	0.63518 -0.0128392 -0.0174364 0.772061	0.734268 0.0327313 -0.0359367 0.677117	
0.729391 -0.0303462 0.0375671 0.682391	0.721893 -0.030715 0.0366155 0.690353	0.721499 -0.0296578 0.0372726 0.690775	0.723429 -0.0320234 0.0424152 0.688351	0.725402 -0.0361628 0.0415373 0.686118	0.720392 -0.0480909 0.0302743 0.691235	0.712252 -0.0332639 0.0250067 0.700689	0.732332 0.0296812 0.087939 0.674593	0.815259 0.100959 -0.0378501 0.568971	0.817109 0.0846885 -0.0265014 0.569612	0.814139 0.178366 0.113221 0.540874	0.733232 -0.111917 -0.0158275 0.670518	0.763135 0.0946972 -0.116576 0.628544	0.768036 0.0382422 -0.0699725 0.635422	0.774046 -0.0331559 -0.160942 0.611434	0.712169 0.0552806 0.00415904 0.699816	0.654231 0.0547744 0.0085442 0.75426	0.692559 0.0984589 -0.0589888 0.712172	0.705948 -0.0139799 -0.0188548 0.707874	0.637411 -0.0121751 -0.0200676 0.770166	0.736344 0.033194 -0.0360298 0.674831	
0.731843 -0.0274032 0.0310952 0.680211	0.72195 -0.0279727 0.0308924 0.690689	0.72161 -0.0257976 0.0324723 0.691056	0.7221 -0.0264619 0.0419455 0.690008	0.724047 -0.0310619 0.0416542 0.687791	0.72175 -0.050865 0.0286086 0.689689	0.713597 -0.0380467 0.0228309 0.69915	0.730271 0.0287304 0.087942 0.676864	0.81781 0.100612 -0.0368912 0.565424	0.819454 0.0862034 -0.0269342 0.565985	0.815499 0.181382 0.115337 0.537364	0.72967 -0.111574 -0.0167199 0.674428	0.767535 0.093285 -0.119158 0.622888	0.772125 0.040442 -0.076171 0.629592	0.775127 -0.0282518 -0.172005 0.607284	0.709887 0.0527948 0.00548161 0.702313	0.655759 0.0522418 0.00938799 0.753102	0.695895 0.0950994 -0.0640982 0.708927	0.705699 -0.0130672 -0.0217836 0.708057	0.638527 -0.0110363 -0.0228797 0.76918	0.737832 0.0333504 -0.0375761 0.673112	
0.735276 -0.0236255 0.0267561 0.676827	0.721647 -0.0246738 0.0265301 0.691312	0.721062 -0.0220022 0.0285358 0.691933	0.720587 -0.0226256 0.0402029 0.691828	0.722974 -0.0276076 0.0400045 0.689163	0.723145 -0.0507002 0.0279354 0.688266	0.71489 -0.0399583 0.0224549 0.697733	0.728725 0.0294125 0.0880582 0.678484	0.820506 0.100192 -0.0359357 0.56164	0.822 0.0870945 -0.0269747 0.562141	0.817477 0.180871 0.113825 0.534846	0.727046 -0.11032 -0.0183404 0.67742	0.771494 0.0934229 -0.121795 0.617443	0.776112 0.039754 -0.0787296 0.624397	0.777664 -0.0277308 -0.180527 0.601564	0.706725 0.0545459 0.00217045 0.705379	0.65774 0.0542768 0.00583003 0.751264	0.697946 0.0927958 -0.067041 0.706941	0.706405 -0.011859 -0.0251434 0.707262	0.638611 -0.00950471 -0.0261245 0.769027	0.738989 0.0337419 -0.038653 0.671761	
0.737805 -0.0201599 0.0244417 0.67427	0.721044 -0.0216904 0.0237837 0.692141	0.720176 -0.0190578 0.0258135 0.693049	0.719273 -0.0210012 0.0376565 0.693388	0.722157 -0.0263745 0.0372805 0.69022	0.724205 -0.0487565 0.0275323 0.687308	0.716233 -0.0404593 0.0230066 0.696307	0.727027 0.0317071 0.0878484 0.680227	0.821164 0.0998209 -0.0355496 0.560769	0.822638 0.0868399 -0.026689 0.56126	0.818434 0.17877 0.111546 0.534569	0.725481 -0.108346 -0.0203439 0.679356	0.773307 0.0948314 -0.123829 0.614549	0.77818 0.0378328 -0.078401 0.621978	0.780885 -0.0307439 -0.184976 0.595866	0.703135 0.0608259 -0.0056993 0.708427	0.660107 0.0610562 -0.00210013 0.748683	0.699213 0.091996 -0.0684438 0.705658	0.707953 -0.010954 -0.0276618 0.705633	0.637842 -0.00828124 -0.028576 0.769592	0.739834 0.0349126 -0.0384582 0.670781	
0.737929 -0.0178411 0.023675 0.674226	0.720591 -0.0201674 0.0218636 0.692722	0.719659 -0.0180154 0.0235791 0.693693	0.718312 -0.0210389 0.034409 0.694551	0.721359 -0.0261869 0.0340725 0.691226	0.724742 -0.0458358 0.0269335 0.686966	0.717558 -0.0399911 0.0241625 0.69493	0.725049 0.0345177 0.086682 0.682348	0.819142 0.0998749 -0.0359277 0.563684	0.820785 0.0853278 -0.0259224 0.564233	0.817348 0.17656 0.110943 0.537085	0.724408 -0.105651 -0.0221663 0.680867	0.772232 0.096952 -0.124943 0.615343	0.777458 0.0360698 -0.0762833 0.623249	0.782735 -0.0359403 -0.186042 0.592809	0.699716 0.0677024 -0.0134672 0.711079	0.662989 0.0682951 -0.010038 0.74544	0.700202 0.0918945 -0.06889 0.704647	0.710094 -0.0109517 -0.0285332 0.703443	0.636839 -0.00806823 -0.0294786 0.770391	0.740043 0.0359441 -0.0375207 0.67055	
0.735799 -0.0169587 0.0236135 0.676575	0.7206 -0.019948 0.0203796 0.692764	0.719744 -0.0184371 0.0216382 0.693657	0.717825 -0.0218008 0.0307203 0.695204	0.720623 -0.0264229 0.0305514 0.692149	0.724385 -0.0418997 0.025808 0.687637	0.718987 -0.038039 0.0256839 0.693506	0.723897 0.0371347 0.0842833 0.683733	0.816346 0.100601 -0.0370354 0.567527	0.818325 0.0829747 -0.0247891 0.568194	0.814809 0.174619 0.112114 0.541318	0.724166 -0.102689 -0.0234691 0.681534	0.768754 0.0995884 -0.12533 0.619187	0.774399 0.034723 -0.0729253 0.62752	0.783093 -0.0418035 -0.184322 0.592489	0.696775 0.0724635 -0.0182438 0.713387	0.666195 0.0731659 -0.0151839 0.742024	0.701401 0.0914136 -0.0692754 0.703478	0.712569 -0.0110299 -0.0287801 0.700924	0.635699 -0.00797264 -0.0297723 0.771322	0.739212 0.0362518 -0.0367626 0.671491	
