Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
-2.5156 35.2029 8.8052	-2.30603 37.9028 10.3795	-2.46806 41.3116 11.0356	-2.66896 44.7616 11.4018	-2.98848 48.2219 11.3876	-3.76845 57.2935 9.96918	-3.75655 61.9639 8.9598	-2.30532 54.6054 9.42689	3.30001 56.0719 9.84698	13.6342 56.5484 11.5394	21.72 58.982 8.52596	-4.63032 54.3847 9.29354	-10.3275 55.3682 8.72666	-20.5875 55.8415 10.8232	-28.9008 57.9052 8.17485	0.885851 33.9794 8.77246	2.31022 18.3433 6.81207	3.54346 2.14397 10.6826	-6.03823 34.4064 8.96188	-5.19277 18.6066 8.84992	-4.34502 1.94763 9.67369	
-2.4439 35.1573 8.6854	-2.21736 37.8819 10.2142	-2.33967 41.29 10.8823	-2.50942 44.7364 11.2951	-2.83571 48.1961 11.3126	-3.65042 57.2754 9.96479	-3.64705 61.9541 8.99439	-2.18347 54.5954 9.39339	3.43655 56.004 9.81514	13.7771 56.4805 11.4686	21.8508 58.9675 8.46644	-4.50869 54.3691 9.27399	-10.2185 55.297 8.74167	-20.4763 55.7934 10.8438	-28.7714 57.9313 8.19719	0.947947 33.907 8.68288	2.11613 18.15 7.83805	3.51058 1.77691 10.8207	-5.97306 34.391 8.84585	-5.16363 18.589 8.83264	-4.3508 1.92894 9.67105	
-2.32371 35.2472 8.5577	-2.17027 37.9916 10.0599	-2.26155 41.3926 10.7682	-2.39613 44.8317 11.2484	-2.71172 48.2924 11.2715	-3.50947 57.3716 9.91292	-3.52756 62.0583 8.98226	-2.052 54.687 9.33908	3.59455 55.9773 9.78435	13.9412 56.4074 11.4123	21.9928 58.9442 8.39255	-4.37831 54.4664 9.23071	-10.1129 55.2692 8.76531	-20.3663 55.7211 10.8989	-28.6273 57.9317 8.20618	1.09295 34.0674 8.60545	2.02164 18.2759 8.24858	3.3706 1.8502 10.9499	-5.83792 34.4098 8.68774	-5.09845 18.6049 8.81724	-4.35988 1.9427 9.68152	
-2.19411 35.418 8.4631	-2.17212 38.1806 9.93939	-2.2966 41.5746 10.6757	-2.44225 45.0053 11.2099	-2.70634 48.4703 11.2306	-3.34078 57.5586 9.847	-3.40783 62.253 8.95792	-1.92615 54.8482 9.28768	3.73489 56.0586 9.77157	14.0887 56.3583 11.3831	22.1211 58.8946 8.3122	-4.25523 54.6671 9.16625	-10.012 55.3508 8.79321	-20.2553 55.6545 11.0002	-28.4741 57.8775 8.19115	1.2603 34.3614 8.59921	2.08942 18.5611 8.44737	3.33819 2.09048 10.9129	-5.67845 34.457 8.52376	-5.00784 18.6502 8.7609	-4.35546 1.9876 9.68425	
-2.14031 35.5648 8.39571	-2.24207 38.3407 9.84352	-2.42083 41.7349 10.5674	-2.58762 45.1643 11.1035	-2.77526 48.6341 11.1509	-3.16968 57.7474 9.8455	-3.26733 62.4468 8.98582	-1.81545 55.0082 9.2774	3.84924 56.1999 9.76489	14.2106 56.3285 11.3501	22.2452 58.8017 8.23386	-4.14665 54.8857 9.1269	-9.91131 55.5296 8.80964	-20.1376 55.6624 11.1104	-28.3396 57.8105 8.19577	1.33736 34.6102 8.64558	2.17642 18.8098 8.58456	3.38187 2.30838 10.8586	-5.59587 34.5037 8.36236	-4.94118 18.6969 8.6376	-4.32799 2.03942 9.6735	
-2.09601 35.6532 8.36061	-2.26901 38.4376 9.78521	-2.48537 41.8354 10.4809	-2.66363 45.2688 10.9878	-2.79945 48.7403 11.069	-3.03148 57.8756 9.88325	-3.1308 62.5797 9.05068	-1.71695 55.1221 9.29102	3.94573 56.3285 9.76549	14.3114 56.3688 11.3273	22.3745 58.7332 8.20029	-4.04827 55.0403 9.11676	-9.80708 55.7287 8.78697	-20.0204 55.774 11.1478	-28.2474 57.8179 8.22864	1.38634 34.7455 8.70296	2.30888 18.9497 8.66638	3.51266 2.43516 10.8439	-5.53584 34.5472 8.24992	-4.89206 18.7391 8.47566	-4.3127 2.09002 9.65513	
-2.03731 35.6869 8.3462	-2.23996 38.4767 9.75616	-2.47085 41.8769 10.4357	-2.65537 45.3124 10.9257	-2.7698 48.7843 11.0231	-2.92676 57.9295 9.90398	-2.99976 62.6405 9.10789	-1.62892 55.1708 9.29952	4.0314 56.3922 9.76394	14.4016 56.4431 11.2952	22.5033 58.7241 8.20629	-3.95964 55.1076 9.11006	-9.70884 55.8519 8.73691	-19.9214 55.9401 11.0998	-28.1953 57.9304 8.27776	1.44197 34.7908 8.74553	2.47325 19.0017 8.76519	3.68363 2.47639 10.8557	-5.47189 34.5705 8.18773	-4.85866 18.7601 8.31771	-4.32403 2.12031 9.64087	
-1.95511 35.6776 8.3358	-2.15887 38.4712 9.73816	-2.38741 41.8715 10.4176	-2.57545 45.3062 10.9122	-2.69359 48.778 11.0063	-2.85045 57.9228 9.88347	-2.87992 62.6413 9.13043	-1.55038 55.1642 9.28313	4.11201 56.3751 9.74962	14.4858 56.4977 11.2518	22.6191 58.7561 8.22994	-3.88063 55.1003 9.08811	-9.62218 55.882 8.67572	-19.8429 56.1121 10.9935	-28.1663 58.1101 8.32692	1.51946 34.7736 8.75755	2.58035 18.9867 8.86362	3.74399 2.44882 10.8794	-5.39155 34.5696 8.15977	-4.82442 18.757 8.21327	-4.34412 2.1235 9.63266	
-1.85752 35.6456 8.3107	-2.04646 38.4392 9.71501	-2.26546 41.8383 10.404	-2.45482 45.2707 10.913	-2.58959 48.7423 10.9947	-2.78878 57.8815 9.83347	-2.76879 62.6065 9.12214	-1.4761 55.1264 9.24451	4.19083 56.3074 9.73205	14.564 56.5168 11.2294	22.7094 58.7855 8.24799	-3.80605 55.051 9.05015	-9.54173 55.8628 8.61479	-19.7712 56.2662 10.8693	-28.1406 58.2846 8.36705	1.61263 34.7237 8.73022	2.63811 18.9356 8.94513	3.7276 2.38517 10.8984	-5.29961 34.5551 8.13556	-4.78531 18.7407 8.1744	-4.36279 2.1092 9.63494	
-1.76212 35.6116 8.26051	-1.93331 38.3993 9.67879	-2.14051 41.7963 10.3814	-2.32701 45.2267 10.9053	-2.48049 48.6977 10.9763	-2.73161 57.8309 9.77841	-2.66587 62.5606 9.10179	-1.40343 55.081 9.20031	4.26739 56.2308 9.71636	14.6362 56.4986 11.2341	22.7805 58.7788 8.25846	-3.73294 54.9915 9.00663	-9.46185 55.8411 8.55457	-19.6954 56.3875 10.7602	-28.1025 58.4247 8.40412	1.70458 34.6706 8.66581	2.65063 18.8797 9.00225	3.6745 2.31964 10.9094	-5.21004 34.539 8.08978	-4.73997 18.7235 8.18608	-4.36454 2.09021 9.63988	
-1.69232 35.5885 8.19141	-1.85149 38.3653 9.63225	-2.04312 41.7603 10.3492	-2.22079 45.1894 10.884	-2.38474 48.66 10.9517	-2.66794 57.7902 9.73851	-2.56816 62.5227 9.08561	-1.32915 55.0442 9.16627	4.34407 56.1699 9.70862	14.7073 56.4524 11.2617	22.8469 58.7404 8.27936	-3.65812 54.946 8.97038	-9.37864 55.8365 8.49172	-19.6115 56.4631 10.6789	-28.045 58.5333 8.44881	1.77234 34.6334 8.58113	2.63942 18.842 9.06854	3.61272 2.27137 10.9093	-5.14397 34.528 8.02019	-4.70253 18.7128 8.22911	-4.3531 2.07564 9.64444	
