Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
1.586 33.2277 4.9361	1.11809 35.5424 7.20812	1.00457 39.0869 8.00864	0.990883 42.7085 8.32635	1.02136 46.3427 8.23184	1.23628 55.8582 6.70171	1.67693 60.8148 6.22627	2.31805 52.485 6.2192	6.59653 55.8554 7.91727	17.6934 54.2373 9.80924	26.337 54.4025 9.70335	0.0212856 52.5337 6.1991	-3.96798 56.6089 6.36146	-15.2737 56.3149 7.55865	-23.9059 56.7135 7.83348	4.99491 32.3302 5.35773	4.66673 17.4243 4.88679	3.79512 3.20944 8.84356	-1.70852 32.1736 4.13679	-2.60469 17.2862 4.41639	-3.16781 2.90688 7.79229	
1.4527 33.2967 4.8137	1.04207 35.5868 7.1215	0.914291 39.1238 7.95199	0.874044 42.7441 8.28235	0.89013 46.3782 8.1821	1.08671 55.8901 6.62681	1.57807 60.8459 6.19408	2.17626 52.5179 6.15466	6.47913 55.8277 7.90941	17.5505 54.1203 9.87149	26.1938 54.2963 9.76763	-0.120575 52.5616 6.13157	-4.13663 56.6106 6.2901	-15.4344 56.2754 7.54984	-24.0656 56.6749 7.85474	4.85341 32.3473 5.18472	4.59603 17.4366 4.83501	3.78744 3.23133 8.83933	-1.86473 32.2985 4.03778	-2.61072 17.4049 4.41335	-3.18956 3.06992 7.97034	
1.3118 33.3976 4.8	0.995054 35.6937 7.11652	0.881825 39.2317 7.94564	0.826243 42.8527 8.26544	0.805834 46.486 8.13991	0.922325 55.9879 6.51743	1.47027 60.943 6.14964	2.03704 52.6212 6.06547	6.36597 55.8839 7.84418	17.3952 54.0328 9.91048	26.0394 54.172 9.8268	-0.260126 52.6466 6.04934	-4.3106 56.6622 6.18014	-15.5975 56.2547 7.5137	-24.229 56.6036 7.86917	4.69923 32.3786 5.10145	4.50382 17.4656 4.81596	3.79092 3.25758 8.82872	-2.04043 32.468 4.09131	-2.65291 17.5647 4.27941	-3.22512 3.26526 7.97748	
1.2035 33.494 4.8354	0.980056 35.8139 7.13904	0.890729 39.3583 7.94319	0.822132 42.9816 8.23265	0.759065 46.6135 8.08179	0.772574 56.1081 6.41312	1.35813 61.0634 6.11075	1.91648 52.7502 5.96938	6.25749 56.0014 7.73953	17.2407 54.0102 9.91735	25.8865 54.042 9.90698	-0.380881 52.7534 5.96937	-4.44567 56.755 6.08503	-15.7239 56.2685 7.46468	-24.3561 56.5147 7.88234	4.58489 32.4342 5.0523	4.42605 17.5192 4.8687	3.79042 3.28839 8.81299	-2.17853 32.6013 4.22798	-2.75354 17.6955 4.23828	-3.24698 3.3981 7.95588	
1.1265 33.5714 4.8461	0.95573 35.9107 7.13461	0.882388 39.4619 7.90988	0.810287 43.0876 8.16658	0.725472 46.7185 8.00393	0.665196 56.2124 6.332	1.25172 61.1705 6.08392	1.82374 52.861 5.87684	6.1613 56.1271 7.6279	17.1131 54.0489 9.88161	25.7575 53.9384 9.98547	-0.473465 52.8508 5.90211	-4.5386 56.8518 6.02687	-15.8117 56.3116 7.42867	-24.4432 56.4617 7.90275	4.51196 32.5128 4.99467	4.36636 17.5966 5.0238	3.78532 3.31732 8.79779	-2.26852 32.6743 4.3236	-2.83479 17.7682 4.28022	-3.27122 3.4569 7.95108	
1.04401 33.6391 4.8243	0.889205 35.9888 7.10327	0.822744 39.5439 7.86116	0.759656 43.171 8.10025	0.678677 46.802 7.93845	0.592944 56.2983 6.28169	1.15795 61.2602 6.06008	1.74889 52.9485 5.80872	6.08426 56.2338 7.5291	17.024 54.1291 9.81616	25.6633 53.8799 10.0405	-0.54789 52.9366 5.85927	-4.61282 56.9373 5.99603	-15.8813 56.3615 7.42049	-24.5114 56.4517 7.93261	4.43408 32.5917 4.94344	4.31968 17.6781 5.24263	3.78875 3.33864 8.78888	-2.35334 32.7291 4.34066	-2.94151 17.8244 4.47926	-3.25739 3.45924 7.94638	
0.948209 33.6851 4.78581	0.77804 36.0427 7.05554	0.713023 39.5998 7.80389	0.668109 43.2275 8.03853	0.608471 46.8592 7.88354	0.541986 56.3589 6.24533	1.07544 61.3249 6.03827	1.68298 53.0061 5.75719	6.02266 56.3017 7.44683	16.9636 54.2018 9.73278	25.5961 53.8506 10.0588	-0.613373 53.0018 5.82538	-4.68709 56.9933 5.97161	-15.9511 56.3966 7.42286	-24.5799 56.4606 7.96025	4.34225 32.6521 4.91733	4.25955 17.7449 5.45205	3.78878 3.35164 8.78225	-2.44415 32.7593 4.29712	-3.00622 17.8613 4.79682	-3.23741 3.42523 7.96289	
0.867309 33.7116 4.74911	0.67134 36.0779 7.00771	0.602573 39.6364 7.74881	0.57081 43.2641 7.98596	0.53028 46.8963 7.8359	0.495293 56.3977 6.20685	0.997537 61.3675 6.01401	1.62052 53.0408 5.71063	5.97223 56.3378 7.3661	16.9159 54.2409 9.64177	25.5425 53.8404 10.0543	-0.675509 53.0457 5.78879	-4.76252 57.0227 5.95811	-16.0223 56.4016 7.43123	-24.6503 56.4499 7.98424	4.26306 32.6889 4.91331	4.20726 17.7898 5.63997	3.79404 3.35341 8.78616	-2.51816 32.7741 4.23575	-3.00368 17.8888 5.07819	-3.23519 3.39683 7.97767	
0.805009 33.7215 4.71831	0.587035 36.0979 6.96417	0.513021 39.6576 7.69924	0.484596 43.285 7.94036	0.45343 46.9173 7.79082	0.444396 56.419 6.16264	0.924846 61.3918 5.9906	1.55837 53.0587 5.66396	5.92363 56.3564 7.28193	16.8652 54.2507 9.55973	25.4886 53.8493 10.0345	-0.737478 53.0707 5.74657	-4.83223 57.0384 5.94317	-16.085 56.3811 7.45399	-24.7124 56.4287 8.01592	4.20042 32.7037 4.91619	4.1626 17.8127 5.79487	3.79431 3.34365 8.79331	-2.57487 32.7775 4.18045	-2.97344 17.9055 5.26661	-3.23301 3.37896 7.98512	
0.750409 33.7259 4.69521	0.522841 36.1108 6.93113	0.447125 39.671 7.66354	0.417406 43.2982 7.90766	0.387011 46.9304 7.75441	0.388593 56.4307 6.11817	0.85947 61.405 5.96622	1.49825 53.0686 5.62176	5.87557 56.3648 7.20991	16.8137 54.2466 9.49252	25.4371 53.8797 9.99368	-0.797538 53.0834 5.70556	-4.89474 57.0472 5.92724	-16.1381 56.3514 7.48978	-24.7654 56.4212 8.05044	4.14421 32.7069 4.91349	4.12324 17.8237 5.91659	3.79108 3.33095 8.80242	-2.62735 32.7819 4.14433	-2.96042 17.9219 5.40398	-3.23299 3.36996 7.98175	
0.706807 33.728 4.67481	0.478827 36.1175 6.90578	0.404702 39.6775 7.63909	0.373526 43.3046 7.88525	0.338949 46.9365 7.72798	0.334273 56.4352 6.08223	0.802669 61.41 5.9416	1.44556 53.0732 5.58859	5.831 56.3675 7.15828	16.7715 54.2482 9.42825	25.3965 53.92 9.92938	-0.850188 53.0868 5.67361	-4.94959 57.0477 5.90673	-16.1836 56.328 7.52512	-24.8107 56.4339 8.08248	4.09897 32.7051 4.9003	4.08861 17.8294 6.00888	3.78551 3.31919 8.80903	-2.6713 32.7872 4.12051	-2.97306 17.9397 5.52587	-3.23825 3.36678 7.98337	
0.671206 33.7245 4.6644	0.445765 36.1167 6.8927	0.375235 39.677 7.62532	0.345403 43.3042 7.86973	0.305629 46.9359 7.70747	0.285455 56.4321 6.04782	0.753574 61.4071 5.91225	1.40165 53.0711 5.55851	5.78899 56.3669 7.11964	16.7381 54.2608 9.36016	25.3651 53.9559 9.84104	-0.894068 53.0813 5.64474	-4.99647 57.0389 5.88193	-16.2228 56.3171 7.55179	-24.8491 56.4539 8.11543	4.062 32.6975 4.89183	4.0578 17.8269 6.06684	3.78087 3.30604 8.814	-2.70797 32.7874 4.11035	-2.99108 17.9506 5.62871	-3.24656 3.36119 7.9869	
0.636507 33.7213 4.6636	0.412151 36.1147 6.89077	0.344214 39.6754 7.62128	0.316004 43.3029 7.86118	0.27319 46.9342 7.69167	0.243033 56.4267 6.01065	0.71062 61.4017 5.87336	1.36321 53.0659 5.52936	5.74949 56.3665 7.08331	16.7102 54.2843 9.28923	25.3393 53.989 9.73778	-0.932556 53.0737 5.61462	-5.03721 57.0289 5.8529	-16.2575 56.3179 7.56691	-24.8824 56.4736 8.14731	4.02635 32.6916 4.89286	4.02952 17.824 6.10616	3.77741 3.29604 8.81777	-2.74323 32.7868 4.10856	-3.00978 17.9585 5.70996	-3.25386 3.35613 7.98829	
0.59491 33.7165 4.668	0.368991 36.1103 6.89456	0.302903 39.6717 7.62193	0.276661 43.2996 7.85653	0.235119 46.9305 7.67862	0.209329 56.4186 5.97357	0.677978 61.3934 5.83061	1.32938 53.0564 5.50225	5.71332 56.3643 7.04728	16.6846 54.3049 9.22178	25.3163 54.0218 9.62541	-0.966498 53.0649 5.58447	-5.06927 57.0223 5.81946	-16.2844 56.3206 7.5712	-24.9075 56.4837 8.17559	3.98403 32.6853 4.90137	4.00495 17.8187 6.12513	3.77331 3.28726 8.82015	-2.78458 32.7834 4.10915	-3.03035 17.9605 5.76331	-3.25398 3.3496 7.98838	
