Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
0.769757 -0.0481469 0.0768404 0.631864	0.721857 -0.0634762 0.0609164 0.686428	0.704719 -0.0642183 0.056321 0.704326	0.697622 -0.018075 0.0125463 0.716128	0.700811 -0.010541 -0.00448587 0.713255	0.733926 -0.0307972 -0.0323825 0.677757	0.795915 -0.0108572 -0.117689 0.59376	0.733977 0.149158 0.320599 0.579867	0.908349 -0.0993833 0.0474308 0.403454	0.913701 0.0112138 -0.00171642 0.406229	0.846376 0.103448 0.273834 0.444929	0.69971 -0.284089 -0.263953 0.600024	0.920536 0.0323553 -0.0435795 0.386869	0.920981 -0.0150609 -0.0236124 0.388599	0.867 -0.0887099 -0.21333 0.441511	0.716212 -0.0531526 0.0362128 0.694912	0.602316 -0.0580375 0.0277167 0.795662	0.681882 0.0237288 0.0460506 0.729625	0.70033 0.0128831 -0.0559805 0.711504	0.620847 0.0187527 -0.0542967 0.781824	0.711933 0.0794065 -0.0504253 0.695919	
0.774043 -0.0503849 0.0678609 0.627466	0.725133 -0.0579936 0.0592126 0.683603	0.70644 -0.0580663 0.0557303 0.703182	0.697094 -0.0165328 0.013823 0.716656	0.69987 -0.0102461 -0.00327384 0.714189	0.736576 -0.036453 -0.0333229 0.674549	0.802405 -0.0122649 -0.118151 0.584838	0.736035 0.141879 0.320568 0.579102	0.91006 -0.10404 0.0492682 0.39817	0.915912 0.0117366 -0.00141666 0.401204	0.846761 0.103255 0.276725 0.442444	0.702746 -0.282944 -0.260716 0.59843	0.922628 0.0348357 -0.0456282 0.381395	0.92317 -0.014583 -0.0251548 0.38329	0.8679 -0.0892411 -0.221938 0.43535	0.713431 -0.0523284 0.0390805 0.697675	0.601023 -0.0575862 0.0308119 0.796559	0.681625 0.0230675 0.0459039 0.729896	0.698145 -0.0022916 -0.0334685 0.71517	0.616178 0.00136389 -0.0335191 0.786892	0.710848 0.07815 -0.0585157 0.696537	
0.774319 -0.0519331 0.0535593 0.628382	0.725298 -0.0517589 0.0527435 0.684458	0.705975 -0.0495006 0.0514517 0.704628	0.694708 -0.0108363 0.0152564 0.719049	0.69739 -0.00637291 -0.00151443 0.716662	0.740597 -0.0432931 -0.0337439 0.669704	0.809688 -0.015568 -0.119443 0.574367	0.734862 0.135678 0.319689 0.582554	0.91034 -0.111672 0.0513137 0.395194	0.917116 0.00930951 -0.00123108 0.398509	0.850032 0.101989 0.279101 0.43491	0.700724 -0.280342 -0.257725 0.603301	0.922182 0.0390575 -0.0474047 0.381848	0.922946 -0.0107397 -0.0267397 0.383849	0.866188 -0.0875029 -0.230951 0.434423	0.712205 -0.0482994 0.038225 0.699264	0.601171 -0.0534132 0.0306759 0.796743	0.680659 0.0239991 0.0456818 0.73078	0.702516 -0.0128856 -0.0161754 0.711367	0.612198 -0.0108541 -0.0176031 0.790434	0.699092 0.0790304 -0.0589234 0.708203	
0.771862 -0.0479118 0.0390697 0.632777	0.723197 -0.0436937 0.0437647 0.687867	0.703585 -0.0386363 0.045003 0.708132	0.692274 -0.00301761 0.015674 0.721458	0.695676 -0.000495645 -0.000509975 0.718356	0.744738 -0.0473328 -0.034726 0.66477	0.815205 -0.0179384 -0.12102 0.566103	0.732897 0.133946 0.318763 0.585928	0.908662 -0.119557 0.053203 0.396496	0.916491 0.00192434 0.000185102 0.40005	0.8551 0.0973131 0.273712 0.429437	0.695353 -0.277575 -0.258286 0.610512	0.919538 0.043361 -0.0476824 0.38768	0.920552 -0.0036988 -0.0278034 0.389611	0.866014 -0.0860766 -0.233304 0.433796	0.709997 -0.0453667 0.0373407 0.701749	0.60337 -0.0502011 0.0305339 0.795294	0.67938 0.0258494 0.0464659 0.731858	0.706816 -0.00809353 -0.0191717 0.707091	0.611729 -0.00560425 -0.0200412 0.790793	0.690962 0.0811079 -0.0588124 0.715915	
0.769583 -0.0405599 0.0304236 0.63653	0.720655 -0.0360372 0.0362932 0.691405	0.70072 -0.0299278 0.0385597 0.711764	0.691099 0.00349211 0.013227 0.72263	0.695528 0.0054854 -0.00223993 0.718474	0.748423 -0.0462684 -0.0362364 0.660612	0.819548 -0.0184713 -0.121807 0.55961	0.732087 0.135798 0.318452 0.586682	0.906445 -0.124745 0.0542884 0.399811	0.914951 -0.00826759 0.00291886 0.40347	0.856402 0.0881277 0.265458 0.433984	0.691416 -0.275283 -0.260669 0.614992	0.916521 0.0462803 -0.047324 0.394472	0.917684 0.00290164 -0.0286232 0.396268	0.864634 -0.0812609 -0.226826 0.440858	0.70499 -0.0448671 0.0380583 0.706773	0.608192 -0.049391 0.0319691 0.791607	0.678535 0.0262887 0.0466981 0.732611	0.708127 -0.0032266 -0.0235886 0.705684	0.613046 -0.000212985 -0.0238073 0.789689	0.687729 0.083173 -0.0573732 0.718902	
0.768267 -0.0360586 0.0275911 0.638517	0.719085 -0.0319304 0.0325359 0.693425	0.699089 -0.0266137 0.0342423 0.713718	0.69116 0.00675998 0.00904613 0.722613	0.696046 0.00970509 -0.00579714 0.717908	0.750409 -0.0423804 -0.0376308 0.658539	0.822974 -0.0168779 -0.121218 0.554738	0.731415 0.138683 0.31751 0.587355	0.903889 -0.126766 0.0544559 0.404906	0.912548 -0.0184572 0.00595451 0.408508	0.849633 0.0756514 0.26163 0.451609	0.689197 -0.273577 -0.262493 0.617463	0.913951 0.0484162 -0.0473252 0.400137	0.915205 0.00713742 -0.0292264 0.401864	0.859156 -0.0726123 -0.216482 0.457945	0.698358 -0.047618 0.0431162 0.71286	0.614265 -0.0521407 0.0375211 0.786481	0.677093 0.0243183 0.0451636 0.734107	0.703702 0.0125472 -0.0406614 0.70922	0.618405 0.0170938 -0.0389691 0.784707	0.687773 0.0822272 -0.0611189 0.718659	
0.767105 -0.0352243 0.0299323 0.639854	0.718148 -0.0320475 0.0324479 0.694395	0.698578 -0.0284967 0.0326018 0.714223	0.691838 0.00669217 0.00487143 0.722005	0.696713 0.0113004 -0.00966911 0.717196	0.751609 -0.0378767 -0.0381649 0.657414	0.826221 -0.0146172 -0.120274 0.550163	0.731244 0.14102 0.31588 0.58789	0.902781 -0.126697 0.0541449 0.407434	0.911249 -0.0262773 0.00884304 0.410921	0.84131 0.0663085 0.267671 0.464923	0.688788 -0.271895 -0.262773 0.618542	0.912736 0.0498714 -0.0479028 0.402655	0.914051 0.00919487 -0.0299326 0.404388	0.855093 -0.0649047 -0.210998 0.469131	0.692527 -0.0498367 0.0476737 0.718088	0.620009 -0.0542041 0.0426426 0.781558	0.676456 0.023726 0.045108 0.734717	0.694625 0.0273163 -0.055308 0.716722	0.625987 0.0322722 -0.0525706 0.77739	0.689161 0.0790522 -0.0624157 0.717574	
0.765722 -0.0367471 0.0341435 0.641213	0.717371 -0.0342841 0.0346389 0.694984	0.698683 -0.0321823 0.0333626 0.713928	0.692337 0.00556028 0.00225637 0.721549	0.697049 0.0114467 -0.0126326 0.716821	0.752742 -0.0336969 -0.0383382 0.656334	0.828585 -0.0117018 -0.11955 0.546825	0.730915 0.142634 0.313478 0.589194	0.905526 -0.126023 0.0546178 0.401445	0.913732 -0.0308597 0.012436 0.404953	0.839168 0.0618281 0.280059 0.462105	0.689557 -0.269357 -0.26317 0.618627	0.913006 0.0512055 -0.0484003 0.401814	0.914382 0.0103657 -0.0304009 0.403575	0.853747 -0.0630843 -0.21265 0.471079	0.687732 -0.0516551 0.0515311 0.722289	0.624869 -0.0557866 0.0470272 0.777313	0.676955 0.0240006 0.0446639 0.734276	0.686259 0.0284849 -0.0537989 0.724806	0.633151 0.0322271 -0.0516443 0.771631	0.690779 0.0767839 -0.0622473 0.716278	
0.764105 -0.0389504 0.0378713 0.6428	0.716694 -0.03701 0.0374068 0.695399	0.698942 -0.0353904 0.035474 0.713421	0.692395 0.00468139 0.00131232 0.721502	0.697084 0.0110739 -0.0144054 0.716759	0.754241 -0.030532 -0.0387393 0.654743	0.829754 -0.00925158 -0.1195 0.545107	0.730339 0.144222 0.310846 0.590914	0.910551 -0.125715 0.0561639 0.389793	0.918625 -0.0321706 0.0161067 0.393489	0.843554 0.0607954 0.293264 0.445777	0.690536 -0.26718 -0.264099 0.618083	0.914477 0.0531475 -0.0495002 0.398068	0.91596 0.0104851 -0.0309008 0.399941	0.856248 -0.0681831 -0.218463 0.463103	0.683874 -0.0535124 0.0549205 0.725559	0.62871 -0.0574034 0.0508398 0.77385	0.677552 0.0248238 0.0452024 0.733665	0.680651 0.0175261 -0.0384602 0.731387	0.638478 0.0196596 -0.0374146 0.768479	0.691786 0.075364 -0.0619775 0.71548	
0.762802 -0.0406726 0.039628 0.644134	0.716357 -0.0391595 0.0391711 0.695532	0.699158 -0.0372619 0.0372826 0.713022	0.692028 0.00447133 0.00137657 0.721856	0.696783 0.0108345 -0.0150249 0.717043	0.755625 -0.0287399 -0.0393838 0.653187	0.830077 -0.0074722 -0.119556 0.544631	0.730734 0.145755 0.308422 0.59132	0.915649 -0.125552 0.0578428 0.377462	0.923707 -0.0306888 0.0187046 0.38141	0.851515 0.0620956 0.302436 0.42379	0.691313 -0.26559 -0.265293 0.617387	0.916543 0.055334 -0.05124 0.392762	0.918167 0.00910871 -0.0313963 0.394844	0.860409 -0.0750992 -0.224316 0.451375	0.680634 -0.0558122 0.0586742 0.728135	0.631535 -0.0595315 0.0548968 0.771107	0.678491 0.0249145 0.0452916 0.732788	0.676567 0.0059448 -0.0229681 0.735999	0.642458 0.00698132 -0.0226746 0.765953	0.692142 0.0751065 -0.0615925 0.715196	
