Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
-2.136 36.2154 10.8202	-1.64108 38.8551 12.7135	-1.44559 42.478 13.0668	-1.36349 46.1193 12.9137	-1.28793 49.7438 12.5314	-1.09753 59.1757 10.424	-0.752353 64.163 10.0593	0.0610816 56.0768 10.0254	4.76418 59.4877 11.5581	16.5314 55.118 12.911	25.2415 54.7334 9.89226	-2.35797 56.1201 10.0007	-7.37022 59.4113 9.61619	-19.3032 55.4365 10.7104	-27.7777 54.5321 7.1762	1.28719 34.7602 10.4401	3.14428 18.7558 8.70668	4.38099 2.75225 11.2334	-5.80843 35.5894 11.1389	-4.99144 19.4696 9.69724	-3.83871 3.42238 11.9749	
-1.96071 36.2666 10.7736	-1.44835 38.9175 12.6464	-1.20051 42.5359 13.0139	-1.08953 46.1774 12.8874	-1.05292 49.8022 12.502	-1.01587 59.2278 10.3584	-0.681431 64.2172 10.0131	0.174161 56.142 9.95084	4.92138 59.4639 11.5419	16.6793 55.063 12.8746	25.3748 54.7596 9.80498	-2.24531 56.1553 9.96757	-7.3287 59.3471 9.69514	-19.2241 55.2559 10.7698	-27.6696 54.3309 7.172	1.47103 34.8628 10.2912	3.05008 18.7851 9.02338	4.35842 2.76681 11.4176	-5.61168 35.5856 11.2058	-4.95009 19.4811 9.53121	-3.83819 3.45495 11.9712	
-1.76611 36.4351 10.8601	-1.36487 39.1571 12.6564	-1.18196 42.7808 13.0098	-1.09397 46.4234 12.8968	-1.01012 50.0458 12.4965	-0.85951 59.4592 10.3052	-0.579618 64.4544 9.99815	0.283326 56.3549 9.90271	5.08885 59.5742 11.5294	16.784 55.007 12.8554	25.4575 54.7544 9.71992	-2.13547 56.4025 9.94067	-7.30349 59.4646 9.80868	-19.0922 55.0772 10.8899	-27.4865 54.0771 7.19375	1.7252 35.1884 10.3737	3.0578 19.1045 8.91466	4.35612 3.08375 11.2976	-5.37434 35.5882 11.3536	-4.86927 19.5174 9.33645	-3.81835 3.5134 11.9436	
-1.68681 36.608 10.8416	-1.4095 39.3586 12.6177	-1.31755 42.986 12.968	-1.26034 46.6291 12.8521	-1.09022 50.2502 12.4674	-0.69651 59.6682 10.3263	-0.474804 64.6668 10.0279	0.367044 56.5378 9.90845	5.19583 59.7331 11.5134	16.8319 55.0143 12.8277	25.4932 54.7429 9.66003	-2.04979 56.647 9.94425	-7.2379 59.6769 9.86703	-18.8926 54.967 11.0408	-27.2425 53.841 7.28098	1.85205 35.4716 10.435	3.18369 19.3954 8.89357	4.44242 3.34942 11.1231	-5.27452 35.6481 11.2743	-4.78077 19.571 9.30556	-3.80317 3.56394 11.9223	
-1.6779 36.7038 10.7305	-1.46193 39.4357 12.5436	-1.41636 43.0626 12.9078	-1.37196 46.7058 12.787	-1.15437 50.3271 12.4301	-0.600525 59.7555 10.3714	-0.383076 64.7532 10.0552	0.414974 56.6122 9.93174	5.24518 59.8177 11.5118	16.879 55.0807 12.78	25.5338 54.7756 9.59783	-1.99995 56.7596 9.95739	-7.16967 59.8204 9.86708	-18.7348 54.9245 11.1601	-27.055 53.6663 7.37635	1.874 35.5765 10.425	3.36125 19.5106 8.91792	4.53615 3.45169 11.0993	-5.27599 35.7347 11.0383	-4.69851 19.6163 9.47004	-3.77816 3.57944 11.9197	
-1.63921 36.7194 10.5987	-1.44029 39.4141 12.4686	-1.39143 43.0383 12.8582	-1.34407 46.6816 12.745	-1.13943 50.3055 12.4059	-0.588343 59.7441 10.3942	-0.310345 64.7371 10.0521	0.435381 56.6046 9.94674	5.26781 59.8158 11.5081	16.9451 55.1706 12.7143	25.59 54.8623 9.50551	-1.97991 56.7478 9.95731	-7.13493 59.8324 9.83939	-18.6818 54.9175 11.2198	-26.9737 53.5423 7.4147	1.90713 35.5587 10.3611	3.51047 19.4942 8.96263	4.6021 3.42731 11.1289	-5.25404 35.7846 10.7973	-4.62298 19.633 9.64792	-3.76404 3.56883 11.9354	
-1.56941 36.6882 10.5114	-1.35363 39.35 12.4261	-1.26752 42.971 12.8376	-1.207 46.6147 12.744	-1.0467 50.2414 12.4113	-0.607356 59.6869 10.4042	-0.262065 64.6732 10.0281	0.457972 56.5607 9.9601	5.28523 59.7944 11.491	17.0102 55.2585 12.65	25.635 54.9652 9.38612	-1.95897 56.6733 9.96087	-7.11407 59.7566 9.81544	-18.6924 54.9234 11.2213	-26.9557 53.4477 7.3919	1.96419 35.4869 10.286	3.60109 19.4174 8.98699	4.62173 3.34596 11.1536	-5.19722 35.796 10.6635	-4.56438 19.6291 9.75485	-3.77618 3.54858 11.9515	
-1.49671 36.6479 10.4574	-1.24129 39.2886 12.3962	-1.11606 42.9065 12.825	-1.04636 46.5507 12.7622	-0.929481 50.1796 12.4351	-0.615387 59.6287 10.4217	-0.238472 64.6105 10.0163	0.491164 56.5166 9.97953	5.3006 59.7939 11.4733	17.057 55.3303 12.5943	25.6584 55.0491 9.26844	-1.92705 56.5972 9.98053	-7.08577 59.6725 9.79908	-18.7023 54.9294 11.1962	-26.9465 53.3737 7.35714	2.02351 35.4156 10.1936	3.63688 19.3396 8.94674	4.61461 3.27249 11.1651	-5.13161 35.7885 10.6283	-4.54024 19.6161 9.79303	-3.79594 3.5297 11.9616	
-1.42511 36.6213 10.4467	-1.12874 39.2631 12.3782	-0.988044 42.88 12.8104	-0.921882 46.5246 12.7668	-0.828094 50.1541 12.4399	-0.590048 59.6028 10.4142	-0.221032 64.5856 10.0146	0.538087 56.4985 9.97231	5.32327 59.8169 11.4531	17.0923 55.3796 12.546	25.6794 55.1101 9.18233	-1.88064 56.5612 9.98072	-7.04486 59.6262 9.78247	-18.6779 54.921 11.1704	-26.9234 53.3146 7.355	2.08644 35.3784 10.1237	3.6495 19.2962 8.89291	4.58873 3.23515 11.171	-5.05904 35.7728 10.6807	-4.53612 19.6023 9.76586	-3.80762 3.5192 11.9641	
-1.36631 36.6177 10.4362	-1.04363 39.27 12.349	-0.903911 42.8871 12.7804	-0.842894 46.5317 12.7408	-0.754303 50.1612 12.4124	-0.547133 59.6104 10.3854	-0.198952 64.5974 10.0202	0.58756 56.509 9.94007	5.35781 59.8432 11.4334	17.1317 55.4157 12.5129	25.7086 55.1733 9.12111	-1.83129 56.5655 9.95628	-7.00574 59.6143 9.77577	-18.6291 54.8881 11.1737	-26.8939 53.2636 7.4081	2.14223 35.3812 10.0602	3.65929 19.2927 8.85405	4.56374 3.23485 11.1683	-4.99374 35.7621 10.7359	-4.53666 19.5962 9.711	-3.80243 3.52066 11.9619	
