Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
-2.5742 35.1275 7.4571	-2.45039 37.7035 9.23506	-2.53456 41.1169 9.88139	-2.61719 44.576 10.205	-2.76874 48.047 10.279	-3.15908 57.1883 9.18437	-3.25874 61.8568 8.1711	-1.82367 54.4588 8.53084	3.81506 55.8195 8.84664	14.2046 55.7166 10.2373	22.5316 57.7956 7.64457	-4.15757 54.3459 8.42003	-9.87305 55.3341 8.09881	-20.0627 54.836 10.5093	-28.6835 56.4107 8.61577	0.838254 33.9346 7.46178	2.63698 18.2633 6.22247	4.45528 1.96751 9.39418	-6.09203 34.296 7.42079	-5.07179 18.5246 8.18438	-4.00449 1.89092 9.23368	
-2.5099 35.1222 7.339	-2.40239 37.7081 9.10359	-2.45477 41.1176 9.77364	-2.50975 44.5732 10.1369	-2.65063 48.0444 10.2267	-3.02288 57.1891 9.15497	-3.13387 61.8635 8.17021	-1.69643 54.458 8.49019	3.95764 55.7562 8.79452	14.3519 55.6436 10.149	22.6609 57.7644 7.53261	-4.03099 54.3509 8.38758	-9.75892 55.2788 8.11118	-19.9375 54.8015 10.5724	-28.5554 56.4293 8.71116	0.902418 33.9297 7.38141	2.53012 18.1956 6.99273	4.41364 1.80769 9.60186	-6.02722 34.2902 7.27533	-5.03932 18.5216 8.13419	-4.00528 1.88912 9.23429	
-2.40531 35.2168 7.21761	-2.38375 37.8059 8.98062	-2.43041 41.2091 9.68235	-2.46908 44.6602 10.0883	-2.57697 48.1323 10.1852	-2.8641 57.2796 9.10925	-3.00351 61.9567 8.1411	-1.56396 54.5358 8.44472	4.10802 55.7496 8.7637	14.5057 55.5741 10.0845	22.7904 57.7163 7.40908	-3.89951 54.4507 8.34414	-9.64411 55.2882 8.13315	-19.804 54.7592 10.6598	-28.4112 56.4205 8.77863	1.03146 34.1003 7.31673	2.54244 18.3498 7.34072	4.34595 1.91088 9.67082	-5.90183 34.307 7.09794	-4.97079 18.542 8.07848	-3.99575 1.91001 9.2381	
-2.29751 35.3476 7.1463	-2.38659 37.9474 8.89138	-2.46843 41.3491 9.59723	-2.51529 44.7982 10.0186	-2.56906 48.2712 10.1296	-2.69636 57.4258 9.08574	-2.86473 62.1042 8.12839	-1.44122 54.6626 8.41536	4.24097 55.8217 8.7554	14.6403 55.5198 10.0401	22.9033 57.637 7.27914	-3.77755 54.6177 8.30721	-9.53018 55.4118 8.15453	-19.6617 54.7519 10.7632	-28.2643 56.3837 8.83599	1.16641 34.3294 7.32607	2.64763 18.5788 7.62129	4.35818 2.08253 9.58742	-5.76367 34.3384 6.95879	-4.88629 18.5732 7.98275	-3.97394 1.94391 9.22945	
-2.21701 35.4487 7.1428	-2.38216 38.0689 8.85134	-2.50653 41.4738 9.53544	-2.57008 44.9244 9.94251	-2.57644 48.3971 10.0737	-2.55324 57.5602 9.09976	-2.72487 62.2401 8.15038	-1.33946 54.7825 8.41341	4.34657 55.9236 8.75026	14.7456 55.5022 10.0034	23.0015 57.5557 7.17383	-3.67572 54.7758 8.29517	-9.42418 55.6023 8.15835	-19.5315 54.827 10.8284	-28.1539 56.3834 8.9272	1.25895 34.4904 7.40209	2.72222 18.7395 7.76003	4.39061 2.21685 9.53185	-5.66199 34.3799 6.9025	-4.81538 18.6078 7.84191	-3.95578 1.98577 9.21671	
-2.13721 35.4984 7.1768	-2.33524 38.1391 8.85001	-2.48492 41.5479 9.50894	-2.56131 45.0009 9.89332	-2.54806 48.4731 10.035	-2.45349 57.641 9.1115	-2.59388 62.3255 8.1796	-1.25923 54.8579 8.41249	4.42818 55.9961 8.73604	14.8287 55.5154 9.95508	23.0923 57.5084 7.1049	-3.5952 54.8696 8.28918	-9.33307 55.764 8.13563	-19.4355 54.9711 10.8191	-28.0949 56.4663 9.04103	1.34071 34.5625 7.48653	2.79798 18.8105 7.8208	4.44661 2.27865 9.52396	-5.57357 34.4079 6.91215	-4.75712 18.6255 7.69388	-3.94999 2.01243 9.2017	
-2.05411 35.5154 7.21919	-2.25331 38.168 8.87331	-2.40553 41.5794 9.51806	-2.48848 45.0337 9.88879	-2.48028 48.5062 10.0238	-2.3881 57.6738 9.09651	-2.47647 62.3638 8.18661	-1.1923 54.8908 8.39968	4.49856 56.0136 8.71573	14.9032 55.5338 9.89956	23.1785 57.4933 7.06023	-3.52818 54.9016 8.27443	-9.25755 55.844 8.0931	-19.3739 55.1438 10.7498	-28.0707 56.6187 9.14618	1.42335 34.5811 7.53897	2.89698 18.8303 7.85805	4.52698 2.29216 9.51684	-5.4904 34.4236 6.95901	-4.71529 18.632 7.58005	-3.96135 2.02635 9.19376	
-1.94492 35.5063 7.24219	-2.12838 38.1587 8.89842	-2.27613 41.5703 9.54335	-2.36761 45.0246 9.91229	-2.38176 48.4977 10.03	-2.34197 57.6611 9.05941	-2.37666 62.3558 8.16985	-1.12984 54.8819 8.37625	4.56482 55.9853 8.69213	14.973 55.5394 9.8576	23.2544 57.4795 7.02263	-3.46569 54.8786 8.24995	-9.18827 55.8551 8.03776	-19.325 55.3086 10.6522	-28.0499 56.7884 9.21352	1.53303 34.566 7.5381	2.98533 18.8128 7.83571	4.5637 2.27215 9.5192	-5.38475 34.4204 7.00499	-4.67154 18.6218 7.51072	-3.9805 2.02032 9.1938	
-1.84182 35.486 7.231	-2.00104 38.1274 8.9073	-2.14147 41.5369 9.56431	-2.23931 44.9898 9.94443	-2.27818 48.4633 10.0441	-2.30039 57.6204 9.01479	-2.2876 62.3169 8.13413	-1.0686 54.8452 8.35051	4.6281 55.9379 8.66716	15.037 55.5219 9.83786	23.3176 57.4446 6.98888	-3.40426 54.8251 8.22222	-9.11919 55.8382 7.97747	-19.2738 55.4469 10.55	-28.0165 56.9372 9.23534	1.63621 34.534 7.48541	3.05401 18.7774 7.76959	4.57611 2.23844 9.5208	-5.28696 34.4114 7.02088	-4.62704 18.6098 7.50395	-3.98701 2.00749 9.19919	
-1.74372 35.4691 7.19211	-1.88069 38.0915 8.89985	-2.01566 41.4981 9.57313	-2.11842 44.9493 9.96692	-2.17742 48.4228 10.0545	-2.25254 57.5742 8.97721	-2.20253 62.2699 8.09401	-1.0051 54.8026 8.327	4.69198 55.8938 8.64168	15.0981 55.4823 9.83801	23.3765 57.3938 6.97503	-3.34065 54.7685 8.19976	-9.04595 55.8265 7.92295	-19.2106 55.5458 10.4705	-27.9609 57.05 9.22485	1.73516 34.5087 7.3989	3.10118 18.7479 7.70388	4.57186 2.21105 9.51747	-5.19273 34.4025 7.00628	-4.57654 18.6006 7.53737	-3.97789 1.99382 9.20327	
-1.66112 35.4591 7.14501	-1.7792 38.0609 8.8854	-1.90788 41.4654 9.57029	-2.01289 44.9159 9.97008	-2.08488 48.3892 10.0542	-2.19546 57.5379 8.95728	-2.11907 62.2309 8.06191	-0.939308 54.7694 8.31048	4.75792 55.8613 8.62037	15.1593 55.4301 9.85081	23.4361 57.3437 6.98462	-3.27498 54.7266 8.18816	-8.97146 55.8245 7.8861	-19.1398 55.6058 10.4249	-27.8865 57.1412 9.19216	1.81854 34.4929 7.30738	3.12734 18.7286 7.67323	4.55839 2.1915 9.51596	-5.11286 34.3981 6.97892	-4.52987 18.5983 7.60058	-3.96188 1.98449 9.20674	
-1.59012 35.4555 7.10921	-1.68943 38.0436 8.871	-1.80953 41.4475 9.56059	-1.91367 44.8981 9.95965	-1.99398 48.3712 10.0458	-2.13088 57.5197 8.95077	-2.03703 62.2101 8.04314	-0.870261 54.7545 8.29903	4.82816 55.8406 8.60704	15.224 55.3785 9.87254	23.4992 57.3044 7.00991	-3.20624 54.7059 8.18501	-8.89798 55.8263 7.87639	-19.0666 55.6285 10.4157	-27.7967 57.2226 9.14044	1.89003 34.4852 7.23121	3.14462 18.7187 7.68452	4.54459 2.1775 9.51432	-5.04423 34.3987 6.96732	-4.49212 18.6011 7.66937	-3.95099 1.98026 9.20996	
-1.52882 35.4566 7.0918	-1.61084 38.0459 8.85277	-1.72331 41.4501 9.54223	-1.82546 44.9007 9.94149	-1.90923 48.3736 10.0321	-2.06079 57.5231 8.94746	-1.95614 62.2118 8.03263	-0.799846 54.76 8.28753	4.90166 55.8283 8.60076	15.2924 55.3328 9.89463	23.5659 57.2731 7.03679	-3.13622 54.7089 8.1832	-8.82931 55.8271 7.8915	-18.9974 55.6279 10.433	-27.7011 57.2946 9.07315	1.95165 34.4841 7.18354	3.16212 18.717 7.72526	4.5367 2.16926 9.51512	-4.98473 34.402 6.98122	-4.46408 18.6055 7.7305	-3.94874 1.97843 9.21196	
-1.47222 35.4633 7.091	-1.53825 38.0673 8.83078	-1.64646 41.472 9.51864	-1.748 44.9221 9.92229	-1.83141 48.3949 10.0186	-1.98625 57.5458 8.94626	-1.88028 62.2341 8.02921	-0.728089 54.7834 8.27798	4.97813 55.8236 8.59993	15.3655 55.3 9.90967	23.6414 57.2445 7.06159	-3.06485 54.7327 8.18248	-8.76353 55.8287 7.91716	-18.9311 55.6217 10.4601	-27.6043 57.3547 8.99265	2.00861 34.4903 7.1609	3.18949 18.7237 7.77893	4.53902 2.16833 9.51604	-4.92928 34.4091 7.01909	-4.44122 18.6124 7.78477	-3.95285 1.97975 9.21206	
-1.41862 35.475 7.0988	-1.47151 38.0988 8.809	-1.57772 41.504 9.49452	-1.67965 44.9534 9.90453	-1.75983 48.426 10.0074	-1.90802 57.5788 8.95035	-1.80702 62.2675 8.03473	-0.655217 54.8161 8.27338	5.0554 55.8307 8.59906	15.4411 55.2861 9.91427	23.7278 57.219 7.08997	-2.99234 54.7682 8.18568	-8.69758 55.8352 7.94402	-18.8647 55.6167 10.4877	-27.5056 57.3999 8.89469	2.06307 34.504 7.15141	3.22655 18.7394 7.84854	4.54846 2.1747 9.5168	-4.87572 34.4189 7.0673	-4.42036 18.6212 7.83218	-3.95907 1.9836 9.20982	
