Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
-1.9069 35.3434 8.307	-1.7444 38.0586 9.86056	-1.8095 41.4943 10.3784	-1.92273 44.9616 10.5816	-2.17991 48.4255 10.4721	-2.87532 57.4701 8.85215	-2.8513 62.1229 7.76431	-1.47649 54.7456 8.32232	4.11781 56.2899 8.57842	14.4703 57.1654 9.97389	22.5649 59.2501 6.73137	-3.80808 54.5598 8.28597	-9.4539 55.8995 8.00937	-19.4697 56.9082 10.9341	-27.9615 59.2452 9.2577	1.52925 34.2257 8.20045	2.4725 18.4689 7.10744	4.1555 2.1723 10.3492	-5.39838 34.4392 8.5518	-4.72333 18.6309 8.50331	-4.02415 1.97064 9.43377	
-1.8518 35.3506 8.2221	-1.69598 38.0708 9.76749	-1.74863 41.5043 10.3012	-1.84788 44.9706 10.5275	-2.1047 48.4349 10.4309	-2.8103 57.4829 8.83407	-2.80161 62.1385 7.75844	-1.41174 54.7604 8.29341	4.18952 56.2794 8.54843	14.544 57.1462 9.93427	22.6313 59.26 6.69231	-3.74333 54.5734 8.26424	-9.39968 55.8748 8.02202	-19.4105 56.8612 10.9715	-27.8988 59.2155 9.30183	1.58531 34.2345 8.1305	2.40751 18.4579 7.24589	4.05558 2.15235 10.4605	-5.34356 34.4452 8.45823	-4.69572 18.6357 8.46415	-4.02785 1.97659 9.43764	
-1.74071 35.4385 8.09221	-1.66505 38.1716 9.6207	-1.72746 41.6018 10.1747	-1.81681 45.0651 10.4461	-2.04058 48.532 10.3607	-2.6604 57.5877 8.77224	-2.69772 62.2495 7.72415	-1.28637 54.8529 8.23059	4.32494 56.3287 8.51671	14.6892 57.1158 9.87705	22.7643 59.2374 6.60999	-3.61955 54.6875 8.19823	-9.30019 55.8943 8.0551	-19.2991 56.7604 11.0816	-27.7805 59.1091 9.36929	1.71984 34.3938 8.06053	2.50484 18.6008 7.48976	4.00108 2.21869 10.3722	-5.21612 34.4621 8.28172	-4.61275 18.651 8.36602	-4.01069 1.99513 9.43326	
-1.66291 35.5343 7.98771	-1.67144 38.2798 9.49572	-1.77346 41.7088 10.0511	-1.87282 45.1705 10.3388	-2.04414 48.6409 10.2789	-2.50265 57.718 8.75942	-2.58521 62.3849 7.73663	-1.1705 54.9652 8.20499	4.43894 56.4475 8.49387	14.8138 57.1295 9.83033	22.8934 59.1941 6.53799	-3.50583 54.8389 8.15554	-9.19428 56.0142 8.07311	-19.178 56.7121 11.1918	-27.6703 58.9812 9.42699	1.81707 34.5569 8.03498	2.68914 18.7584 7.93461	4.1076 2.2847 10.285	-5.122 34.4919 8.11393	-4.53663 18.6805 8.24827	-3.98514 2.02997 9.42072	
-1.61711 35.5873 7.9039	-1.67985 38.3463 9.38586	-1.80879 41.7757 9.9328	-1.90809 45.2376 10.2191	-2.03148 48.7104 10.1931	-2.35177 57.8108 8.7816	-2.46228 62.4814 7.77891	-1.05715 55.0458 8.19961	4.54462 56.5615 8.46297	14.9244 57.1973 9.78351	23.017 59.204 6.48722	-3.39382 54.9541 8.13865	-9.0752 56.1633 8.05896	-19.0462 56.7303 11.2441	-27.5721 58.9086 9.52724	1.86987 34.6421 8.02841	2.79571 18.8469 8.15049	4.16423 2.33851 10.2765	-5.06855 34.5146 7.97206	-4.48484 18.7031 8.10172	-3.95769 2.0619 9.41037	
-1.55481 35.6178 7.84071	-1.65767 38.3888 9.2978	-1.80674 41.8183 9.83859	-1.91142 45.2801 10.125	-2.00716 48.7539 10.12	-2.23133 57.8675 8.77633	-2.34317 62.5444 7.8039	-0.960678 55.0943 8.17997	4.63908 56.6203 8.42651	15.0222 57.2619 9.71747	23.1341 59.2574 6.4619	-3.29778 55.026 8.1062	-8.97232 56.2665 8.02077	-18.9307 56.7894 11.2526	-27.4914 58.9108 9.64123	1.93486 34.6938 8.03109	2.97572 18.9086 8.35468	4.27259 2.36961 10.2783	-5.00084 34.5259 7.86078	-4.44409 18.7131 7.93384	-3.95252 2.08309 9.39078	
-1.46301 35.6261 7.79061	-1.58609 38.4052 9.23059	-1.74339 41.8344 9.77124	-1.85247 45.2953 10.066	-1.9424 48.7693 10.0669	-2.13791 57.886 8.74047	-2.23171 62.5712 7.80647	-0.874533 55.1103 8.1406	4.73033 56.6168 8.39092	15.116 57.2959 9.64206	23.2375 59.3162 6.42614	-3.21171 55.049 8.06334	-8.88656 56.2882 7.98013	-18.8377 56.8649 11.225	-27.4293 58.9623 9.75258	2.02586 34.709 8.02404	3.10473 18.9308 8.51879	4.34835 2.36966 10.2802	-4.9073 34.5286 7.77966	-4.39963 18.7139 7.79294	-3.96649 2.09527 9.3906	
-1.36182 35.615 7.73251	-1.49073 38.3961 9.16805	-1.64451 41.8245 9.71532	-1.75497 45.284 10.0248	-1.8528 48.7578 10.0245	-2.06411 57.873 8.69019	-2.12628 62.5654 7.79052	-0.795547 55.0991 8.09318	4.8176 56.5724 8.35462	15.203 57.2993 9.58099	23.3263 59.3371 6.38064	-3.13259 55.0335 8.01509	-8.8099 56.2615 7.93431	-18.7573 56.9349 11.1722	-27.3767 59.0182 9.85008	2.12477 34.695 7.9876	3.17599 18.9199 8.62167	4.35496 2.34434 10.2895	-4.80701 34.5207 7.70282	-4.34988 18.7045 7.70809	-3.97837 2.09261 9.38972	
-1.25902 35.5944 7.65061	-1.38252 38.3706 9.09622	-1.5298 41.7969 9.65727	-1.64064 45.2548 9.98487	-1.75318 48.7281 9.98216	-2.00507 57.8403 8.63394	-2.03412 62.5382 7.76183	-0.724195 55.0711 8.04114	4.89537 56.5166 8.31963	15.2787 57.2748 9.54416	23.3995 59.3177 6.3408	-3.06092 54.995 7.96322	-8.73695 56.2288 7.88004	-18.6789 56.9794 11.1178	-27.3196 59.059 9.93642	2.22528 34.6655 7.90463	3.22612 18.8928 8.66763	4.33902 2.30841 10.2924	-4.70669 34.5081 7.61466	-4.29976 18.6906 7.65921	-3.98277 2.08227 9.38655	
-1.16202 35.5791 7.55722	-1.27496 38.3436 9.0258	-1.41361 41.7673 9.60505	-1.52412 45.2235 9.95047	-1.65165 48.6963 9.94951	-1.94985 57.8062 8.59579	-1.94929 62.5073 7.74038	-0.65514 55.0432 8.00439	4.96904 56.4689 8.29159	15.3508 57.2196 9.53423	23.4646 59.278 6.32319	-2.99147 54.9552 7.92704	-8.6645 56.202 7.83246	-18.5997 56.9812 11.0842	-27.2499 59.081 10.0134	2.32076 34.6399 7.79398	3.25494 18.8697 8.68093	4.30248 2.27999 10.2951	-4.61234 34.5012 7.52194	-4.24887 18.683 7.64207	-3.97667 2.07628 9.39178	
