Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
-1.1491 31.4161 7.6572	-1.18978 33.5831 9.41653	-1.28471 36.5926 10.1413	-1.3657 39.6545 10.5986	-1.5908 42.7383 10.7739	-2.0372 50.9076 10.0667	-2.08396 55.0771 9.20285	-0.747956 48.5285 9.4979	4.24912 49.7451 10.1376	12.808 51.2444 8.68876	20.7064 52.6816 7.1925	-2.8119 48.3917 9.22057	-7.75458 49.4762 8.10075	-16.4516 50.379 9.17258	-24.445 51.5226 7.95332	1.85763 30.2819 7.92983	3.15917 15.5351 5.56902	4.89014 1.81797 9.55064	-4.27317 30.7543 7.2062	-4.18576 15.7824 6.45179	-4.29216 1.6873 9.33746	
-1.0262 31.3461 7.5457	-1.05244 33.5182 9.29907	-1.09753 36.5226 10.0491	-1.13627 39.581 10.5348	-1.3617 42.6637 10.7271	-1.84787 50.8335 10.0523	-1.94546 55.0082 9.21814	-0.553385 48.4618 9.46465	4.46104 49.6159 10.0842	12.9992 51.1971 8.60025	20.8968 52.6864 7.15189	-2.61893 48.3173 9.20358	-7.5865 49.3346 8.1318	-16.2744 50.2413 9.27225	-24.2716 51.4045 8.09791	1.97049 30.1878 7.82743	3.05565 15.2969 6.47869	4.85471 1.4385 9.90166	-4.15474 30.7089 7.09023	-4.12757 15.742 6.23814	-4.31443 1.69462 9.34385	
-0.865508 31.3915 7.44431	-0.960397 33.5521 9.20938	-0.976033 36.5481 9.99364	-0.984098 39.6018 10.5093	-1.18541 42.6858 10.7087	-1.64034 50.8582 10.0442	-1.79092 55.0348 9.22735	-0.356394 48.4821 9.45143	4.68263 49.5339 10.0533	13.2042 51.1515 8.51436	21.1029 52.6524 7.08408	-2.42298 48.3461 9.19405	-7.42464 49.2296 8.16302	-16.1067 50.0985 9.37504	-24.1104 51.2556 8.2388	2.15445 30.3019 7.75043	3.01184 15.357 6.94369	4.83061 1.4112 9.97953	-3.97348 30.6841 6.9531	-4.02508 15.7207 6.04316	-4.31571 1.71896 9.34122	
-0.684213 31.5244 7.4007	-0.900777 33.6749 9.16739	-0.950684 36.6659 9.96889	-0.970223 39.7166 10.5018	-1.11213 42.8037 10.7037	-1.42382 50.9841 10.0534	-1.62709 55.1613 9.25191	-0.174843 48.5879 9.46659	4.87625 49.5875 10.056	13.3998 51.1372 8.45918	21.3037 52.5703 6.98847	-2.24109 48.4872 9.1909	-7.27156 49.2482 8.20324	-15.9574 49.9699 9.48316	-23.9737 51.0452 8.35632	2.36836 30.5515 7.77016	3.0507 15.5927 7.06044	4.82214 1.59841 9.89425	-3.75113 30.6987 6.8409	-3.88983 15.739 5.87975	-4.29821 1.77353 9.31608	
-0.543113 31.6781 7.424	-0.873702 33.8388 9.16029	-0.993783 36.8317 9.9475	-1.05004 39.8833 10.4724	-1.12052 42.9725 10.6803	-1.2317 51.1606 10.0645	-1.47314 55.3408 9.28943	-0.0288294 48.7387 9.48708	5.0188 49.7549 10.0778	13.5651 51.1463 8.45686	21.4716 52.4602 6.89183	-2.09191 48.6873 9.17634	-7.13738 49.3941 8.22559	-15.829 49.8838 9.57419	-23.8682 50.8111 8.47916	2.52547 30.8015 7.88937	3.17828 15.8481 7.05043	4.87941 1.82932 9.80555	-3.56694 30.7546 6.78765	-3.75354 15.7942 5.84661	-4.27358 1.83377 9.28822	
-0.438512 31.797 7.4457	-0.837739 33.9716 9.15001	-1.01479 36.9665 9.91809	-1.10389 40.0199 10.4283	-1.13173 43.1093 10.6428	-1.09588 51.301 10.0664	-1.34558 55.4861 9.32126	0.0770554 48.8621 9.49879	5.11403 49.9282 10.0925	13.6911 51.163 8.508	21.5924 52.384 6.84436	-1.98055 48.8466 9.15023	-7.02644 49.5792 8.22146	-15.7207 49.8491 9.61378	-23.7918 50.6109 8.63103	2.62972 30.9667 7.99135	3.38038 16.0257 7.02246	4.97729 1.99072 9.75709	-3.43433 30.8263 6.74999	-3.67586 15.859 5.93967	-4.2553 1.87521 9.27542	
-0.338414 31.8655 7.4472	-0.758338 34.0583 9.123	-0.967019 37.0539 9.8805	-1.07914 40.1079 10.3818	-1.09928 43.1969 10.6025	-1.01098 51.39 10.0517	-1.2462 55.5796 9.32724	0.156226 48.9465 9.49255	5.18649 50.0359 10.1007	13.7877 51.1748 8.57614	21.6798 52.3505 6.8382	-1.89653 48.9433 9.11614	-6.9378 49.7081 8.18837	-15.6331 49.8576 9.59227	-23.7383 50.4823 8.81479	2.7223 31.0402 8.04059	3.62428 16.1087 7.05504	5.05648 2.04752 9.74608	-3.32556 30.8883 6.7239	-3.63802 15.9121 6.13024	-4.24653 1.8887 9.28977	
-0.218319 31.8839 7.4442	-0.62881 34.0995 9.09201	-0.845928 37.0956 9.84543	-0.97243 40.1496 10.3435	-1.01421 43.2379 10.5713	-0.960497 51.4321 10.0328	-1.16696 55.6256 9.32226	0.222264 48.9949 9.47872	5.25434 50.0621 10.1108	13.8654 51.1711 8.6199	21.7529 52.3256 6.84731	-1.82765 48.9826 9.08731	-6.86029 49.7619 8.12531	-15.5556 49.8812 9.53232	-23.6878 50.3915 8.98924	2.83518 31.046 8.05676	3.83282 16.1149 7.16111	5.07824 2.01849 9.7591	-3.20966 30.9174 6.72382	-3.60986 15.9369 6.32574	-4.24633 1.87713 9.31372	
-0.0794242 31.8698 7.4358	-0.463035 34.1077 9.05984	-0.670799 37.1042 9.81393	-0.804057 40.1579 10.3126	-0.886352 43.2449 10.5468	-0.922293 51.4393 10.0099	-1.09189 55.6372 9.31597	0.289044 49.0155 9.45872	5.32856 50.0241 10.1267	13.9369 51.1437 8.62842	21.8262 52.2874 6.85661	-1.75951 48.9805 9.06159	-6.7843 49.7559 8.05641	-15.481 49.8899 9.45332	-23.6302 50.3064 9.12733	2.96897 31.0113 8.04538	3.98007 16.0727 7.3042	5.06275 1.94177 9.78488	-3.08234 30.9222 6.7388	-3.57978 15.9416 6.48055	-4.25159 1.85546 9.33356	
0.0675716 31.8414 7.40691	-0.279579 34.0905 9.02361	-0.463767 37.0874 9.78272	-0.593482 40.1404 10.2856	-0.723876 43.2254 10.5243	-0.883528 51.418 9.98184	-1.01588 55.6215 9.31392	0.36293 49.0122 9.43002	5.40991 49.959 10.1313	14.0158 51.0942 8.63063	21.9069 52.2407 6.86858	-1.68561 48.9463 9.03679	-6.7037 49.7224 7.99916	-15.4015 49.863 9.38887	-23.5587 50.2107 9.22485	3.11449 30.9591 7.98926	4.08048 16.0092 7.44218	5.04261 1.85033 9.811	-2.95059 30.9169 6.74568	-3.54122 15.9381 6.60195	-4.25468 1.83184 9.34314	
